NOTE: This Power Watch database of power plants is currently in draft status and not yet published. Please do not reference or cite the data as basis for research or publications until the data is officially published.
name,pw_idnr,capacity_mw,year_of_capacity_data,annual_generation_gwh,year_of_generation_data,country,owner,source,url,latitude,longitude,fuel1,fuel2,fuel3,fuel4
Hitchin,GBR0000779,1.5,2016,None,None,United Kingdom,Biffa,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,51.9768575558,-0.297994234902,Waste
Risley,GBR0000778,2.0,2016,None,None,United Kingdom,Biffa,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,53.4376325877,-2.50243332086,Waste
Watchfield Lawn,GBR0001681,10.2,2016,None,None,United Kingdom,Belltown Power,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,51.2253227844,-2.94459394392,Solar
Gallymoor Landfill,GBR0000770,2.9,2016,None,None,United Kingdom,FCC Environment,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,53.845874387,-0.726247245449,Waste
Craigahulliar Landfill Gas,GBR0000773,1.0,2016,None,None,United Kingdom,B9 Organic Energy and Craigahulliar Energy,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,55.1965237167,-6.6105665182,Waste
Meadow Hall Power,GBR0000772,1.1,2016,None,None,United Kingdom,Waste Recycling Group,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,53.4260200473,-1.40703004113,Waste
Wapsey's Wood,GBR0000775,7.5,2016,None,None,United Kingdom,Veolia,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,51.5902110023,-0.596263874772,Waste
Arlesey Landfill Gas (Extension),GBR0000774,2.3,2016,None,None,United Kingdom,Waste Recycling Group,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,52.0029887144,-0.270313405802,Waste
Standen Heath,GBR0000777,1.5,2016,None,None,United Kingdom,Biffa,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,50.6915457197,-1.35951990688,Waste
Abbots Ann,GBR0004874,7.0,2016,None,None,United Kingdom,British Solar Renewables,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,51.1636310154,-1.51228010004,Solar
Margate Solar Farm,GBR0004878,3.0,2016,None,None,United Kingdom,Lanhydrock Estate Company,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,50.4671362399,-4.69756639224,Solar
Turves Solar Farm (Resubmission),GBR0001171,5.0,2016,None,None,United Kingdom,Abbey Renewables,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,52.5302851585,-0.0261654390111,Solar
Rexton Cross,GBR0001173,2.0,2016,None,None,United Kingdom,Padero Solaer,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,50.6754944121,-4.24655107508,Solar
Hatchlands Farm,GBR0001176,5.2,2016,None,None,United Kingdom,Orta Solar,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,50.4235613584,-3.78494423607,Solar
Ardtornish Estate-Upgrade to existing,GBR0000482,1.5,2016,None,None,United Kingdom,Ardtornish Estate,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,56.5582881971,-5.6873114754,Hydro
Chonais Hydro,GBR0000480,2.0,2016,None,None,United Kingdom,Green Highland Renewables,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,57.4917061261,-5.26031635105,Hydro
Ben Glas,GBR0000487,1.3,2016,None,None,United Kingdom,Gilkes Energy,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,56.3299266485,-4.71717697323,Hydro
Black Rock,GBR0000485,3.5,2016,None,None,United Kingdom,RWE npower,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,57.6691992143,-4.35044479074,Hydro
Maldie Burn,GBR0000484,4.0,2016,None,None,United Kingdom,RWE npower,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,58.2602687205,-4.98194269289,Hydro
Ketton solar farm - phase 2,GBR0001772,3.0,2016,None,None,United Kingdom,Lark Energy,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,52.6441024574,-0.558802519087,Solar
Hogsbrook Farm - Farm AD,GBR0000376,1.0,2016,None,None,United Kingdom,Greener for Life Energy,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,50.6928258692,-3.38412413311,Biomass
North Wayton Farm,GBR0001776,5.0,2016,None,None,United Kingdom,KS SPV21 Ltd,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,50.4419941674,-4.21704945848,Solar
Coursers Farm AD Plant (Waste AD),GBR0000370,2.0,2016,None,None,United Kingdom,Agrivert,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,51.7267129288,-0.257494224605,Biomass
Oak Cottage,GBR0001774,4.9,2016,None,None,United Kingdom,Anesco,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,51.8232848659,-4.86125547686,Solar
Sycamore Farm,GBR0001775,20.0,2016,None,None,United Kingdom,BNRG Renewables,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,50.9924241773,0.876250459789,Solar
Ashby Solar Farm (a),GBR0005273,5.0,2016,None,None,United Kingdom,Primrose Solar,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,52.7226761486,-1.48532448452,Solar
