NOTE: This Power Watch database of power plants is currently in draft status and not yet published. Please do not reference or cite the data as basis for research or publications until the data is officially published.
name,pw_idnr,capacity_mw,year_of_capacity_data,country,owner,source,url,latitude,longitude,fuel1,fuel2,fuel3,fuel4,generation_gwh_2012,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016
Dongtang Plant power station,SRCWT0000089,270.0,2017,China,Dongguan Dongtang Industry Co,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,23.1398478,113.7288363,Coal,,,,,,,,
Dongying Coastal power station,SRCWT0000559,600.0,2017,China,Dongying Coastal Heating Co,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,37.4291887,118.8576937,Coal,,,,,,,,
Douhe power station,SRCWT0000193,1300.0,2017,China,Datang International Power Generation Co,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,39.7723766,118.2722518,Coal,,,,,,,,
Duolun Coal Chemical power station,SRCWT0000368,500.0,2017,China,China Datang Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,42.21321,116.57668,Coal,,,,,,,,
East Hope Metals Wucaiwan power station,SRCWT0000654,3150.0,2017,China,Xinjiang East Hope Non-Ferrous Metal Co Ltd.,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,44.688508,89.113841,Coal,,,,,,,,
Fangchenggang Qisha power station,SRCWT0000141,1260.0,2017,China,CLP Power China Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,21.5914,108.3946,Coal,,,,,,,,
Fengrun power station,SRCWT0000194,600.0,2017,China,Datang International Power Generation Co,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,39.8061013,118.0861964,Coal,,,,,,,,
Fengzhen Xinfeng power station,SRCWT0000369,600.0,2017,China,Inner Mongolia Energy Investment,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,40.4714812,113.087085,Coal,,,,,,,,
Fugu Qingshuichuan power station,SRCWT0000539,600.0,2017,China,Shaanxi Qingshuichuan Elec Co,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,39.2048853,111.1190328,Coal,,,,,,,,
Fujian Hongshan power station,SRCWT0000048,3200.0,2017,China,Fujian Hongshan Thermal Power,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,24.7272766,118.7496944,Coal,,,,,,,,
Fuxi power station,SRCWT0000637,1200.0,2017,China,China Power International Development Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,28.6663217,104.6897507,Coal,,,,,,,,
Fuxin Shenyang Jinshan power station,SRCWT0000509,600.0,2017,China,Shenyang Jinshan Holding,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,42.016667,121.65,Coal,,,,,,,,
Fuyang power station,SRCWT0000009,1280.0,2017,China,China Resources Power Holdings,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,33.00444,115.845278,Coal,,,,,,,,
Fuzhou Kemen power station,SRCWT0000049,2400.0,2017,China,Huadian Fuxin Energy Corp Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,26.3734254,119.7622418,Coal,,,,,,,,
GEPIC Jinchang power station,SRCWT0000069,1320.0,2017,China,GEPIC Jinchang Power Co Ltd and Gepic Jinchang Power Co Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,38.3784415,102.0968423,Coal,,,,,,,,
GEPIC Zhangye power station,SRCWT0000070,650.0,2017,China,GEPIC Zhangye Co Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,39.0712218,100.4629294,Coal,,,,,,,,
Ganquanbao TBEA power station,SRCWT0000655,700.0,2017,China,Tbea Xinjiang Silicon Indust,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,43.794,87.631,Coal,,,,,,,,
Gansu Baiyin power station,SRCWT0000067,700.0,2017,China,Gansu Jingyuan Coal Electricity,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,36.544,104.138,Coal,,,,,,,,
Gansu Chongxin power station,SRCWT0000068,1320.0,2017,China,Gansu Energy Co.,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,35.2794862,106.9193745,Coal,,,,,,,,
Gold Huasheng Mill power station,SRCWT0000429,100.0,2017,China,Asia Pulp & Paper China,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,31.298,120.585,Coal,,,,,,,,
Gongyi-2 power station,SRCWT0000256,100.0,2017,China,Peak Pacific Investment Co,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,34.6936649,112.9331875,Coal,,,,,,,,
Great Waste Coal power station,SRCWT0000602,270.0,2017,China,ChinaCoal Inport-Export Co.,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,37.0,112.3,Coal,,,,,,,,
GreenGen power station,SRCWT0000643,250.0,2017,China,China Huaneng (52 per cent interest)  seven Chinese energy enterprises (each 6 per cent interest) and Peabody Energy (6 per cent interest),SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,39.133333,117.183333,Coal,,,,,,,,
Guangdong Huilai power station,SRCWT0000090,3200.0,2017,China,Guangdong Yudean Group Co Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,23.0047771,116.5472388,Coal,,,,,,,,
Guangdong Huizhou Pinghai power station,SRCWT0000091,2000.0,2017,China,Guangdong Elec Power Dev Co,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,22.6064638,114.741919,Coal,,,,,,,,
Guangdong Jinwan power station,SRCWT0000092,1200.0,2017,China,Guangzhu Electricity Generating Co,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,21.9678607,113.18026,Coal,,,,,,,,
Guangdong Shajiao power complex,SRCWT0000093,3970.0,2017,China,Guangdong Guanghe Power Co Ltd. and Guangdong Yudean Group Co Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,22.7491928,113.6719429,Coal,,,,,,,,
Guangdong Shaoguan power station,SRCWT0000094,1800.0,2017,China,Guangdong Elec Power Dev Co and Guangdong Yudean Group Co Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,24.5856562,113.5828829,Coal,,,,,,,,
Guangdong Shaoguan power station,SRCWT0000095,1800.0,2017,China,Guangdong Elec Power Dev Co and Guangdong Yudean Group Co Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,24.682,113.605,Coal,,,,,,,,
Guangdong Zhongshan power station,SRCWT0000096,870.0,2017,China,Guangdong Elec Power Dev Co,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,23.078957,113.4946704,Coal,,,,,,,,
Guangzhou Lixin power station,SRCWT0000097,600.0,2017,China,China Power Intl Dev Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,23.0973611,113.5987186,Coal,,,,,,,,
Guangzhou Nansha power station,SRCWT0000098,600.0,2017,China,China Resources Power Holdings,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,22.801,113.525,Coal,,,,,,,,
Guangzhou Refinery power station,SRCWT0000099,240.0,2017,China,China Petrochemical Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,23.1197487,113.4691318,Coal,,,,,,,,
Guangzhou Yuanchun power station,SRCWT0000100,150.0,2017,China,Guangzhou Yuanchun Power Plant,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,23.129,113.264,Coal,,,,,,,,
Guangzhou Yuedian power station,SRCWT0000101,225.0,2017,China,Guangdong Yudean Group Co Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,23.129,113.264,Coal,,,,,,,,
Guangzhou Zhujiang power station,SRCWT0000102,1280.0,2017,China,Guangzhou Pearl River Power Co and Guangzhou Dongfang Power Co,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,22.81482,113.56777,Coal,,,,,,,,
Guixi power station,SRCWT0000481,1880.0,2017,China,China Power Investment Corp and CPI Jiangxi Electric Power,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,28.28914,117.2235,Coal,,,,,,,,
Guizhou Dalong power station,SRCWT0000156,600.0,2017,China,China Huadian Group Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,27.2955618,109.0147136,Coal,,,,,,,,
Guizhou Fa'er power station,SRCWT0000157,2400.0,2017,China,Guangdong Yudean Group Co Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,26.3259319,104.7705622,Coal,,,,,,,,
Guizhou Shuicheng power station,SRCWT0000158,100.0,2017,China,Guizhou Shuicheng Coal Mining,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,26.545,104.958,Coal,,,,,,,,
Guodian Alashan Left Qi Wusitai power station,SRCWT0000370,600.0,2017,China,China Guodian,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,39.432,106.716,Coal,,,,,,,,
Guodian Anshun power station,SRCWT0000159,1200.0,2017,China,China Guodian Corp and Guizhou CLP Power Co,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,26.2196442,105.6872535,Coal,,,,,,,,
Guodian Baoji-2 power station,SRCWT0000540,2520.0,2017,China,China Guodian Corp and Guodian Shaanxi Power,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,34.4980333,107.2181511,Coal,,,,,,,,
Guodian Baoqing power station,SRCWT0000335,1320.0,2017,China,China Guodian Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,27.2014,111.39599,Coal,,,,,,,,
Guodian Changchun power station,SRCWT0000492,600.0,2017,China,Guodian Longhua Power Co Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,44.0397637,125.2213418,Coal,,,,,,,,
Guodian Changyuan Jingzhou power station,SRCWT0000315,600.0,2017,China,China Guodian Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,30.2969959,112.3091386,Coal,,,,,,,,
Guodian Changzhou power station,SRCWT0000430,1260.0,2017,China,Guodian Changzhou Power Co Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,31.9583333,119.9925,Coal,,,,,,,,
Guodian Dananhu power station,SRCWT0000656,1320.0,2017,China,China Guodian Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,42.578,93.423,Coal,,,,,,,,
Guodian Dawukou power station,SRCWT0000520,660.0,2017,China,China Guodian Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,39.0355196,106.3846493,Coal,,,,,,,,
Guodian Dongsheng power station,SRCWT0000371,660.0,2017,China,China Guodian Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,39.8227681,110.0342131,Coal,,,,,,,,
Guodian Duyun power station,SRCWT0000160,1200.0,2017,China,China Guodian Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,26.6304173,107.5423551,Coal,,,,,,,,
Guodian Feixian power station,SRCWT0000560,1300.0,2017,China,China Guodian Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,35.3188721,117.905724,Coal,,,,,,,,
Guodian Guangdong Zhaoqing Dawang power station,SRCWT0000071,1400.0,2017,China,China Guodian Corp and National Thermal Power Co.  Guangdong Zhaoqing,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,23.3006449,112.8563297,Coal,,,,,,,,
Guodian Guangdong Zhaoqing Dawang power station,SRCWT0000103,1400.0,2017,China,China Guodian Corp and National Thermal Power Co.  Guangdong Zhaoqing,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,23.3006449,112.8563297,Coal,,,,,,,,
Guodian Huangjinbu power station,SRCWT0000482,1300.0,2017,China,China Guodian Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,28.4513359,116.8604779,Coal,,,,,,,,
Guodian Jiangnan power station,SRCWT0000493,660.0,2017,China,China Guodian Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,43.793557,126.5896225,Coal,,,,,,,,
Guodian Jiangyin power station,SRCWT0000050,1200.0,2017,China,China Guodian Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,25.438464,119.3396226,Coal,,,,,,,,
Guodian Jilin power station,SRCWT0000494,650.0,2017,China,Guodian Longhua Power Co Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,47.378333,124.051944,Coal,,,,,,,,
Guodian Jingmen power station,SRCWT0000316,1600.0,2017,China,Guodian Changyuan Electric Power Co. Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,31.0369761,112.2307184,Coal,,,,,,,,
Guodian Jiujiang power station,SRCWT0000483,2420.0,2017,China,China Guodian Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,29.74097,116.0345078,Coal,,,,,,,,
Guodian Jiuquan power station,SRCWT0000072,660.0,2017,China,Gd Power Development Co Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,39.6797122,98.5065079,Coal,,,,,,,,
Guodian Kuqa power station,SRCWT0000657,870.0,2017,China,China Guodian Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,41.73815,82.88791,Coal,,,,,,,,
Guodian Nanning power station,SRCWT0000142,1320.0,2017,China,China Guodian Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,22.7885406,108.9400445,Coal,,,,,,,,
Guodian Penglai power station,SRCWT0000561,660.0,2017,China,China Guodian Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,37.754722,120.594444,Coal,,,,,,,,
Guodian Pingnan power station,SRCWT0000231,700.0,2017,China,Guodian Northeast Co,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,45.54531,126.65818,Coal,,,,,,,,
Guodian Shangqiu Minquan power station,SRCWT0000257,1260.0,2017,China,China Guodian Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,34.6194266,115.2920508,Coal,,,,,,,,
Guodian Shenyang power station,SRCWT0000510,660.0,2017,China,Guodian Northeast Co,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,41.72563,123.188586,Coal,,,,,,,,
Guodian Suqian power station,SRCWT0000431,270.0,2017,China,China Guodian Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,33.8399837,118.3686601,Coal,,,,,,,,
Guodian Taizhou power station,SRCWT0000432,4000.0,2017,China,Guodian Taizhou Generating Co,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,32.1872059,119.9144442,Coal,,,,,,,,
Guodian Yongfu power station,SRCWT0000143,600.0,2017,China,China Guodian Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,25.10107,110.06851,Coal,,,,,,,,
Guodian Yuyuan power station,SRCWT0000258,300.0,2017,China,China Guodian Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,35.0570662,112.5792293,Coal,,,,,,,,
Guodian Yuzhong power station,SRCWT0000073,220.0,2017,China,China Guodian Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,36.017193,104.072751,Coal,,,,,,,,
Guodian Zhijin power station,SRCWT0000161,1320.0,2017,China,China Guodian Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,26.663,105.77,Coal,,,,,,,,
Guodian Zhuanghe power station,SRCWT0000511,1200.0,2017,China,GD Power Development Co Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,39.6759023,123.2061971,Coal,,,,,,,,
Guohua Hulunbeier power station,SRCWT0000372,1200.0,2017,China,Inner Mong Guohua Hulunbeier,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,49.348235,119.720331,Coal,,,,,,,,
Guohua Ningdong power station,SRCWT0000521,660.0,2017,China,Shenhua Guohua Elec Power Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,37.8447574,106.7867768,Coal,,,,,,,,
Guohua Taicang power station,SRCWT0000433,1260.0,2017,China,Shenhua Guohua Electric Power Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,31.5821712,121.2566179,Coal,,,,,,,,
Guohua Taishan power station,SRCWT0000104,5000.0,2017,China,Shenhua Guohua Electric Power Corp and Shenhua Guohua Elec Power Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,21.8667,112.9228,Coal,,,,,,,,
Guohua Xuzhou power station,SRCWT0000434,2000.0,2017,China,Shenhua Guohua Elec Power Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,34.395144,117.259705,Coal,,,,,,,,
Guohua Zhoushan power station,SRCWT0000702,910.0,2017,China,Shenhua Guohua (Zhoushan) Pow and Shenhua Guohua Power,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,30.103996,122.184817,Coal,,,,,,,,
Hainan Southwest power station,SRCWT0000179,700.0,2017,China,Guodian Ledong Power Gen Co,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,18.5374504,108.6827357,Coal,,,,,,,,
Hanchuan power station,SRCWT0000317,2260.0,2017,China,Guodian Changyuan Electric Power Co. Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,30.6566087,113.9172741,Coal,,,,,,,,
Handan power station,SRCWT0000195,600.0,2017,China,GD Power Development Co Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,36.6420944,114.499713,Coal,,,,,,,,
Hanfeng power station,SRCWT0000196,1320.0,2017,China,Huaneng Power International,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,36.4717984,114.1516132,Coal,,,,,,,,
Hang Hau Longyan power station,SRCWT0000051,1140.0,2017,China,Fujian Yanshi Power Gen Co Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,25.2810326,117.1548879,Coal,,,,,,,,
Hebei Longshan power station,SRCWT0000197,1200.0,2017,China,China Guodian Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,36.5985437,113.6907271,Coal,,,,,,,,
Hebei Sanhe power station,SRCWT0000198,600.0,2017,China,Beijing Energy Investment Holding,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,39.982,117.078,Coal,,,,,,,,
Hebi Fenghe power station,SRCWT0000259,2220.0,2017,China,Hebi Fenghe Power Generation Co Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,35.851366,114.1798126,Coal,,,,,,,,
Hefei-2 power station,SRCWT0000010,1900.0,2017,China,Wenergy-Anhui Prov Energy,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,31.8047,117.5075,Coal,,,,,,,,
Hefeng power station,SRCWT0000658,600.0,2017,China,Shenhua Guoneng Energy Group,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,46.8041721,85.7400942,Coal,,,,,,,,
Heilongjiang Qiqihar power station,SRCWT0000232,600.0,2017,China,China Huadian Group Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,47.3791203,124.0502436,Coal,,,,,,,,
Hejin power station,SRCWT0000603,1300.0,2017,China,Shanxi Huaze Aluminum Power Co and Shanxi Zhangze Electric Power,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,35.613056,110.655833,Coal,,,,,,,,
Henan Hebi power station,SRCWT0000260,270.0,2017,China,Henan Hebi Coal Power Co Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,35.7854506,114.2402239,Coal,,,,,,,,
Henan Huangfu power station,SRCWT0000261,600.0,2017,China,Henan Huangfu Power Plant,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,33.8,113.5,Coal,,,,,,,,
Henan Mengdian power station,SRCWT0000262,600.0,2017,China,Henan Mengdian Group,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,35.43126,113.83293,Coal,,,,,,,,
Henan Shenhuo power station,SRCWT0000263,1380.0,2017,China,Henan Shenhuo Coal & Power Co,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,33.92948,116.54843,Coal,,,,,,,,
Henan Xin'an power station,SRCWT0000264,1140.0,2017,China,Wanji Holding Group Co Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,34.7413202,112.0634119,Coal,,,,,,,,
Henan Xinli power station,SRCWT0000265,725.0,2017,China,CITIC Pacific Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,34.787,113.383,Coal,,,,,,,,
Henan Xinmi power station,SRCWT0000266,2600.0,2017,China,Beijing Sanjili Energy Co Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,34.50003,113.59801,Coal,,,,,,,,
Henan Xinzhongyi power station,SRCWT0000267,1200.0,2017,China,Henan Investment Group Co Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,35.2445824,113.8510899,Coal,,,,,,,,
Henan Yanshi power station,SRCWT0000268,1000.0,2017,China,Henan Electric Power Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,34.727,112.789,Coal,,,,,,,,
Henan Yongcheng power station,SRCWT0000269,600.0,2017,China,Shangqiu Yudong Power Generation,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,33.929,116.449,Coal,,,,,,,,
Henan Yulian power station,SRCWT0000270,850.0,2017,China,Henan Yulian Energy Group Co,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,34.747,113.022,Coal,,,,,,,,
Henan Zhongmai Yong'an power station,SRCWT0000271,200.0,2017,China,Zhongmai Investment Group Co Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,34.747,113.022,Coal,,,,,,,,
Hengfeng-2 power station,SRCWT0000199,600.0,2017,China,China Guodian Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,37.738,115.67,Coal,,,,,,,,
Hengshan Jiangsu power station,SRCWT0000435,100.0,2017,China,Jiangsu Electric Power Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,31.7651111,120.12377,Coal,,,,,,,,
Hengshui City power station,SRCWT0000272,100.0,2017,China,Henan Electric Power Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,33.8,113.5,Coal,,,,,,,,
Hengshui Hengxing power station,SRCWT0000200,1260.0,2017,China,Hebei Construction Energy Investment Co,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,37.7526565,115.6012217,Coal,,,,,,,,
Hengyun-C power station,SRCWT0000105,420.0,2017,China,Guangzhou Hengyun Enterprises Group,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,23.106,113.459,Coal,,,,,,,,
Hengyun-D power station,SRCWT0000106,660.0,2017,China,Guangzhou Hengyun Enterprises Group,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,23.129,113.264,Coal,,,,,,,,
Heshuyuan power station,SRCWT0000107,1470.0,2017,China,Guangdong Baolihua New Energy,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,24.392372,116.260905,Coal,,,,,,,,
Heyuan power station,SRCWT0000108,1244.0,2017,China,Shenzhen Energy Group Co Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,23.567222,114.640278,Coal,,,,,,,,
Heze Huarun power station,SRCWT0000562,1200.0,2017,China,China Resources Power Holdings,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,35.2528738,115.6860352,Coal,,,,,,,,
Heze Zhaolou power station,SRCWT0000563,300.0,2017,China,Heze Energy & Chemistry Co.,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,35.233333,115.433333,Coal,,,,,,,,
Hezhou power station,SRCWT0000144,2090.0,2017,China,China Resources Power Holdings  JM Energy,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,24.73609,111.34667,Coal,,,,,,,,
Hohhot Aluminum power station,SRCWT0000373,1200.0,2017,China,Hohhot Aluminum Power Plant,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,40.842,111.748,Coal,,,,,,,,
Hohhot Fengtai power station,SRCWT0000374,400.0,2017,China,CITIC Pacific Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,40.842,111.748,Coal,,,,,,,,
Hohhot Guoneng power station,SRCWT0000375,600.0,2017,China,Hohhot Guoneng Power Co,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,40.842,111.748,Coal,,,,,,,,
Hohhot Jinqiao power station,SRCWT0000376,600.0,2017,China,North United Power Co Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,40.708889,111.740556,Coal,,,,,,,,
Hohhot Jinshan power station,SRCWT0000377,600.0,2017,China,Huaneng,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,40.7075793,111.4573306,Coal,,,,,,,,
Hohhot power station,SRCWT0000378,700.0,2017,China,North United Power Co Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,40.794091,111.601813,Coal,,,,,,,,
Hongjun Aluminum power station,SRCWT0000379,1900.0,2017,China,Huomei Hongjun Aluminum & Power,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,45.507222,119.65,Coal,,,,,,,,
Hongyanchi-1 power station,SRCWT0000659,660.0,2017,China,China Guodian Corp,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,43.7280648,87.6293564,Coal,,,,,,,,
Hongyanchi-2 power station,SRCWT0000660,800.0,2017,China,Huadian Xinjiang Power Co Ltd,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,43.7432432,87.6574981,Coal,,,,,,,,
Hongyang Nengyuan power station,SRCWT0000512,600.0,2017,China,Liaoning Hongyang Energy Res,SourceWatch,http://www.sourcewatch.org/index.php/Category:Existing_coal_plants_in_China,41.35703,123.22195,Coal,,,,,,,,
