NOTE: This Power Watch database of power plants is currently in draft status and not yet published. Please do not reference or cite the data as basis for research or publications until the data is officially published.
name,pw_idnr,capacity_mw,year_of_capacity_data,country,owner,source,url,latitude,longitude,commissioning_year,fuel1,fuel2,fuel3,fuel4,generation_gwh_2012,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016
LAGUNA VERDE (U1  U2  TG),CHL0000114,65.0,2016,Chile,AES GENER S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-33.10315517,-71.67716359,,Oil,,,,,,,,
LAJA 1,CHL0001059,34.0,2016,Chile,EOLICA MONTE REDONDO S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-37.244097,-72.530241,,Hydro,,,,,,,,
LALACKAMA,CHL0004003,71.5,2016,Chile,,Energía Abierta,http://energiaabierta.cl/electricidad/,-25.12076512,-70.31098556,,Solar,,,,,,,,
LAS FLORES,CHL0001060,2.0,2016,Chile,HIDROELECTRICA LAS FLORES S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-40.1363,-72.39609,,Hydro,,,,,,,,
LAS VEGAS,CHL0000115,2.09895,2016,Chile,TECNORED,Energía Abierta,http://energiaabierta.cl/electricidad/,-32.84284724,-71.01148856,,Oil,,,,,,,,
LAS VERTIENTES,CHL0001061,2.0,2016,Chile,ELECTRICA PUNTILLA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-33.59271308,-70.46957312,,Hydro,,,,,,,,
LEBU,CHL0000063,2.4,2016,Chile,SAGESA,Energía Abierta,http://energiaabierta.cl/electricidad/,-37.61537261,-73.66937276,,Oil,,,,,,,,
LEBU,CHL0002010,6.54,2016,Chile,PARQUE EOLICO LEBU-TORO SPA,Energía Abierta,http://energiaabierta.cl/electricidad/,-37.6860722,-73.6491306,,Wind,,,,,,,,
LICAN,CHL0001062,18.0,2016,Chile,EMPRESA ELECTRICA LICAN S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-40.6180009,-72.40139982,,Hydro,,,,,,,,
LINARES NORTE,CHL0000097,0.5,2016,Chile,TECNORED,Energía Abierta,http://energiaabierta.cl/electricidad/,-35.826735,-71.64397262,,Oil,,,,,,,,
LIRCAY,CHL0001063,19.0,2016,Chile,HIDROMAULE S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-35.53725081,-71.26135527,,Hydro,,,,,,,,
LLANO DE LLAMPOS,CHL0004004,101.02,2016,Chile,,Energía Abierta,http://energiaabierta.cl/electricidad/,-27.11746063,-70.1711434,,Solar,,,,,,,,
LLEUQUEREO,CHL0001064,2.0,2016,Chile,HIDROELECTRICA LLEUQUEREO S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-37.56668503,-71.52413696,,Hydro,,,,,,,,
LOMA ALTA,CHL0001065,40.0,2016,Chile,EMPRESA ELECTRICA PEHUENCHE S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-35.7908646,-70.98217033,,Hydro,,,,,,,,
LONQUIMAY,CHL0000046,1.2,2016,Chile,SAGESA,Energía Abierta,http://energiaabierta.cl/electricidad/,-38.5527653,-71.4292873,,Oil,,,,,,,,
LOS ALAMOS,CHL0000064,0.8,2016,Chile,SAGESA,Energía Abierta,http://energiaabierta.cl/electricidad/,-37.62572778,-73.41797773,,Oil,,,,,,,,
LOS BAJOS,CHL0001066,6.0,2016,Chile,CARBOMET ENERGIA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-33.63523926,-70.59471005,,Hydro,,,,,,,,
LOS COLONOS,CHL0001067,1.0,2016,Chile,EMPRESA ELECTRICA RIO PUMA SPA.,Energía Abierta,http://energiaabierta.cl/electricidad/,-40.984871,-72.886093,,Hydro,,,,,,,,
LOS CORRALES,CHL0001068,1.0,2016,Chile,AGRICOLA ALEJANDRO PONCE,Energía Abierta,http://energiaabierta.cl/electricidad/,-40.64717252,-72.31481324,,Hydro,,,,,,,,
LOS CORRALES 2,CHL0001069,1.0,2016,Chile,AGRICOLA ALEJANDRO PONCE,Energía Abierta,http://energiaabierta.cl/electricidad/,-40.64123504,-72.31435371,,Hydro,,,,,,,,
LOS CURUROS,CHL0002011,109.6,2016,Chile,PARQUE EOLICO LOS CURUROS LTDA.,Energía Abierta,http://energiaabierta.cl/electricidad/,-31.02994923,-71.65710556,,Wind,,,,,,,,
LOS ESPINOS,CHL0000076,124.0,2016,Chile,TERMOELECTRICA LOS ESPINOS S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-31.88300654,-71.4503012,,Oil,,,,,,,,
LOS GUINDOS,CHL0000065,139.0,2016,Chile,LOS GUINDOS GENERACION S.P.A,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Oil,,,,,,,,
LOS HIERROS,CHL0001070,25.0,2016,Chile,EMPRESA ELECTRICAS AGUAS DEL MELADO S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-35.85780688,-71.06389437,,Hydro,,,,,,,,
LOS HIERROS 2,CHL0001071,6.0,2016,Chile,EMPRESA ELECTRICA PORTEZUELO SPA.,Energía Abierta,http://energiaabierta.cl/electricidad/,-35.83979023,-71.07888212,,Hydro,,,,,,,,
LOS MOLLES,CHL0001072,18.0,2016,Chile,ENDESA,Energía Abierta,http://energiaabierta.cl/electricidad/,-30.74466222,-70.58750614,,Hydro,,,,,,,,
LOS MORROS,CHL0001073,3.0,2016,Chile,CIA. EMPRESA LOS MORROS S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-33.64818713,-70.65662133,,Hydro,,,,,,,,
LOS PADRES,CHL0001074,2.0,2016,Chile,LOS PADRES HIDRO S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-37.52832797,-71.70591753,,Hydro,,,,,,,,
LOS PINOS,CHL0000066,102.839478,2016,Chile,COLBUN S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-37.08543573,-72.32474438,,Oil,,,,,,,,
LOS PUQUIOS,CHL0004005,2.47,2016,Chile,,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Solar,,,,,,,,
LOS QUILOS,CHL0001075,40.0,2016,Chile,COLBUN S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-32.86649316,-70.40798161,,Hydro,,,,,,,,
LOS SAUCES II,CHL0000129,1.5,2016,Chile,SAGESA,Energía Abierta,http://energiaabierta.cl/electricidad/,-37.96584609,-72.82686701,,Oil,,,,,,,,
LOS VIENTOS,CHL0000116,131.34,2016,Chile,AES GENER S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-32.84386079,-71.01284663,,Oil,,,,,,,,
LOUSIANA PACIFIC,CHL0000094,2.9,2016,Chile,SAGESA,Energía Abierta,http://energiaabierta.cl/electricidad/,-39.56095615,-72.47430346,,Oil,,,,,,,,
LOUSIANA PACIFIC II,CHL0000047,3.2,2016,Chile,SAGESA,Energía Abierta,http://energiaabierta.cl/electricidad/,-38.541761,-72.46993006,,Oil,,,,,,,,
LUNA,CHL0004006,2.96,2016,Chile,,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Solar,,,,,,,,
Laja,CHL0003013,12.6,2016,Chile,AES GENER,Energía Abierta,http://energiaabierta.cl/electricidad/,-37.16902926,-72.40867534,,Biomass,,,,,,,,
Las Pampas,CHL0003014,0.4,2016,Chile,BIOENERGIA LAS PAMPAS SPA,Energía Abierta,http://energiaabierta.cl/electricidad/,-34.36762778,-71.40921147,,Biomass,,,,,,,,
Lautaro,CHL0003015,26.0,2016,Chile,COMASA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-38.54185275,-72.46742853,,Biomass,,,,,,,,
Lautaro II,CHL0003016,22.0,2016,Chile,COMASA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-38.54067893,-72.4681951,,Biomass,,,,,,,,
Licanten,CHL0003017,6.0,2016,Chile,ARAUCO BIOENERGIA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-34.98819124,-72.01993781,,Biomass,,,,,,,,
Loma Los Colorados (KDM),CHL0003018,2.0,2016,Chile,KDM ENERGIA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-32.95568673,-70.80434651,,Biomass,,,,,,,,
Loma Los Colorados II,CHL0003019,18.2,2016,Chile,KDM ENERGIA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-32.95670272,-70.80459365,,Biomass,,,,,,,,
MACHICURA,CHL0001076,95.0,2016,Chile,COLBUN S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-35.73243082,-71.39794414,,Hydro,,,,,,,,
MAISAN,CHL0001077,1.0,2016,Chile,HIDROELECTRICA MAISAN SPA.,Energía Abierta,http://energiaabierta.cl/electricidad/,-38.973982,-72.647032,,Hydro,,,,,,,,
MAITENES,CHL0001078,31.0,2016,Chile,AES GENER S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-33.53069855,-70.26167055,,Hydro,,,,,,,,
MALLARAUCO,CHL0001079,3.0,2016,Chile,HIDROELECTRICA MALLARAUCO S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-33.58739434,-71.00442179,,Hydro,,,,,,,,
MAMPIL,CHL0001080,55.0,2016,Chile,DUKE ENERGY,Energía Abierta,http://energiaabierta.cl/electricidad/,-37.54036677,-71.7098204,,Hydro,,,,,,,,
MANIHUALES,CHL0000025,0.825,2016,Chile,EDELAYSEN,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Oil,,,,,,,,
MANTOS BLANCOS,CHL0000010,27.9,2016,Chile,MINERA MANTOS BLANCOS,Energía Abierta,http://energiaabierta.cl/electricidad/,-23.44499977,-70.07580634,,Oil,,,,,,,,
MARIA ELENA,CHL0001081,0.0,2016,Chile,GENERADORA ELECTRICA MARIA ELENA LTDA.,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Hydro,,,,,,,,
MARIA ELENA,CHL0004007,68.0,2016,Chile,,Energía Abierta,http://energiaabierta.cl/electricidad/,-40.77194112,-72.48752225,,Solar,,,,,,,,
MARIPOSAS,CHL0001082,6.0,2016,Chile,HIDROLIRCAY,Energía Abierta,http://energiaabierta.cl/electricidad/,-35.59605238,-71.26416768,,Hydro,,,,,,,,
MATAVERI,CHL0000127,3.2,2016,Chile,SAESA,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Oil,,,,,,,,
MAULE,CHL0000098,6.0,2016,Chile,ELEKTRAGEN,Energía Abierta,http://energiaabierta.cl/electricidad/,-35.36015081,-72.40655517,,Oil,,,,,,,,
MCH DOSAL,CHL0001083,0.0,2016,Chile,DOSAL HNOS. Y CIA. LTDA.,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Hydro,,,,,,,,
MINIHIDRO SANTA ROSA,CHL0001084,1.0,2016,Chile,ENERNUEVAS,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Hydro,,,,,,,,
MONREAL,CHL0001085,3.0,2016,Chile,EDELAYSEN,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Hydro,,,,,,,,
MONTE PATRIA,CHL0000077,9.0,2016,Chile,ELEKTRAGEN,Energía Abierta,http://energiaabierta.cl/electricidad/,-30.69678329,-70.94909558,,Oil,,,,,,,,
MONTE REDONDO,CHL0002012,48.0,2016,Chile,EOLICA MONTE REDONDO S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-31.07732701,-71.65782606,,Wind,,,,,,,,
MUCHI,CHL0001086,1.0,2016,Chile,HIDROMUCHI S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-40.31677408,-72.22726115,,Hydro,,,,,,,,
MULTIEXPORT (I-II),CHL0000086,3.0,2016,Chile,SAGESA,Energía Abierta,http://energiaabierta.cl/electricidad/,-41.46781702,-72.97384895,,Oil,,,,,,,,
Masisa,CHL0003020,11.0,2016,Chile,MASISA ECOENERGIA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-37.04554967,-72.40008609,,Biomass,,,,,,,,
NALCAS,CHL0001087,7.0,2016,Chile,HIDRONALCAS S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-40.89518392,-72.34006814,,Hydro,,,,,,,,
NEHUENCO,CHL0000117,874.7,2016,Chile,COLBUN S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-32.93662447,-71.32310155,,Gas,,,,,,,,
NEWEN,CHL0000067,14.347689,2016,Chile,GAS SUR S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-36.77548808,-73.11272985,,Gas,,,,,,,,
NUEVA ALDEA II,CHL0000133,10.0,2016,Chile,ARAUCO BIOENERGIAS,Energía Abierta,http://energiaabierta.cl/electricidad/,-36.65979351,-72.47944855,,Oil,,,,,,,,
NUEVA PUERTO IBANEZ,CHL0000128,0.16,2016,Chile,EDELAYSEN,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Oil,,,,,,,,
NUEVA RENCA,CHL0000102,369.904,2016,Chile,SOC. ELECTRICA SANTIAGO S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-33.41835775,-70.68696814,,Oil,,,,,,,,
NUEVA VENTANAS,CHL0000118,248.9888,2016,Chile,ELECTRICA VENTANAS,Energía Abierta,http://energiaabierta.cl/electricidad/,-32.74980996,-71.48315059,,Coal,,,,,,,,
Nueva Aldea I (ex Itata),CHL0003021,14.0,2016,Chile,PANELES ARAUCO S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-36.65971293,-72.47309744,,Biomass,,,,,,,,
Nueva Aldea III,CHL0003022,37.0,2016,Chile,ARAUCO BIOENERGIA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-36.66199755,-72.4822404,,Biomass,,,,,,,,
OJOS DE AGUA,CHL0001088,9.0,2016,Chile,ENDESAECO S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-35.78594359,-70.80756174,,Hydro,,,,,,,,
OLIVOS,CHL0000078,115.2,2016,Chile,POTENCIA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-31.9353394,-71.47688631,,Oil,,,,,,,,
ORAFTI,CHL0000074,0.5,2016,Chile,BENEO ORAFTI,Energía Abierta,http://energiaabierta.cl/electricidad/,-36.909754,-72.345142,,Oil,,,,,,,,
PALENA,CHL0000028,0.58,2016,Chile,EDELAYSEN,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Oil,,,,,,,,
PALMUCHO,CHL0001089,32.0,2016,Chile,ENDESA,Energía Abierta,http://energiaabierta.cl/electricidad/,-38.04520812,-71.47134997,,Hydro,,,,,,,,
PANGUE,CHL0001090,467.0,2016,Chile,ENDESA,Energía Abierta,http://energiaabierta.cl/electricidad/,-37.90986824,-71.60868334,,Hydro,,,,,,,,
PANGUIPULLI,CHL0001091,0.0,2016,Chile,IMELSA,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Hydro,,,,,,,,
PEHUENCHE,CHL0001092,570.0,2016,Chile,EMPRESA ELECTRICA PEHUENCHE S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-35.73375269,-71.1554639,,Hydro,,,,,,,,
PEHUI,CHL0001093,1.0,2016,Chile,GENERADORA ELECTRICA RHOM LTDA,Energía Abierta,http://energiaabierta.cl/electricidad/,-40.55669693,-72.51614063,,Hydro,,,,,,,,
PETROPOWER,CHL0000106,62.9775,2016,Chile,PETROPOWER S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,,,,Petcoke,,,,,,,,
PEUCHEN,CHL0001094,85.0,2016,Chile,DUKE ENERGY,Energía Abierta,http://energiaabierta.cl/electricidad/,-37.5404479,-71.59645667,,Hydro,,,,,,,,
PICHILONCO,CHL0001095,1.0,2016,Chile,HIDROELECTRICA PICHILONCO S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-40.32898463,-72.32262479,,Hydro,,,,,,,,
PILMAIQUEN,CHL0001096,41.0,2016,Chile,EMPRESA ELECTRICA PUYEHUE S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-40.63809526,-72.64967227,,Hydro,,,,,,,,
PLACILLA,CHL0000119,3.0,2016,Chile,TECNORED,Energía Abierta,http://energiaabierta.cl/electricidad/,-33.10846152,-71.55906078,,Oil,,,,,,,,
PLANTA CURICO,CHL0000099,2.0,2016,Chile,CGI IANSA,Energía Abierta,http://energiaabierta.cl/electricidad/,-35.02069964,-71.24364956,,Coal,,,,,,,,
PLANTA DE ACIDO SULFURICO MEJILLONES,CHL0000011,17.5,2016,Chile,NORACID,Energía Abierta,http://energiaabierta.cl/electricidad/,,,,Cogeneration,,,,,,,,
PMGD MULCHEN,CHL0001097,3.0,2016,Chile,CENTRAL HIDROELECTRICA RIO MULCHEN S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Hydro,,,,,,,,
PMGD PICA I,CHL0004008,0.6,2016,Chile,,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Solar,,,,,,,,
PORVENIR,CHL0000036,8.05,2016,Chile,EDELMAG,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Oil,Gas,,,,,,,
POZO ALMONTE SOLAR 1,CHL0004009,9.0,2016,Chile,,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Solar,,,,,,,,
POZO ALMONTE SOLAR 2,CHL0004010,7.5,2016,Chile,,Energía Abierta,http://energiaabierta.cl/electricidad/,-20.27170425,-69.75594511,,Solar,,,,,,,,
POZO ALMONTE SOLAR 3,CHL0004011,16.0,2016,Chile,,Energía Abierta,http://energiaabierta.cl/electricidad/,-20.25165956,-69.75878741,,Solar,,,,,,,,
PROVIDENCIA,CHL0001098,14.0,2016,Chile,HIDROELECTRICA PROVIDENCIA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-35.4696877,-71.27288263,,Hydro,,,,,,,,
PUCLARO,CHL0001099,6.0,2016,Chile,HIDROELECTRICA PUCLARO S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-29.99609606,-70.86381858,,Hydro,,,,,,,,
PUERTO IBANEZ,CHL0000023,0.16,2016,Chile,EDELAYSEN,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Oil,,,,,,,,
PUERTO NATALES,CHL0000035,10.35,2016,Chile,EDELMAG,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Oil,Gas,,,,,,,
PUERTO WILLIAMS,CHL0000037,2.38,2016,Chile,EDELMAG,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Oil,,,,,,,,
PULLINQUE,CHL0001100,51.0,2016,Chile,EMPRESA ELECTRICA PANGUIPULLI S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-39.59567188,-72.21745089,,Hydro,,,,,,,,
PUNITAQUI,CHL0000079,9.0,2016,Chile,ELEKTRAGEN,Energía Abierta,http://energiaabierta.cl/electricidad/,-30.85801177,-71.2405616,,Oil,,,,,,,,
PUNTA ARENAS,CHL0000034,8.78,2016,Chile,EDELMAG,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Oil,Gas,,,,,,,
PUNTA COLORADA,CHL0000080,16.609,2016,Chile,CIA. BARRICK CHILE GENERACION LTDA,Energía Abierta,http://energiaabierta.cl/electricidad/,-29.36679389,-71.04285216,,Oil,,,,,,,,
PUNTA COLORADA,CHL0002013,20.0,2016,Chile,BARRICK CHILE GENERACION S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-29.36622164,-71.05853065,,Wind,,,,,,,,
PUNTA PALMERAS,CHL0002014,45.0,2016,Chile,PUNTA PALMERAS S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-31.23448089,-71.64041946,,Wind,,,,,,,,
PUNTILLA,CHL0001101,22.0,2016,Chile,ELECTRICA PUNTILLA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-33.61871845,-70.53518582,,Hydro,,,,,,,,
PURISIMA,CHL0001102,0.0,2016,Chile,ENERBOSCH S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-35.20206763,-71.18201507,,Hydro,,,,,,,,
PUYUHUAPI,CHL0000031,0.29,2016,Chile,EDELAYSEN,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Oil,,,,,,,,
PV SALVADOR,CHL0004012,68.0,2016,Chile,,Energía Abierta,http://energiaabierta.cl/electricidad/,-26.3141167,-69.86805891,,Solar,,,,,,,,
QUELLON II,CHL0000087,7.0,2016,Chile,SAGESA,Energía Abierta,http://energiaabierta.cl/electricidad/,-43.09132964,-73.61429345,,Oil,,,,,,,,
QUELTEHUES,CHL0001103,49.0,2016,Chile,AES GENER S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-33.81279646,-70.21932997,,Hydro,,,,,,,,
QUILLAILEO,CHL0001104,1.0,2016,Chile,EBCO ENERGIA,Energía Abierta,http://energiaabierta.cl/electricidad/,-37.69296019,-71.80823279,,Hydro,,,,,,,,
QUILLECO,CHL0001105,71.0,2016,Chile,COLBUN S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-37.33596159,-71.95673864,,Hydro,,,,,,,,
QUINTAY,CHL0000120,3.0,2016,Chile,TECNORED,Energía Abierta,http://energiaabierta.cl/electricidad/,-33.20073664,-71.6591897,,Oil,,,,,,,,
QUINTERO,CHL0000121,255.2,2016,Chile,ENDESA,Energía Abierta,http://energiaabierta.cl/electricidad/,-32.78707424,-71.4855418,,Oil,,,,,,,,
RAKI,CHL0002015,9.0,2016,Chile,PROYECTO RAKI SPA,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Wind,,,,,,,,
RALCO,CHL0001106,690.0,2016,Chile,ENDESA,Energía Abierta,http://energiaabierta.cl/electricidad/,-37.99693246,-71.5199021,,Hydro,,,,,,,,
RAPEL,CHL0001107,378.0,2016,Chile,ENDESA,Energía Abierta,http://energiaabierta.cl/electricidad/,-34.04094846,-71.59024784,,Hydro,,,,,,,,
RECA,CHL0001108,2.0,2016,Chile,ENERBOSCH S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-39.7834396,-72.11592279,,Hydro,,,,,,,,
RENAICO,CHL0001109,6.0,2016,Chile,MAINCO S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-37.81383557,-72.41554488,,Hydro,,,,,,,,
RENCA,CHL0000103,92.0,2016,Chile,SOC. ELECTRICA SANTIAGO S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-33.41728947,-70.68857034,,Oil,,,,,,,,
RIO AZUL,CHL0001110,1.0,2016,Chile,EDELAYSEN,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Hydro,,,,,,,,
RIO HUASCO,CHL0001111,5.0,2016,Chile,HIDROELECTRICA RIO HUASCO S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-28.6761844,-70.645085,,Hydro,,,,,,,,
RIO PICOIQUEN,CHL0001112,20.0,2016,Chile,HIDROANGOL S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-37.809644,-72.833582,,Hydro,,,,,,,,
RIO TRUENO,CHL0001113,6.0,2016,Chile,HIDROELECTRICA TRUENO S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-38.60090565,-72.04726581,,Hydro,,,,,,,,
ROBLERIA,CHL0001114,4.0,2016,Chile,GENERADORA ELECTRICA ROBLERIA LTDA.,Energía Abierta,http://energiaabierta.cl/electricidad/,-35.85025383,-71.28064247,,Hydro,,,,,,,,
RUCATAYO,CHL0001115,60.0,2016,Chile,EMPRESA ELECTRICA RUCATAYO S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-40.61913204,-72.70381544,,Hydro,,,,,,,,
RUCUE,CHL0001116,178.0,2016,Chile,COLBUN S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-37.36033375,-71.86572704,,Hydro,,,,,,,,
SALMOFOOD I,CHL0000040,1.6,2016,Chile,SAGESA,Energía Abierta,http://energiaabierta.cl/electricidad/,-42.480427,-73.772077,,Oil,,,,,,,,
SALMOFOOD II,CHL0000041,1.6,2016,Chile,SAGESA,Energía Abierta,http://energiaabierta.cl/electricidad/,-42.480427,-73.772077,,Oil,,,,,,,,
SALTA,CHL0000012,380.0,2016,Chile,AES GENER,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Gas,,,,,,,,
SAN ANDRES,CHL0001117,40.0,2016,Chile,HIDROELECTRICA SAN ANDRES LTDA.,Energía Abierta,http://energiaabierta.cl/electricidad/,-34.7346592,-70.38254103,,Hydro,,,,,,,,
SAN CLEMENTE,CHL0001118,6.0,2016,Chile,COLBUN S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-35.59815619,-71.35564418,,Hydro,,,,,,,,
SAN GREGORIO,CHL0000068,0.5,2016,Chile,TECNORED,Energía Abierta,http://energiaabierta.cl/electricidad/,-36.27881545,-71.81877225,,Oil,,,,,,,,
SAN IGNACIO,CHL0001119,37.0,2016,Chile,COLBUN S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-35.6146177,-71.54130007,,Hydro,,,,,,,,
SAN ISIDRO I,CHL0000132,379.0,2016,Chile,ENDESA,Energía Abierta,http://energiaabierta.cl/electricidad/,-32.94598837,-71.338757,,Gas,,,,,,,,
SAN ISIDRO II,CHL0000122,406.35,2016,Chile,EMPRESA NACIONAL DE ELECTRICIDAD S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-32.94598837,-71.338757,,Gas,,,,,,,,
SAN LORENZO DE DIEGO DE ALMAGRO (U1-U2-U3),CHL0000055,62.2,2016,Chile,ENLASA,Energía Abierta,http://energiaabierta.cl/electricidad/,-26.40035389,-70.03795762,,Oil,,,,,,,,
SANTA CECILIA,CHL0004013,2.96,2016,Chile,,Energía Abierta,http://energiaabierta.cl/electricidad/,-29.1171776,-70.91339172,,Solar,,,,,,,,
SANTA LIDIA,CHL0000069,137.61,2016,Chile,AES GENER S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-37.09302299,-72.31644422,,Oil,,,,,,,,
SANTA MARIA,CHL0000070,341.991,2016,Chile,COLBUN S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-37.04199731,-73.13002378,,Coal,,,,,,,,
SAUCE ANDES,CHL0001120,1.0,2016,Chile,GENERADORA ELECTRICA SAUCE LOS ANDES S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-32.83232769,-70.53904996,,Hydro,,,,,,,,
SAUZAL,CHL0001121,77.0,2016,Chile,ENDESA,Energía Abierta,http://energiaabierta.cl/electricidad/,-34.23666345,-70.54740378,,Hydro,,,,,,,,
SAUZALITO,CHL0001122,12.0,2016,Chile,ENDESA,Energía Abierta,http://energiaabierta.cl/electricidad/,-34.23666345,-70.54740378,,Hydro,,,,,,,,
SDGX01,CHL0004014,1.28,2016,Chile,,Energía Abierta,http://energiaabierta.cl/electricidad/,-30.22716286,-71.09248138,,Solar,,,,,,,,
SKRETTING,CHL0000088,2.7,2016,Chile,NUTRECO,Energía Abierta,http://energiaabierta.cl/electricidad/,-40.58751112,-73.09888695,,Oil,,,,,,,,
SKRETTING OSORNO,CHL0000089,3.0,2016,Chile,SAGESA,Energía Abierta,http://energiaabierta.cl/electricidad/,-40.58748592,-73.09887762,,Oil,,,,,,,,
SOL,CHL0004015,2.96,2016,Chile,,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Solar,,,,,,,,
SOLAR DIEGO DE ALMAGRO,CHL0004016,28.05,2016,Chile,,Energía Abierta,http://energiaabierta.cl/electricidad/,-26.37958884,-70.01941659,,Solar,,,,,,,,
