NOTE: This Power Watch database of power plants is currently in draft status and not yet published. Please do not reference or cite the data as basis for research or publications until the data is officially published.
name,pw_idnr,capacity_mw,year_of_capacity_data,country,owner,source,url,latitude,longitude,commissioning_year,fuel1,fuel2,fuel3,fuel4,generation_gwh_2012,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
Cockburn,AUS0000183,240.0,2012,Australia,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-32.20011899999997,115.77367900000002,,Gas,,,,,,,,,
Codrington Wind Farm,AUS0000015,18.2,2012,Australia,Energy Pacific (Victoria) Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-38.28351622699995,141.9547286720001,,Wind,,,,,,,,,
Collgar Wind Farm,AUS0000307,206.0,2012,Australia,UBS IIT/ REST,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-31.50015284699998,118.46325039700002,,Wind,,,,,,,,,
Collie (Bluewaters),AUS0000184,416.0,2012,Australia,Griffin Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-33.33099999999996,116.22900000000004,,Coal,,,,,,,,,
Collie A,AUS0000208,340.0,2012,Australia,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-33.34218099999998,116.261165,,Coal,,,,,,,,,
Collinsville,AUS0000179,190.0,2012,Australia,RATCH Australia,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-20.544681999999966,147.80488700000012,,Coal,,,,,,,,,
Colongra,AUS0000271,724.0,2012,Australia,Delta Electricity,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-33.20986899999997,151.54478500000005,,Gas,,,,,,,,,
Condamine A,AUS0000154,144.0,2012,Australia,Queensland Gas Company,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-26.668222211999932,150.27001446500003,,Gas,,,,,,,,,
Condong Sugar Mill,AUS0000263,30.0,2012,Australia,Delta Electricity,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-28.313801999999953,153.43411000000003,,Biomass,,,,,,,,,
Copeton,AUS0000301,20.0,2012,Australia,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-29.91019799999998,150.9234620000001,,Hydro,,,,,,,,,
Coral Bay Diesel Backup,AUS0000351,2.24,2012,Australia,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-23.152144317999955,113.776179006,,Oil,,,,,,,,,
Coral Bay Wind Turbines,AUS0000350,0.83,2012,Australia,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-23.154419166999958,113.77206677900006,,Wind,,,,,,,,,
Corio,AUS0000336,1.0,2012,Australia,EDL LFG Vic Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-38.05865887699997,144.405575687,,Waste,,,,,,,,,
Crookwell Wind Farm,AUS0000046,4.8,2012,Australia,Eraring Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-34.51649999999995,149.54248000000007,,Wind,,,,,,,,,
Cue,AUS0000360,0.8,2012,Australia,Energy Developments,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-27.421247747999928,117.88948432200004,,Oil,,,,,,,,,
Cullerin Range Wind Farm,AUS0000003,30.0,2012,Australia,Origin Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-34.80498161999998,149.4001295820001,,Wind,,,,,,,,,
Daandine,AUS0000155,30.0,2012,Australia,Energy Infrastructure Investments Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-27.08631996699995,150.94300545900012,,Gas,,,,,,,,,
Dampier,AUS0000185,120.0,2012,Australia,Rio Tinto Australia Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-20.64798499999995,116.72190400000011,,Gas,,,,,,,,,
Darling Downs,AUS0000156,644.0,2012,Australia,Origin Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-27.116891412999962,150.89421701800006,,Gas,,,,,,,,,
Darlot Gold Mine,AUS0000321,11.7,2012,Australia,Barrick Gold,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-27.897207160999983,121.26976610500003,,Gas,,,,,,,,,
Dartmouth (Mount Beauty Hydro Scheme),AUS0000109,185.0,2012,Australia,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-36.55642899999998,147.5205800000001,,Hydro,,,,,,,,,
Denham Diesel Backup,AUS0000353,1.6,2012,Australia,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-25.916724838999983,113.5339545280001,,Oil,,,,,,,,,
Denham Wind Turbines,AUS0000352,0.92,2012,Australia,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-25.91152386799996,113.54931095000006,,Wind,,,,,,,,,
Derby,AUS0000366,12.53,2012,Australia,Energy Developments Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-17.31414106999995,123.64414998000007,,Gas,,,,,,,,,
Devils Gate,AUS0000136,63.0,2012,Australia,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-41.35046699999998,146.26316700000007,,Hydro,,,,,,,,,
Diamantina,AUS0000459,242.0,,Australia,APA Group and AGL Energy Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-20.78374957699998,139.48326740100003,,Gas,,,,,,,,,
Djarindjin,AUS0000380,0.7,2012,Australia,Energy Developments Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-16.519907689999968,122.9035895080001,,Oil,,,,,,,,,
DoubleTree by Hilton Hotel,AUS0000468,0.3,2014,Australia,DoubleTree by Hilton Hotel (was Alice Springs Crowne Plaza),Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-23.714967607999938,133.87945391000005,,Solar,,,,,,,,,
Dry Creek,AUS0000233,156.0,2012,Australia,Synergen Power,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-34.84746299999995,138.58175800000004,,Gas,,,,,,,,,
EarthPower Biomass Plant,AUS0000272,3.9,2012,Australia,Earthpower Technologies Sydney Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-33.82037299999996,151.04203700000005,,Waste,,,,,,,,,
Eastern Creek,AUS0000045,5.0,2012,Australia,Energy Developments LFG(NSW) Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-33.814156999999966,150.8537020000001,,Waste,,,,,,,,,
Eastern Creek 2,AUS0000044,7.7,2012,Australia,LMS Energy Generation Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-33.81251499999996,150.86168300000008,,Waste,,,,,,,,,
Eildon,AUS0000084,135.0,2012,Australia,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-37.22200499999997,145.92145200000004,,Hydro,,,,,,,,,
Eildon Small Hydro,AUS0000335,4.5,2012,Australia,Pacific Hydro Investments Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-37.24307176099995,145.89740990000007,,Hydro,,,,,,,,,
Emu Downs Wind Farm,AUS0000043,79.2,2012,Australia,Griffin Energy & Stanwell Corporation Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-30.488061999999957,115.33700500000009,,Wind,,,,,,,,,
Energy Brix,AUS0000085,189.0,2012,Australia,Energy Brix (Aust) Corp,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-38.25455999999997,146.41372200000012,,Coal,,,,,,,,,
Eraring,AUS0000273,42.0,2012,Australia,Eraring Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-33.06174875299996,151.5223300680001,,Oil,,,,,,,,,
Eraring,AUS0000306,2820.0,2012,Australia,Origin Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-33.062074923999944,151.52064791500004,,Coal,,,,,,,,,
Ernabella,AUS0000463,0.01,2012,Australia,Ananga Pitjantjatjara Council,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-26.277960621999966,132.1313709970001,,Oil,,,,,,,,,
Erskine Park,AUS0000403,0.4,2012,Australia,Cogent Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-33.81820658899994,150.80322730700004,,Gas,,,,,,,,,
Esperance,AUS0000186,39.0,2012,Australia,Infrastructure Capital Group,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-33.87619999999998,121.89980000000003,,Gas,,,,,,,,,
Esperance Wind Farm Nine Mile Beach,AUS0000042,3.6,2012,Australia,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-33.892709999999965,121.77778,,Wind,,,,,,,,,
Esperance Wind Farm Ten Mile Lagoon,AUS0000391,2.03,2012,Australia,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-33.88016906299998,121.76903887500009,,Wind,,,,,,,,,
Exmouth,AUS0000372,8.0,2012,Australia,Burns and Roe Worley,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-21.946457949999967,114.12499812400006,,Gas,,,,,,,,,
Exmouth Advanced Mini Wind Farm,AUS0000388,0.06,2012,Australia,,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-21.812631499999952,114.1335056480001,,Wind,,,,,,,,,
Fisher,AUS0000135,46.0,2012,Australia,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-41.673239999999964,146.26851800000009,,Hydro,,,,,,,,,
Fitzroy Crossing,AUS0000367,4.06,2012,Australia,Energy Developments Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-18.195575047999967,125.55971118500008,,Gas,,,,,,,,,
Fraser Coast Community Solar Farm,AUS0000435,0.4,2012,Australia,Wide Bay Water Corporation,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-25.318398602999935,152.7901683220001,,Solar,,,,,,,,,
Gadara,AUS0000274,20.0,2012,Australia,Visy Pulp & Paper,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-35.295932999999934,148.13705200000004,,Biomass,,,,,,,,,
Gascoyne Junction,AUS0000383,0.4,2012,Australia,Energy Developments,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-25.05569375799996,115.20828921500004,,Oil,,,,,,,,,
Geraldton,AUS0000187,21.0,2012,Australia,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-28.77010699999994,114.64848200000006,,Gas,,,,,,,,,
German Creek,AUS0000157,31.8,2012,Australia,Energy Developments CSM (Qld) Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-22.928146999999967,148.55149700000004,,Gas,,,,,,,,,
Gladstone,AUS0000158,1680.0,2012,Australia,GPS Joint Venture,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-23.85075299999994,151.21865300000002,,Coal,,,,,,,,,
Glenbawn,AUS0000275,5.0,2012,Australia,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-32.10966099999996,150.9981540000001,,Hydro,,,,,,,,,
Glennies Creek,AUS0000276,10.0,2012,Australia,EnviroGen Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-32.45984299999998,151.12862700000005,,Gas,,,,,,,,,
Glenorchy,AUS0000418,1.6,2012,Australia,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-42.84146316999994,147.25504660000001,,Waste,,,,,,,,,
Gordon,AUS0000143,432.0,2012,Australia,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-42.73864199999997,145.98116500000003,,Hydro,,,,,,,,,
Gosnells,AUS0000331,1.1,2012,Australia,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-32.022750963999954,116.01287154800002,,Waste,,,,,,,,,
Grange Avenue,AUS0000041,1.3,2012,Australia,Energy Developments LFG (NSW) Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-33.70293799999996,150.8312330000001,,Waste,,,,,,,,,
Grasmere Wind Farm (Albany stage II),AUS0000309,13.8,2012,Australia,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-35.05065051599996,117.76376090400004,,Wind,,,,,,,,,
Greenough River Solar Farm,AUS0000474,10.0,2014,Australia,Verve Energy/GE Energy Financial Services JV,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-28.90431806199996,115.11193748500011,,Solar,,,,,,,,,
Gunning,AUS0000040,46.5,2012,Australia,Acciona Energy Australia,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-34.695830899999976,149.3831752110001,,Wind,,,,,,,,,
Guthega,AUS0000303,60.0,2012,Australia,Snowy Hydro Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-36.350097999999946,148.41352800000004,,Hydro,,,,,,,,,
Hallam Road,AUS0000077,6.7,2012,Australia,LMS Energy Generation Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-38.053342999999984,145.26985600000012,,Waste,,,,,,,,,
Hallett,AUS0000250,228.3,2012,Australia,TRUenergy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-33.34865199999996,138.75165900000002,,Gas,,,,,,,,,
Hallett 1 Brown Hill  Wind Farm,AUS0000022,94.5,2012,Australia,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-33.33973357899998,138.73233165800002,,Wind,,,,,,,,,
Hallett 1 Brown Hill  Wind Farm,AUS0000453,94.5,2012,Australia,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-33.39496020399997,138.7299433710001,,Wind,,,,,,,,,
Hallett 2 Hallet Hill  Wind Farm,AUS0000023,71.4,2012,Australia,ANZ Energy Infrastructure Trust,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-33.52260243499995,138.85515976300007,,Wind,,,,,,,,,
Hallett 2 Hallet Hill  Wind Farm,AUS0000455,71.4,2012,Australia,ANZ Energy Infrastructure Trust,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-33.57166811999997,138.85795056000006,,Wind,,,,,,,,,
Hallett 4 North Brown Hill  Wind Farm,AUS0000024,132.3,2012,Australia,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-33.30925994199998,138.72959554200008,,Wind,,,,,,,,,
Hallett 5 The Bluff  Wind Farm,AUS0000454,94.5,2012,Australia,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-33.385546259999956,138.79283152200003,,Wind,,,,,,,,,
Halls Creek,AUS0000368,3.69,2012,Australia,Energy Developments Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-18.232751479999934,127.66189702200006,,Gas,,,,,,,,,
Hazelwood,AUS0000087,1600.0,2012,Australia,Hazelwood Power,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-38.273102999999935,146.39226300000007,,Coal,,,,,,,,,
Henderson,AUS0000355,3.2,2012,Australia,Waste Gas Resources,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-32.16502101899994,115.80080012300004,,Waste,,,,,,,,,
Hermannsburg,AUS0000471,0.19,2014,Australia,Solar Systems,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-23.93736457899996,132.77192821900007,,Solar,,,,,,,,,
Highbury,AUS0000343,1.0,2012,Australia,EDL LFG SA Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-34.84902902299996,138.72028357300007,,Waste,,,,,,,,,
Hobart,AUS0000419,1.0,2012,Australia,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-42.88825951299998,147.28882975800002,,Waste,,,,,,,,,
Hopetoun Diesel Backup,AUS0000412,1.3,2012,Australia,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-33.90504892299998,120.12993402100005,,Oil,,,,,,,,,
Hopetoun Wind Turbines,AUS0000413,1.2,2012,Australia,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-33.90776359299997,120.1296811840001,,Wind,,,,,,,,,
Hume,AUS0000076,58.0,2012,Australia,Eraring Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-36.10661899999997,147.03262200000006,,Hydro,,,,,,,,,
Hunter,AUS0000277,29.0,2012,Australia,Infratil Energy Australia Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-32.83602099999996,151.4504710000001,,Oil,,,,,,,,,
Hunter Valley,AUS0000278,50.0,2012,Australia,Macquarie Generation,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-32.38925299999994,150.96639600000003,,Gas,,,,,,,,,
Inkerman Sugar Mill,AUS0000145,10.5,2012,Australia,CSR,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-19.642154999999946,147.40159100000005,,Biomass,,,,,,,,,
Invicta Sugar Mill,AUS0000056,50.0,2012,Australia,CSR,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-19.516696999999965,147.10652600000003,,Biomass,,,,,,,,,
Isis Central Sugar Mill,AUS0000159,25.0,2012,Australia,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-25.19398599999994,152.20855600000004,,Biomass,,,,,,,,,
Jacks Gully,AUS0000039,2.3,2012,Australia,Energy Developments LFG (NSW) Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-34.07343999999995,150.74268900000004,,Waste,,,,,,,,,
Jeeralang A,AUS0000088,212.0,2012,Australia,Industry Funds Management Nominees Ltd Ecogen Holdings,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-38.27532499999995,146.4262960000001,,Gas,,,,,,,,,
Jeeralang B,AUS0000089,228.0,2012,Australia,Industry Funds Management Nominees Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-38.274625999999955,146.42492300000004,,Gas,,,,,,,,,
Jindabyne Dam Mini Hydro,AUS0000021,1.1,2012,Australia,Snowy Hydro Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-36.435149999999965,148.6332500000001,,Hydro,,,,,,,,,
John Butters,AUS0000134,143.0,2012,Australia,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-42.154834999999935,145.53447700000004,,Hydro,,,,,,,,,
Jounama,AUS0000038,14.4,2012,Australia,Snowy Hydro Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-35.56196499999993,148.305517,,Hydro,,,,,,,,,
Jundee Gold Mine,AUS0000222,21.0,2012,Australia,Newmount Australia,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-26.371211999999957,120.57761300000004,,Gas,,,,,,,,,
KRC Cogeneration Plant,AUS0000332,4.2,2012,Australia,AGL,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-27.445266808999975,153.11846693600012,,Gas,,,,,,,,,
Kalamia Sugar Mill,AUS0000160,9.0,2012,Australia,Sucrogen (Kalamia) Pty ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-19.52233899999993,147.41523700000005,,Biomass,,,,,,,,,
Kalamunda,AUS0000329,1.3,2012,Australia,Landfill Gas and Power Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-31.976778615999933,115.99879332700004,,Oil,,,,,,,,,
Kalbarri PV System,AUS0000390,0.02,2012,Australia,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-27.71524694699997,114.16969177900012,,Solar,,,,,,,,,
Kalbarri Wind Farm,AUS0000405,1.7,2012,Australia,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-27.899498532999928,114.19455166500006,,Wind,,,,,,,,,
Kalgoorlie (Parkeston),AUS0000188,110.0,2012,Australia,Newmount Australia / Transalta,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-30.737809999999968,121.50654300000008,,Gas,,,,,,,,,
Kalgoorlie Nickel Smelter,AUS0000209,37.0,2012,Australia,Southern Cross Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-30.87366899999995,121.48418800000002,,Gas,,,,,,,,,
Kalumburu,AUS0000378,0.7,2012,Australia,,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-14.293855534999977,126.64395522900008,,Oil,,,,,,,,,
Kambalda,AUS0000210,42.0,2012,Australia,Southern Cross Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-31.191934793999962,121.67408425000008,,Gas,,,,,,,,,
Kangaroo Valley (Shoalhaven Scheme),AUS0000279,160.0,2012,Australia,Eraring Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-34.722969999999975,150.47953000000007,,Hydro,,,,,,,,,
Kareeya,AUS0000161,88.0,2012,Australia,Stanwell Corporation Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-17.767001999999934,145.5778650000001,,Hydro,,,,,,,,,
Karratha,AUS0000189,86.0,2012,Australia,ATCO Power,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-20.762566999999933,116.83747300000005,,Gas,,,,,,,,,
Katherine,AUS0000259,21.0,2012,Australia,NT Power and Water,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-14.458692999999926,132.24450600000011,,Gas,,,,,,,,,
Kemerton,AUS0000211,310.0,2012,Australia,Transfield Services Infrastructure Fund,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,-33.16324999999995,115.78054000000009,,Gas,,,,,,,,,
