NOTE: This Power Watch database of power plants is currently in draft status and not yet published. Please do not reference or cite the data as basis for research or publications until the data is officially published.
name,pw_idnr,capacity_mw,year_of_capacity_data,country,owner,source,url,latitude,longitude,commissioning_year,fuel1,fuel2,fuel3,fuel4,generation_gwh_2012,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016
EPEC Pillar (Arturo Zanichelli) Thermal Power Plant Argentina,GEODB0042239,216.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-31.66766,-63.8337,,Gas,,,,,,,,
EPEC Rio Cuarto Power Plant Argentina,GEODB0042272,32.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-33.1519,-64.362,,Gas,,,,,,,,
EPEC San Francisco Power Plant Argentina,GEODB0042270,39.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-31.4384,-62.1115,,Gas,,,,,,,,
EPEC Villa Maria (Las Playas) Power Plant Argentina,GEODB0042271,48.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-32.4311,-63.1927,,Gas,,,,,,,,
El Cadillal Hydroelectric Power Plant Argentina,GEODB0042303,14.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-26.6156,-65.1929,,Hydro,,,,,,,,
El Carrizal Hydroelectric Power Plant Argentina,GEODB0045231,17.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-33.29932,-68.71987,,Hydro,,,,,,,,
El Chocon Hydroelectric Power Plant Argentina,GEODB0042217,1200.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-39.2663,-68.7571,,Hydro,,,,,,,,
El Tigre Hydroelectric Power Plant Argentina,GEODB0042312,14.4,2017,Argentina,,GEO,http://globalenergyobservatory.org,-34.61,-68.61357,,Hydro,,,,,,,,
El Tunal Hydroelectric Power Plant Argentina,GEODB0042313,11.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-25.2323,-64.4762,,Hydro,,,,,,,,
Embalse Nuclear Power Plant Argentina,GEODB0003064,648.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-32.2316,-64.44398,,Nuclear,,,,,,,,
Endesa Costanera CBA CCGT Power Plant Argentina,GEODB0042244,327.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-34.625,-58.33862,,Gas,,,,,,,,
Endesa Costanera CCGT Power Plant Argentina,GEODB0042243,859.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-34.6256,-58.3371,,Gas,,,,,,,,
Endesa Costanera Thermal Power Plant,GEODB0042242,1138.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-34.6254,-58.3392,,Gas,,,,,,,,
Energia del Sur (Patagonia) CCGT Power Plant Argentina,GEODB0042251,138.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-45.7926,-67.5139,,Gas,,,,,,,,
Escabas Hydroelectric Power Plant Argentina,GEODB0042304,24.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-27.6589,-65.7633,,Hydro,,,,,,,,
Futaleufu Hydroelectric Power Plant Argentina,GEODB0042236,472.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-43.1292,-71.63,,Hydro,,,,,,,,
General Roca OCGT Power Plant Argentina,GEODB0042280,125.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-38.946,-67.6008,,Gas,,,,,,,,
Hydroelectric Complex Cerros Colorados (Banderita) Argentina,GEODB0042237,479.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-38.5609,-68.4748,,Hydro,,,,,,,,
Jose de San Martin (Timbues) CCGT Power Plant Argentina,GEODB0042275,825.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-32.5687,-60.7982,,Gas,,,,,,,,
La Plata (Ensenada) CHP Power Plant Argentina,GEODB0042248,127.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-34.8747,-57.91854,,Gas,,,,,,,,
La Tablada Power Plant Argentina,GEODB0042322,22.15,2017,Argentina,,GEO,http://globalenergyobservatory.org,-27.4185,-55.9098,,Oil,,,,,,,,
La Vina Hydroelectric Power Plant Argentina,GEODB0042273,16.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-31.8708,-65.0349,,Hydro,,,,,,,,
Los Caracoles Hydroelectric Power Plant Argentina,GEODB0042260,135.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-31.5186,-68.9825,,Hydro,,,,,,,,
Los Reyunos PS Hydroelectric Power Plant Argentina,GEODB0042311,224.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-34.60266,-68.64142,,Hydro,,,,,,,,
Lujan de Cuyo (C T  Mendoza) Power Plant Argentina,GEODB0042247,540.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-33.0534,-68.981,,Gas,,,,,,,,
Manuel Belgrano CCGT Power Plant Argentina,GEODB0042230,830.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-34.1845,-59.006,,Gas,,,,,,,,
Modesto Maranzana CCGT Power Plant Argentina,GEODB0042265,194.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-33.1607,-64.3649,,Gas,,,,,,,,
NOA Palpala Power Plant Argentina,GEODB0042321,35.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-24.2595,-65.1871,,Gas,,,,,,,,
Nihuil I Hydroelectric Power Plant Argentina,GEODB0042306,74.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-35.02708,-68.67882,,Hydro,,,,,,,,
Nihuil II Hydroelectric Power Plant Argentina,GEODB0042307,133.12,2017,Argentina,,GEO,http://globalenergyobservatory.org,-34.9909,-68.6233,,Hydro,,,,,,,,
Nihuil III Hydroelectric Power Plant Argentina,GEODB0042308,52.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-34.904,-68.61785,,Hydro,,,,,,,,
Nihuil IV Hydroelectric Power Plant Argentina,GEODB0042309,22.4,2017,Argentina,,GEO,http://globalenergyobservatory.org,-34.833,-68.5168,,Hydro,,,,,,,,
Parana Siderca OCGT Power Plant Argentina,GEODB0042281,163.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-33.3652,-60.1438,,Gas,,,,,,,,
Petrobras Genelba CCGT Power Plant Argentina,GEODB0042257,670.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-34.9022,-58.7333,,Gas,,,,,,,,
Pichi Picun Leufu Hydroelectric Power Plant Argentina,GEODB0042216,261.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-40.0112,-69.9903,,Hydro,,,,,,,,
Piedra del Aguila Hydroelectric Power Plant Argentina,GEODB0042215,1400.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-40.19025,-69.992,,Hydro,,,,,,,,
Pluspetrol Norte OCGT Power Plant Argentina,GEODB0042277,232.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-26.9952,-65.16133,,Gas,,,,,,,,
Pluspetrol San Miguel de Tucuman CCGT Power Plant Argentina,GEODB0042279,396.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-26.9935,-65.1684,,Gas,,,,,,,,
Pluspetrol Tucuman CCGT Power Plant Argentina,GEODB0042278,438.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-26.997,-65.1685,,Gas,,,,,,,,
Potrerillos Hydroelectric Power Plant Argentina,GEODB0042263,172.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-32.996,-69.126,,Hydro,,,,,,,,
Pueblo Viejo Hydroelectric Power Plant Argentina,GEODB0042305,19.2,2017,Argentina,,GEO,http://globalenergyobservatory.org,-27.1149,-65.7523,,Hydro,,,,,,,,
Punta Negra (Ullum) Hydroelectric Power Plant Argentina,GEODB0042262,62.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-31.519,-68.816,,Hydro,,,,,,,,
Quebrada de Ullum Hydroelectric Power Plant Argentina,GEODB0042261,47.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-31.474,-68.65,,Hydro,,,,,,,,
Rio Grande PS Hydroelectric Power Plant Argentina,GEODB0042252,750.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-32.2254,-64.63853,,Hydro,,,,,,,,
Rio Hondo Hydroelectric Power Plant Argentina,GEODB0042302,19.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-27.5225,-64.8861,,Hydro,,,,,,,,
Salto Grande Hydroelectric Power Plant Argentina-Uruguay,GEODB0042224,1890.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-31.2755,-57.9374,,Hydro,,,,,,,,
San Roque Hydroelectric Power Plant Argentina,GEODB0045978,24.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-31.3533,-64.3938,,Hydro,,,,,,,,
Sorrento Power Plant Argentina,GEODB0042258,216.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-32.905,-60.6805,,Gas,,,,,,,,
Yacyreta Hydroelectric Power Plant Argentina-Paraguay,GEODB0042225,3100.0,2017,Argentina,,GEO,http://globalenergyobservatory.org,-27.4828,-56.7251,,Hydro,,,,,,,,
Argel Gyumush (Sevan-Hrazdan Cascade) Hydroelectric Power Plant Armenia,GEODB0041832,224.0,2017,Armenia,,GEO,http://globalenergyobservatory.org,40.3787,44.6075,,Hydro,,,,,,,,
Armenia (Metsamor) Nuclaer Power Plant Armenia,GEODB0002163,376.0,2017,Armenia,,GEO,http://globalenergyobservatory.org,40.18051,44.1498,,Nuclear,,,,,,,,
Arzni (Sevan-Hrazdan Cascade) Hydroelectric Power Plant Armenia,GEODB0041831,70.5,2017,Armenia,,GEO,http://globalenergyobservatory.org,40.2968,44.5875,,Hydro,,,,,,,,
Hrazdan (Sevan-Hrazdan Cascade) Hydroelectric Power Plant Armenia,GEODB0041835,81.6,2017,Armenia,,GEO,http://globalenergyobservatory.org,40.5078,44.7606,,Hydro,,,,,,,,
Hrazdan Thermal Power Plant Armenia,GEODB0041827,1110.0,2017,Armenia,,GEO,http://globalenergyobservatory.org,40.564,44.7479,,Gas,,,,,,,,
Kanaker (Sevan-Hrazdan Cascade) Hydroelectric Power Plant Armenia,GEODB0041833,102.0,2017,Armenia,,GEO,http://globalenergyobservatory.org,40.2226,44.5134,,Hydro,,,,,,,,
Sevan (Sevan-Hrazdan Cascade) Hydroelectric Power Plant Armenia,GEODB0041836,34.2,2017,Armenia,,GEO,http://globalenergyobservatory.org,40.5522,44.9513,,Hydro,,,,,,,,
Shamba Hydro Power Plant Armenia,GEODB0041829,171.0,2017,Armenia,,GEO,http://globalenergyobservatory.org,39.4743,46.1306,,Hydro,,,,,,,,
Spandaryan Hydro Power Plant Armenia,GEODB0041828,76.0,2017,Armenia,,GEO,http://globalenergyobservatory.org,39.6494,45.85,,Hydro,,,,,,,,
Tatev (Tata) Hydroelectric Power Plant Armenia,GEODB0041830,157.2,2017,Armenia,,GEO,http://globalenergyobservatory.org,39.3194392,46.1460919,,Hydro,,,,,,,,
Yerevan CCGT Power Plant Armenia,GEODB0045568,243.0,2017,Armenia,,GEO,http://globalenergyobservatory.org,40.115,44.4976,,Gas,,,,,,,,
Yerevan Thermal Power Plant Armenia,GEODB0041826,550.0,2017,Armenia,,GEO,http://globalenergyobservatory.org,40.1135,44.504,,Gas,,,,,,,,
