NOTE: This Power Watch database of power plants is currently in draft status and not yet published. Please do not reference or cite the data as basis for research or publications until the data is officially published.
name,pw_idnr,capacity_mw,year_of_capacity_data,country,owner,source,url,latitude,longitude,commissioning_year,fuel1,fuel2,fuel3,fuel4,generation_gwh_2012,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016
J.SAGAR,IND0000144,99.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1973,Hydro,,,,,,,294.68915000000004,
JALDHAKA I&II,IND0000145,35.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1971,Hydro,,,,,,,108.8729,
JALLIPPA KAPURDI TPP,IND0000146,1080.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2011,Coal,Oil,,,,,,6555.64,
JEGURUPADU GT,IND0000147,445.674,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2003,Gas,,,,,,,573.441,
JOG,IND0000148,139.2,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1963,Hydro,,,,,,,345.15555,
JOJBERA,IND0000149,427.5,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2000,Coal,Oil,,,,,,2692.7,
JSW RATNAGIRI TPP,IND0000150,1200.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2010,Coal,Oil,,,,,,6942.29,
KADAMPARI,IND0000154,400.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1988,Hydro,,,,,,,499.9875,
KADANA,IND0000155,240.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1994,Hydro,,,,,,,210.47235,
KADRA,IND0000156,150.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1998,Hydro,,,,,,,403.11429999999996,
KAHALGAON,IND0000157,2340.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2003,Coal,Oil,,,,,,14471.0,
KAIGA,IND0000158,880.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2004,Nuclear,,,,,,,5866.94,
KAKATIYA TPP,IND0000159,500.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2010,Coal,Oil,,,,,,4106.29,
KAKKAD,IND0000160,50.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1999,Hydro,,,,,,,191.9753,
KAKRAPARA,IND0000161,440.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1993,Nuclear,,,,,,,3155.0,
KALINADI,IND0000162,855.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1981,Hydro,,,,,,,3239.1429000000003,
KALINADI SUPA,IND0000163,100.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1985,Hydro,,,,,,,451.0534,
KALISINDH,IND0000164,600.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2014,Coal,Oil,,,,,,1154.342,
KALLADA,IND0000165,15.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1994,Hydro,,,,,,,,
KAMALANGA,IND0000166,1050.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2013,Coal,Oil,,,,,,4436.7,
KANHER,IND0000167,4.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1991,Hydro,,,,,,,,
KARAIKAL,IND0000168,32.5,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2000,Gas,,,,,,,95.0355786,
KARBI LANGPI,IND0000169,100.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2007,Hydro,,,,,,,400.41785,
KARCHAM WANGTOO,IND0000170,1000.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2011,Hydro,,,,,,,4219.22785,
KARGIL,IND0000171,3.75,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1995,Hydro,,,,,,,,
KARUPPUR GT,IND0000172,119.8,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2005,Gas,,,,,,,560.352,
KASAIPALLI,IND0000173,270.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2011,Coal,Oil,,,,,,1564.163,
KASARGODE DG,IND0000174,21.84,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1998,Oil,,,,,,,,
KATGHORA TPP,IND0000175,35.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2012,Coal,Oil,,,,,,0.0,
KATHALGURI GT,IND0000176,291.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1996,Gas,,,,,,,1695.81264,
KAWAI TPP,IND0000177,1320.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2013,Coal,Oil,,,,,,7399.0,
KAWAS GT,IND0000178,645.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1992,Gas,,,,,,,1694.0,
KAYAM KULAM GT,IND0000179,350.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1998,Gas,,,,,,,792.0,
KHADAVASLA I&II,IND0000180,16.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1991,Hydro,,,,,,,,
KHAMBERKHERA IPP,IND0000181,90.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2011,Coal,Oil,,,,,,474.37,
KHANDONG,IND0000182,50.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1984,Hydro,,,,,,,87.4207,
KHARA,IND0000183,72.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1992,Hydro,,,,,,,362.10040000000004,
KHATIMA,IND0000184,41.4,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1955,Hydro,,,,,,,44.9541,
KHODRI,IND0000185,120.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1984,Hydro,,,,,,,404.95505,
KHOPOLI,IND0000186,72.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2002,Hydro,,,,,,,302.23125,
KODASALI,IND0000187,120.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1998,Hydro,,,,,,,383.83119999999997,
KODAYAR-I&II,IND0000188,100.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1970,Hydro,,,,,,,201.00990000000002,
KODERMA,IND0000189,1000.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2012,Coal,Oil,,,,,,1721.426,
KOJIKODE DG,IND0000190,128.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1999,Oil,,,,,,,194.11479,
KOLAGHAT,IND0000191,1260.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1989,Coal,Oil,,,,,,6449.761,
KOLDAM,IND0000192,400.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2015,Hydro,,,,,,,0.25,
KONASEEMA CCCP,IND0000193,445.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2009,Gas,,,,,,,0.0,
KONDAPALLI GT,IND0000194,716.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2004,Gas,,,,,,,559.01,
KOPILI,IND0000195,225.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1993,Hydro,,,,,,,626.3127000000001,
KORADI,IND0000196,1280.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1998,Coal,Oil,,,,,,2022.57,
KORBA STPS,IND0000197,2600.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1991,Coal,Oil,,,,,,18807.0,
KORBA-EAST,IND0000198,940.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1991,Coal,Oil,,,,,,5373.7458,
KORBA-WEST,IND0000199,1340.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1995,Coal,Oil,,,,,,9013.4173,
KOSI,IND0000200,20.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1973,Hydro,,,,,,,,
KOTA,IND0000201,1240.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1993,Coal,Oil,,,,,,8010.253,
KOTESHWAR,IND0000202,400.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2011,Hydro,,,,,,,1204.11915,
KOTLA,IND0000203,77.65,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1957,Hydro,,,,,,,428.1684,
KOVILKALAPPAL,IND0000204,107.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2001,Gas,,,,,,,373.2247,
KOYNA COMPLEX,IND0000205,1956.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1984,Hydro,,,,,,,3036.541,
KULHAL,IND0000206,30.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1975,Hydro,,,,,,,155.3792,
KUNDAH I-V,IND0000207,555.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1966,Hydro,,,,,,,1542.9166500000001,
KUNDANKULAM,IND0000208,1000.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2014,Nuclear,,,,,,,3875.32315,
KUNDARKI TPP,IND0000209,90.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2012,Coal,Oil,,,,,,483.043,
KUTCH LIG.,IND0000210,290.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1996,Coal,Oil,,,,,,1393.879,
KUTHUNGAL,IND0000211,21.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2001,Hydro,,,,,,,,
KUTTALAM GT,IND0000212,101.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2003,Gas,,,,,,,452.527,
KUTTIADI,IND0000213,125.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1983,Hydro,,,,,,,736.76765,
KUTTIYADI Add ext,IND0000214,100.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2010,Hydro,,,,,,,0.0,
KYREDEMKULAI,IND0000215,60.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1979,Hydro,,,,,,,112.5345,
K_GUDEM,IND0000151,720.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1972,Coal,Oil,,,,,,3968.141,
K_GUDEM NEW,IND0000152,1000.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2004,Coal,Oil,,,,,,6792.303,
K_KHEDA II,IND0000153,1340.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2000,Coal,Oil,,,,,,7513.134,
LAKWA GT,IND0000216,157.2,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1994,Oil,Gas,,,,,,855.342825,
LARGI,IND0000217,126.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2006,Hydro,,,,,,,606.64155,
LEIMAKHONG DG,IND0000218,36.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1999,Oil,,,,,,,0.0,
LIGANAMAKKI,IND0000219,55.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1979,Hydro,,,,,,,254.98864999999998,
LIKIM RO,IND0000220,24.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2001,Hydro,,,,,,,,
LOKTAK,IND0000221,105.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1983,Hydro,,,,,,,370.57779999999997,
LOWER JHELUM,IND0000222,105.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1978,Hydro,,,,,,,597.86565,
LOWER LAGYAP,IND0000223,12.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1979,Hydro,,,,,,,,
LOWER METTUR,IND0000224,120.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1988,Hydro,,,,,,,265.37645,
LOWER PERIYAR,IND0000225,180.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1997,Hydro,,,,,,,574.26425,
LOWER SILERU,IND0000226,460.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1976,Hydro,,,,,,,1280.67445,
LVS POWER DG,IND0000227,36.8,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2000,Oil,,,,,,,0.0,
M.A.P.P.,IND0000228,440.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1984,Nuclear,,,,,,,2356.63,
MACHKUND,IND0000229,114.75,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1957,Hydro,,,,,,,517.1910499999999,
MADHAVAMANTRI,IND0000230,4.5,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2003,Hydro,,,,,,,,
MADHIKHEDA,IND0000231,40.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2006,Hydro,,,,,,,96.6742,
MAHADEV PRASAD STPP,IND0000232,540.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2012,Coal,Oil,,,,,,1999.65,
MAHAN TPP,IND0000233,600.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2013,Coal,Oil,,,,,,468.36,
MAHATMA GANDHI TPP,IND0000234,1320.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2012,Coal,Oil,,,,,,6147.8,
MAHI BAJAJ I&II,IND0000235,140.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1987,Hydro,,,,,,,184.9108,
MAITHON,IND0000236,63.2,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1957,Hydro,,,,,,,137.3498,
MAITHON RB TPP,IND0000238,1050.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2011,Coal,Oil,,,,,,6311.0,
MALANA,IND0000239,186.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2006,Hydro,,,,,,,575.9458000000001,
MALLARPUR,IND0000240,9.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1993,Hydro,,,,,,,,
MANERI BHALI,IND0000241,394.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2002,Hydro,,,,,,,1261.7196999999999,
MANI DPH,IND0000242,9.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1993,Hydro,,,,,,,,
MANIKDOH,IND0000243,6.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1996,Hydro,,,,,,,,
MANIYAR,IND0000244,12.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1994,Hydro,,,,,,,,
MAQSOODPUR  IPP,IND0000245,90.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2011,Coal,Oil,,,,,,473.91,
MARWA TPP,IND0000246,500.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2014,Coal,Oil,,,,,,0.0,
MATATILLA,IND0000247,30.6,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1965,Hydro,,,,,,,80.13730000000001,
MEJIA,IND0000248,1340.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2001,Coal,Oil,,,,,,5521.9,
MEJIA TPS EXT,IND0000249,1000.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2010,Coal,Oil,,,,,,5111.95,
MELAMARUTHUR (MUTHIARA),IND0000250,600.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2014,Coal,Oil,,,,,,805.76,
METTUR,IND0000251,840.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1988,Coal,Oil,,,,,,5697.399,
METTUR DAM,IND0000252,250.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1960,Hydro,,,,,,,440.4069,
METTUR TPS EXT,IND0000253,600.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2012,Coal,Oil,,,,,,2802.37,
MIHAN TPP,IND0000254,246.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2012,Coal,Oil,,,,,,0.0,
MOHAMAD PUR,IND0000256,9.3,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1949,Hydro,,,,,,,,
MOHARA,IND0000257,9.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1962,Hydro,,,,,,,,
MONARCHAK CCPP,IND0000258,65.4,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2014,Gas,,,,,,,0.0,
MOUDA STPS,IND0000259,1000.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2012,Coal,Oil,,,,,,2096.0,
MOYAGCHU,IND0000260,4.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1993,Hydro,,,,,,,,
MOYAR,IND0000261,36.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1952,Hydro,,,,,,,144.00635,
MUKERIAN I -IV,IND0000262,207.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1987,Hydro,,,,,,,1045.69525,
MUNDRA TPP,IND0000264,4620.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2010,Coal,Oil,,,,,,28127.0,
MUNDRA UMPP,IND0000265,4000.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2012,Coal,Oil,,,,,,24501.0,
MUNIRABAD,IND0000266,28.3,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1963,Hydro,,,,,,,106.664,
MUZAFFARPUR,IND0000267,415.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1999,Coal,Oil,,,,,,766.26,
MYNTDU,IND0000268,126.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2012,Hydro,,,,,,,406.93510000000003,
N.A.P.S,IND0000269,440.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1990,Nuclear,,,,,,,2539.0,
NAGARJUNA SAGAR,IND0000272,815.6,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1982,Hydro,,,,,,,1027.46685,
NAMRUP GT,IND0000273,119.5,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1971,Gas,,,,,,,569.674,
NARAYANPUR,IND0000274,11.6,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1998,Hydro,,,,,,,,
NARIMANGLAM,IND0000276,45.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1961,Hydro,,,,,,,341.5835,
NASIK,IND0000277,630.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1980,Coal,Oil,,,,,,3730.102,
NASIK TPP  PH 1,IND0000278,270.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2014,Coal,Oil,,,,,,0.0,
NATHPA JHAKRI,IND0000279,1500.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2003,Hydro,,,,,,,6803.3125,
NEWCOSSIPORE,IND0000281,160.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1953,Coal,,,,,,,54.0,
NEYVELI FST EXT,IND0000282,420.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2002,Coal,Oil,,,,,,3107.282,
NEYVELI ST I,IND0000283,600.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1966,Coal,Oil,,,,,,3193.101,
NEYVELI ST II,IND0000284,1470.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1989,Coal,Oil,,,,,,10063.18,
NEYVELI TPS EXP -II,IND0000285,500.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2013,Coal,Oil,,,,,,125.38,
NEYVELI TPS(Z),IND0000286,250.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2002,Coal,Oil,,,,,,1680.976,
NIGRI,IND0000287,1320.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2014,Coal,Oil,,,,,,1643.8983,
NIMOO BAZGO,IND0000288,45.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2013,Hydro,,,,,,,75.17224999999999,
NIRGAJANI(Ganga Canal),IND0000289,5.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1937,Hydro,,,,,,,,
NIWARI TPP,IND0000290,45.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2013,Coal,Oil,,,,,,298.28,
NIZAM SAGAR,IND0000291,10.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1956,Hydro,,,,,,,,
NORTH CHENNAI,IND0000292,630.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1995,Coal,Oil,,,,,,3864.434,
