NOTE: This Power Watch database of power plants is currently in draft status and not yet published. Please do not reference or cite the data as basis for research or publications until the data is officially published.
name,pw_idnr,capacity_mw,year_of_capacity_data,country,owner,source,url,latitude,longitude,fuel1,fuel2,fuel3,fuel4,generation_gwh_2012,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016
Cogeneration-Kraftwerke Management O….,EPRTR0001921,,,Austria,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,47.966667,13.816667,,,,,,,,,
Cogeneration-Kraftwerke Management O….,EPRTR0010705,,,Austria,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,47.966667,13.816667,,,,,,,,,
Dampfkraftwerk DŸrnrohr  Block 1,EPRTR0001954,,,Austria,Verbund-Austrian Thermal Power GmbH & Co KG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.3,15.883333,,,,,,,,,
Dampfkraftwerk DŸrnrohr  Block 1,EPRTR0010739,,,Austria,Verbund-Austrian Thermal Power GmbH & Co KG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.3,15.883333,,,,,,,,,
Dampfkraftwerk Neudorf/Werndorf II,EPRTR0010708,,,Austria,Verbund-Austrian Thermal Power GmbH & Co KG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,46.916667,15.483333,,,,,,,,,
Dampfkraftwerk Neudorf/Werndorf II,EPRTR0001924,,,Austria,Verbund-Austrian Thermal Power GmbH & Co KG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,46.916667,15.483333,,,,,,,,,
Dampfkraftwerk St. AndrŠ,EPRTR0001953,,,Austria,Verbund-Austrian Thermal Power GmbH & Co KG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,46.75,14.816667,,,,,,,,,
Dampfkraftwerk Voitsberg,EPRTR0001955,,,Austria,Verbund-Austrian Thermal Power GmbH & Co KG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,47.033333,15.15,,,,,,,,,
Dampfkraftwerk Voitsberg,EPRTR0010740,,,Austria,Verbund-Austrian Thermal Power GmbH & Co KG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,47.033333,15.15,,,,,,,,,
EEVG,EPRTR0001931,,,Austria,UPM Kymmene Austria GmbH/SCA- Graphic-Laakirchen,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,47.983333,13.816667,,,,,,,,,
EEVG,EPRTR0010716,,,Austria,UPM Kymmene Austria GmbH/SCA- Graphic-Laakirchen,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,47.983333,13.816667,,,,,,,,,
Energiepark Donawitz GmbH & CoKG,EPRTR0001864,,,Austria,STEWEAG-STEG GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,47.366667,15.083333,,,,,,,,,
Fernheizkraftwerk Klagenfurt Pischeldorfer Stra§e 21,EPRTR0001876,,,Austria,Stadtwerke Klagenfurt AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,46.616667,14.316667,,,,,,,,,
Fernheizkraftwerk Mellach,EPRTR0001957,,,Austria,Verbund-Austrian Thermal Power GmbH & Co KG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,46.933333,15.516667,,,,,,,,,
Fernheizkraftwerk Mellach,EPRTR0010743,,,Austria,Verbund-Austrian Thermal Power GmbH & Co KG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,46.933333,15.516667,,,,,,,,,
Fernheizkraftwerk Mitte,EPRTR0001879,,,Austria,Linz AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.3,14.316667,,,,,,,,,
Fernheizkraftwerk Mitte,EPRTR0010664,,,Austria,Linz AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.3,14.316667,,,,,,,,,
Fernheizkraftwerk SŸd,EPRTR0001880,,,Austria,Linz AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.266667,14.35,,,,,,,,,
Fernheizkraftwerk SŸd,EPRTR0010665,,,Austria,Linz AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.266667,14.35,,,,,,,,,
Fernheizwerk Leopoldau GuD,EPRTR0010721,,,Austria,Wienstrom GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.266667,16.433333,,,,,,,,,
Fritz EGGER GmbH & CO Holzwerkstoffe Unterradlberg,EPRTR0010756,,,Austria,Fritz EGGER GmbH & CO Holzwerkstoffe Unterradlberg,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.25,15.666667,,,,,,,,,
Fritz EGGER GmbH & CO Holzwerkstoffe Unterradlberg,EPRTR0001976,,,Austria,Fritz EGGER GmbH & CO Holzwerkstoffe Unterradlberg,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.25,15.666667,,,,,,,,,
Kraftwerk Donaustadt Summe BKW 1  BKW 2 und BKW 3,EPRTR0001938,,,Austria,Wienstrom GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.183333,16.45,,,,,,,,,
Kraftwerk Donaustadt Summe BKW 1  BKW 2 und BKW 3,EPRTR0010723,,,Austria,Wienstrom GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.183333,16.45,,,,,,,,,
Kraftwerk DŸrnrohr,EPRTR0010637,,,Austria,EVN AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.316667,15.916667,,,,,,,,,
Kraftwerk DŸrnrohr,EPRTR0001849,,,Austria,EVN AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.316667,15.916667,,,,,,,,,
Kraftwerk Korneuburg,EPRTR0010635,,,Austria,EVN AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.316667,16.333333,,,,,,,,,
Kraftwerk Leopoldau GuD,EPRTR0001936,,,Austria,Wienstrom GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.266667,16.433333,,,,,,,,,
Kraftwerk Riedersbach 1,EPRTR0001865,,,Austria,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.033333,12.833333,,,,,,,,,
Kraftwerk Riedersbach 1,EPRTR0010652,,,Austria,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.033333,12.833333,,,,,,,,,
Kraftwerk Riedersbach 2,EPRTR0001866,,,Austria,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.033333,12.833333,,,,,,,,,
Kraftwerk Riedersbach 2,EPRTR0010653,,,Austria,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.033333,12.833333,,,,,,,,,
Kraftwerk Simmering Summe BKW 1 / 2 und BKW3,EPRTR0001937,,,Austria,Wienstrom GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.166667,16.433333,,,,,,,,,
Kraftwerk Simmering Summe BKW 1 / 2 und BKW3,EPRTR0010722,,,Austria,Wienstrom GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.166667,16.433333,,,,,,,,,
Kraftwerk Thei§,EPRTR0010636,,,Austria,EVN AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.383333,15.7,,,,,,,,,
Kraftwerk Thei§,EPRTR0001848,,,Austria,EVN AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.383333,15.7,,,,,,,,,
Kraftwerk Timelkam II,EPRTR0001867,,,Austria,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.0,13.583333,,,,,,,,,
Kraftwerk Timelkam II,EPRTR0010654,,,Austria,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.0,13.583333,,,,,,,,,
ANTWERPSE WATERWERKEN,EPRTR0262049,,,Belgium,ANTWERPSE WATERWERKEN,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.217802,4.554817,,,,,,,,,
CARSID (CENTRALE D'ENERGIE),EPRTR0262512,,,Belgium,CARSID,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.4134,4.4115,,,,,,,,,
CATERPILLAR BELGIUM S.A.,EPRTR0262497,,,Belgium,CATERPILLAR INC.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.483,4.45,,,,,,,,,
COCKERILL SAMBRE - Centrale d'Žnergie de Marchienne,EPRTR0000366,,,Belgium,COCKERILL SAMBRE SA,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.4134,4.4115,,,,,,,,,
COCKERILL SAMBRE SA - CENTRALE D'ENERGIES,EPRTR0262511,,,Belgium,ARCELOR,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.6038,5.5504,,,,,,,,,
COCKERILL SAMBRE sa - Centrale d'Žnergie d'OugrŽe,EPRTR0000365,,,Belgium,COCKERILL SAMBRE SA,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.6038,5.5504,,,,,,,,,
ELECTRABEL - BAYER,EPRTR0262280,,,Belgium,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.289842,4.31142,,,,,,,,,
ELECTRABEL - CENTRALE BAUDOUR/ST GHISLAIN,EPRTR0262508,,,Belgium,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.466,3.833,,,,,,,,,
ELECTRABEL - CENTRALE D'AMERCOEUR,EPRTR0262506,,,Belgium,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.433,4.4,,,,,,,,,
ELECTRABEL - CENTRALE DE MONCEAU,EPRTR0262509,,,Belgium,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.4,4.383,,,,,,,,,
ELECTRABEL - CENTRALE DES AWIRS,EPRTR0262507,,,Belgium,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.583,5.416,,,,,,,,,
ELECTRABEL - COGENERATION SOLVAY,EPRTR0262519,,,Belgium,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.45,4.666,,,,,,,,,
ELECTRABEL CENTRALE D'AMERCOEUR,EPRTR0000356,,,Belgium,ELECTRABEL CENTRALE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.433,4.4,,,,,,,,,
ELECTRABEL CENTRALE DE BAUDOUR/SAINT-GHISLAIN,EPRTR0000358,,,Belgium,ELECTRABEL CENTRALE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.466,3.833,,,,,,,,,
ELECTRABEL CENTRALE DE JEMEPPE-SUR-SAMBRE,EPRTR0000376,,,Belgium,ELECTRABEL SA,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.45,4.666,,,,,,,,,
ELECTRABEL CENTRALE DE MONCEAU,EPRTR0000359,,,Belgium,ELECTRABEL CENTRALE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.4,4.383,,,,,,,,,
ELECTRABEL CENTRALE DE VERVIERS,EPRTR0000360,,,Belgium,ELECTRABEL CENTRALE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.6,5.87,,,,,,,,,
ELECTRABEL CENTRALE DES AWIRS,EPRTR0000357,,,Belgium,ELECTRABEL CENTRALE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.583,5.416,,,,,,,,,
ELECTRABEL CENTRALE DROGENBOS,EPRTR0262278,,,Belgium,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.804432,4.297818,,,,,,,,,
ELECTRABEL CENTRALE HERDERSBRUG,EPRTR0262283,,,Belgium,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.257209,3.20843,,,,,,,,,
ELECTRABEL CENTRALE KALLO,EPRTR0262285,,,Belgium,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.253872,4.282817,,,,,,,,,
ELECTRABEL CENTRALE LANGERBRUGGE,EPRTR0262284,,,Belgium,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.108416,3.740479,,,,,,,,,
ELECTRABEL CENTRALE MOL,EPRTR0262281,,,Belgium,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.215779,5.084353,,,,,,,,,
ELECTRABEL CENTRALE RODENHUIZE,EPRTR0262282,,,Belgium,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.126542,3.768805,,,,,,,,,
ELECTRABEL CENTRALE RUIEN,EPRTR0262277,,,Belgium,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.783072,3.47538,,,,,,,,,
ELECTRABEL CENTRALE VILVOORDE,EPRTR0262276,,,Belgium,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.939287,4.411435,,,,,,,,,
ELECTRABEL NUCLEAIRE PRODUCTIEZONE DOEL,EPRTR0262286,,,Belgium,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.325123,4.257771,,,,,,,,,
Electrabel Centrale Langerlo,EPRTR0262279,,,Belgium,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.934049,5.478404,,,,,,,,,
Electrabel Drogenbos,EPRTR0000154,,,Belgium,Electrabel Drogenbos,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.804432,4.297818,,,,,,,,,
Electrabel Herdersbrug,EPRTR0000165,,,Belgium,Electrabel Herdersbrug,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.257209,3.208431,,,,,,,,,
Electrabel Kallo,EPRTR0000212,,,Belgium,Electrabel Kallo,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.253872,4.282817,,,,,,,,,
Electrabel Langerbrugge,EPRTR0000175,,,Belgium,Electrabel Langerbrugge,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.108417,3.740479,,,,,,,,,
Electrabel Langerlo,EPRTR0000172,,,Belgium,Electrabel Langerlo,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.934049,5.478405,,,,,,,,,
Electrabel Mol,EPRTR0000238,,,Belgium,Electrabel Mol,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.21578,5.084354,,,,,,,,,
Electrabel Rodenhuize,EPRTR0000268,,,Belgium,Electrabel Rodenhuize,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.126542,3.768806,,,,,,,,,
Electrabel Ruien,EPRTR0000215,,,Belgium,Electrabel Ruien,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.783072,3.47538,,,,,,,,,
Electrabel Verbrande Brug,EPRTR0000130,,,Belgium,Electrabel Verbrande Brug,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.939253,4.269162,,,,,,,,,
FLUXYS (AARDGASOPSLAGSTATION LOENHOUT),EPRTR0262063,,,Belgium,FLUXYS,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.379273,4.699087,,,,,,,,,
FLUXYS (COMPRESSIESTATION WEELDE),EPRTR0262062,,,Belgium,FLUXYS,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.413593,5.073031,,,,,,,,,
FLUXYS LNG,EPRTR0262117,,,Belgium,FLUXYS LNG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.347218,3.220539,,,,,,,,,
Fluxys (compressiestation Weelde),EPRTR0000257,,,Belgium,Fluxys (compressiestation Weelde),European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.413594,5.073032,,,,,,,,,
ISERA AND SCALDIS SUGAR,EPRTR0262178,,,Belgium,ISERA AND SCALDIS SUGAR,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.172178,3.925505,,,,,,,,,
RAFFINERIE NOTRE DAME SA ORAFTI,EPRTR0262498,,,Belgium,SUDZUCKER SA,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.73,5.35,,,,,,,,,
S.P.E.-Ham,EPRTR0000179,,,Belgium,S.P.E.-Ham,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.054409,3.726941,,,,,,,,,
S.P.E.-Ringvaart,EPRTR0000189,,,Belgium,S.P.E.-Ringvaart,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.099273,3.712049,,,,,,,,,
SPE,EPRTR0262209,,,Belgium,SPE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.099273,3.712048,,,,,,,,,
SPE,EPRTR0262208,,,Belgium,SPE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.862549,3.303405,,,,,,,,,
SPE,EPRTR0262211,,,Belgium,SPE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.915534,3.202651,,,,,,,,,
SPE - CENTRALE D'ANGLEUR,EPRTR0262520,,,Belgium,S.P.E. SA,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.6184,5.5817,,,,,,,,,
SPE - CENTRALE DE SERAING,EPRTR0262510,,,Belgium,S.P.E. SA,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.6037,5.4904,,,,,,,,,
SPE ZONE NOORD,EPRTR0262210,,,Belgium,SPE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.054409,3.72694,,,,,,,,,
SPE-SUD : centrale TGV de SERAING,EPRTR0000364,,,Belgium,SPE SUD,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.6037,5.4904,,,,,,,,,
SPE-SUD : centrale d'ANGLEUR,EPRTR0000377,,,Belgium,SPE SUD,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.6184,5.5817,,,,,,,,,
SURFACE TREATMENT COMPANY,EPRTR0262246,,,Belgium,SURFACE TREATMENT COMPANY,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.811389,5.207222,,,,,,,,,
SYNDICAAT MACHIENSTEEN II,EPRTR0262294,,,Belgium,SYNDICAAT MACHIENSTEEN II,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.074127,4.397291,,,,,,,,,
TIENSE SUIKERRAFFINADERIJ,EPRTR0262131,,,Belgium,TIENSE SUIKERRAFFINADERIJ,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.794086,4.936095,,,,,,,,,
W.V.E.M. Harelbeke,EPRTR0000199,,,Belgium,W.V.E.M. Harelbeke,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.862549,3.303406,,,,,,,,,
centrale Lillo,EPRTR0000201,,,Belgium,centrale Lillo,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.289842,4.31142,,,,,,,,,
Dhekelia Power Station,EPRTR0005666,,,Cyprus,Electricity Authority of Cyprus,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,34.982778,33.7475,,,,,,,,,
Moni Power Station,EPRTR0005655,,,Cyprus,Electricity Authority of Cyprus,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,34.715278,33.182222,,,,,,,,,
Vassilikos Power Station,EPRTR0005677,,,Cyprus,Electricity Authority of Cyprus,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,34.7325,33.288055,,,,,,,,,
CINERGETIKA ò/L  a.s.,EPRTR0010877,,,Czech Republic,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.65518942,14.05476755,,,,,,,,,
Centr‡ln’ zdroj tepla,EPRTR0011082,,,Czech Republic,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.75260832,13.39863201,,,,,,,,,
ELEKTRçRNA KLADNO,EPRTR0010973,,,Czech Republic,ECK Generating  s.r.o.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.1532569,14.12747792,,,,,,,,,
Elektr‡rna Chvaletice,EPRTR0010880,,,Czech Republic,EZ  a. s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.02930441,15.44990715,,,,,,,,,
Elektr‡rna Dtmarovice,EPRTR0010882,,,Czech Republic,EZ  a. s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.91032153,18.46001254,,,,,,,,,
Elektr‡rna Hodon’n,EPRTR0011019,,,Czech Republic,EZ  a. s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.8468555,17.11972456,,,,,,,,,
Elektr‡rna Ledvice,EPRTR0011050,,,Czech Republic,EZ  a. s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.57984673,13.7807482,,,,,,,,,
Elektr‡rna Mln’k,EPRTR0010968,,,Czech Republic,EZ  a. s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.41473243,14.41563831,,,,,,,,,
Elektr‡rna Opatovice,EPRTR0010933,,,Czech Republic,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.21095205,15.80784605,,,,,,,,,
Elektr‡rna Poerady,EPRTR0011074,,,Czech Republic,EZ  a. s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.42644765,13.68266026,,,,,,,,,
Elektr‡rna Po’’,EPRTR0010936,,,Czech Republic,EZ  a. s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.57381534,15.96117922,,,,,,,,,
Elektr‡rna Tebovice,EPRTR0010999,,,Czech Republic,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.83109575,18.21034918,,,,,,,,,
Elektr‡rna Tisov‡,EPRTR0011028,,,Czech Republic,EZ  a. s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.15058524,12.61039531,,,,,,,,,
Elektr‡rny PrunŽov,EPRTR0011011,,,Czech Republic,EZ  a. s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.41938374,13.25576626,,,,,,,,,
Elektr‡rny Tu_imice,EPRTR0010822,,,Czech Republic,EZ  a. s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.38451972,13.33387084,,,,,,,,,
Energetika TATRA  a.s.,EPRTR0011010,,,Czech Republic,Energetika TATRA  a.s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.59775439,18.14714274,,,,,,,,,
Energotrans a.s. - elektr‡rna Mln’k I,EPRTR0010815,,,Czech Republic,Energotrans  a.s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.41322869,14.41824888,,,,,,,,,
Franstschach Energo a.s.,EPRTR0020861,,,Czech Republic,Frantschach Energo a.s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.46166311,14.37187792,,,,,,,,,
Franti_kol‡zesk‡ v_topna  s.r.o.,EPRTR0010800,,,Czech Republic,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.1274359,12.35376021,,,,,,,,,
Harpen R  s.r.o. Tepl‡rna N‡chod,EPRTR0011081,,,Czech Republic,Harpen R  s.r.o.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.41930139,16.16885395,,,,,,,,,
Kotelna,EPRTR0010855,,,Czech Republic,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.74455639,13.3621736,,,,,,,,,
Kotelna l,EPRTR0010972,,,Czech Republic,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.8160102,18.27324684,,,,,,,,,
Lovochemie  a.s.  Lovosice,EPRTR0010921,,,Czech Republic,Lovochemie  a.s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.51160572,14.05692491,,,,,,,,,
Mittal Steel Ostrava a.s.,EPRTR0010899,,,Czech Republic,Mittal Steel Ostrava a.s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.79588492,18.30573491,,,,,,,,,
MoravskoslezskŽ cukrovary  a.s. z‡vod Hru_ovany nad Jevi_ovkou,EPRTR0010802,,,Czech Republic,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.81197066,16.40573183,,,,,,,,,
PJ Komoany,EPRTR0011007,,,Czech Republic,United Energy  a.s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.52204483,13.57374511,,,,,,,,,
PJ Litomice,EPRTR0011009,,,Czech Republic,United Energy  a.s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.53840402,14.14837474,,,,,,,,,
PJ Teplice,EPRTR0011008,,,Czech Republic,United Energy  a.s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.66383082,13.82405139,,,,,,,,,
Provoz Brno-sever,EPRTR0010874,,,Czech Republic,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.22370565,16.6463467,,,,,,,,,
Provoz _pit‡lka,EPRTR0010875,,,Czech Republic,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.19577313,16.62132971,,,,,,,,,
Provoz erven_ Ml_n,EPRTR0010876,,,Czech Republic,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.21613004,16.60633604,,,,,,,,,
Provozy Tepl‡rny a Tepeln‡ energetika,EPRTR0011091,,,Czech Republic,ENERGETIKA TINEC  a.s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.68475331,18.64574586,,,,,,,,,
P’bramsk‡ tepl‡rensk‡ a.s. - CZT,EPRTR0010957,,,Czech Republic,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.69555064,14.00275933,,,,,,,,,
Ro_nov pod Radho_tm,EPRTR0010986,,,Czech Republic,ENERGOAQUA  a.s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.46281066,18.12622768,,,,,,,,,
Sokolovsk‡ uheln‡ a.s.,EPRTR0011038,,,Czech Republic,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.18071814,12.63969527,,,,,,,,,
Tepl‡rna Dvr Kr‡lovŽ,EPRTR0010907,,,Czech Republic,EZ  a. s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.42313215,15.81332178,,,,,,,,,
Tepl‡rna Fr_dek-M’stek,EPRTR0011005,,,Czech Republic,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.69771627,18.32478004,,,,,,,,,
Tepl‡rna Karvin‡,EPRTR0011003,,,Czech Republic,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.82339345,18.47864138,,,,,,,,,
Tepl‡rna Krnov,EPRTR0011002,,,Czech Republic,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.08755041,17.69100534,,,,,,,,,
Tepl‡rna Liberec a.s.,EPRTR0010903,,,Czech Republic,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.75791022,15.05937638,,,,,,,,,
Tepl‡rna Male_ice,EPRTR0010893,,,Czech Republic,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.08429283,14.52381446,,,,,,,,,
Tepl‡rna Olomouc,EPRTR0011000,,,Czech Republic,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.58709656,17.26758511,,,,,,,,,
Tepl‡rna Otrokovice,EPRTR0011036,,,Czech Republic,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.2013815,17.52648687,,,,,,,,,
Tepl‡rna Perov,EPRTR0011001,,,Czech Republic,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.44476435,17.42846877,,,,,,,,,
Tepl‡rna P’voz,EPRTR0010998,,,Czech Republic,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.86152603,18.27131587,,,,,,,,,
