PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Commissioning Year,Units,Owner,Annual Generation (GWh),Other,Source,URL,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language
1029963,Dalayap Solar,Solar,7.5,"Barangay Dalayap, Tarlac City, Tarlac",PV,2016,,"nv vogt Philippines Solar Energy Four, Inc. (nv vogt 4)",,,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,,,,,,,Operating,Philippines,Luzon Grid,,,,,,,,,,
1029964,Armenia Solar,Solar,8.8,"Barangay Armenia, Tarlac City, Tarlac",PV,2016,,"nv vogt Philippines Solar Energy Four, Inc. (nv vogt 4)",,,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,,,,,,,Operating,Philippines,Luzon Grid,15.460489,120.591791,,,,,,,,
1029965,Bulanao HEPP,Hydro,1,"Tabuk, Kalinga",Run of River,2016,,DBJ Engineers and Consultants,,,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,,,,,,,Operating,Philippines,Visays Grid,,,,,,,,,,
1029966,PCPC,Coal,135,"Concepcion, Iloilo",Circulating Fluidized Bed,2016,,Palm Concepcion Power Corporation (PCPC),,,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,,,,,,,Operating,Philippines,Visays Grid,11.187248,123.12099,,,,,,,,
1001923,PEDC Coal U3,Coal,150,"Iloilo City, Iloilo",Circulating Fluidized Bed,2016,,CBPC: Panay Energy Development Corporation,,,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,,,,,,,Operating,Philippines,Visays Grid,10.72444,122.59582,,,,,,,,
1029967,Sepalco,Solar,45,Palo Leyte,PV,2016,,Sulu Electric Power and Light Inc.,,,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,,,,,,,Operating,Philippines,Visays Grid,11.121014,124.972298,,,,,,,,
1029968,FDC Misamic U1,Coal,135,"PHIVIDEC,Villanueva,Misamis Oriental",Circulating Fluidized Bed,2016,,"FDC Utilities, Inc.",,,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,,,,,,,Operating,Philippines,Mindanao Grid,8.560063,124.746538,,,,,,,,
1029968,FDC Misamic U2,Coal,135,"PHIVIDEC,Villanueva,Misamis Oriental",Circulating Fluidized Bed,2016,,"FDC Utilities, Inc.",,,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,,,,,,,Operating,Philippines,Mindanao Grid,8.560063,124.746538,,,,,,,,
1029969,SMC Malita U1,Coal,135,"Brgy. Culaman, Malita, Davao Occidental",Circulating Fluidized Bed,2016,,San Miguel Consolidated Power Corporation,,,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,,,,,,,Operating,Philippines,Mindanao Grid,6.394348,125.617334,,,,,,,,
1023899,YH Green,Solar,14.5,"hermosa, Bataan",PV,2016,,YH Green Energy incorporated,,,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,,,,,,,,,,14.83226,120.44758,,,,,,,,
1023900,Cabanatuan Solar,Solar,10.3,"Cabanatuan City, Nueva Ecija",PV,2016,,"First Cabanatuan Renewable Ventures, Inc.",,,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,,,,,,,,,,15.49684,120.99208,,,,,,,,
1023903,Valenzuela Solar,Solar,9,Brgy. Isla Valenzuela City,PV,2016,,Valenzuela Solar Energy Inc. Absolut Distillers Inc.,,,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,,,,,,,,,,14.70186,120.26668,,,,,,,,
1023905,Clark Solar,Solar,22.3,"Clark Freeport Zone, Pampanga",PV,2016,,Enfinity Phillippines Renewable Resources Inc.,,,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,,,,,,,,,,15.07358,120.58933,,,,,,,,
1023906,Palauig Solar,Solar,5,"Morong, Bataan",PV,2016,,SPARC Solar Powered Agri-Rural Communities Corp.,,,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,,,,,,,,,,14.6912,120.26668,,,,,,,,
1023913,Kibawe Solar,Solar,10.5,"Brgy Labuagon, Kibawe, Bukidnon",PV,2016,,AsiaGreen Energy Corporation,,,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,,,,,,,,,,7.554559,124.96159,,,,,,,,
1023914,Digos Solar,Solar,28.6,"Brgy. San Roque, DigosCity, Davo del Sur",PV,2016,,Enfinity Phillippines Renewable Resources Inc.,,,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,,,,,,,,,,6.771776,125.28532,,,,,,,,
