PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Age,Units,Owner,Annual Generation (GWh),Other,Source,URL,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language,CO2_annual_reported,CO2_specific_emissions_tCO2/MWh
1022410,TET,Lignite,110,,,,,,0,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,Operating,Slovenia,,46.1258,15.06114,,,,,,,,,,
1022411,Brestanica (TEB),Natural Gas,297,,,,,,9.466,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,Operating,Slovenia,,45.9975,15.4796,,,,,,,,,,
1022412,ČHE Avče,Hydro,180,,Pumped Storage,,,,281.887,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,Operating,Slovenia,,46.1027,13.6708,,,,,,,,,,
1022413,Sostanj (TEŠ),Lignite,1099,,Sub-critical Thermal,,,,3631.399,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,Operating,Slovenia,,46.3723,15.0534,,,,,,,,,,
1022414,Krsko (NEK),Nuclear,696,,,,,,5361.592,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,Operating,Slovenia,,45.9389,15.516,,,,,,,,,,
1022415,Energetika Ljubljana,Lignite,112,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,Operating,Slovenia,,46.058,14.5451,,,,,,,,,,
1022416,HE Formin,Hydro,116,,Run-of-river,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,Operating,Slovenia,,46.4026,16.0339,,,,,,,,,,
1022417,HE Zlatoličje,Hydro,126,,Run-of-river,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,Operating,Slovenia,,46.448,15.787,,,,,,,,,,
,,,2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
