PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Commissioning Year,Units,Owner,Annual Generation (GWh),Other,Source,URL,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language,CO2_annual_reported,CO2_specific_emissions_tCO2/MWh
1023719,AL GHUBRAH,Natural Gas,480,,OCGT,1976,17,,,,Arab Union of Electricity,http://www.auptde.org/PublicationsFile.aspx?lang=en&CID=855,,,,,,,Operating,Oman,,23.6031,58.4164,,,,,,,,,,
1023720,Rusail,Natural Gas,684,,OCGT,1984,8,,,,Arab Union of Electricity,http://www.auptde.org/PublicationsFile.aspx?lang=en&CID=855,,,,,,,Operating,Oman,,23.5542,58.19934,,,,,,,,,,
1023721,Manah,Natural Gas,279,,OCGT,1997,5,,,,Arab Union of Electricity,http://www.auptde.org/PublicationsFile.aspx?lang=en&CID=855,,,,,,,Operating,Oman,,22.7067,57.5779,,,,,,,,,,
1023722,Wadi Jizzi,Natural Gas,325,,OCGT,1985,13,,,,Arab Union of Electricity,http://www.auptde.org/PublicationsFile.aspx?lang=en&CID=855,,,,,,,Operating,Oman,,24.308,56.4235,,,,,,,,,,
1023723,ACWA Barka,Natural Gas,471,,CCGT,2003,3,,,,Arab Union of Electricity,http://www.auptde.org/PublicationsFile.aspx?lang=en&CID=855,,,,,,,Operating,Oman,,23.7073,57.9845,,,,,,,,,,
1023724,SMN Barka,Natural Gas,716,,CCGT,2008,5,,,,Arab Union of Electricity,http://www.auptde.org/PublicationsFile.aspx?lang=en&CID=855,,,,,,,Operating,Oman,,23.707,57.9816,,,,,,,,,,
1023725,Sohar,Natural Gas,632,,CCGT,2006,4,,,,Arab Union of Electricity,http://www.auptde.org/PublicationsFile.aspx?lang=en&CID=855,,,,,,,Operating,Oman,,24.4885,56.61352,,,,,,,,,,
1023726,Al Kamil,Natural Gas,285,,OCGT,2003,3,,,,Arab Union of Electricity,http://www.auptde.org/PublicationsFile.aspx?lang=en&CID=855,,,,,,,Operating,Oman,,22.3903,59.0695,,,,,Once Through,Gulf of Oman,,,,
1023727,Sohar Alumnium,Natural Gas,"1,000",,CCGT,2008,6,,,,Cubic News,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=6&ved=0ahUKEwiRmIehvb_QAhUpxoMKHfa7CdwQFghBMAU&url=http%3A%2F%2Fwww.cubic.asia%2FAdmin%2FPublic%2FDWSDownload.aspx%3FFile%3D%252FFiles%252FFiler%252Fcubic_website_v2%252FCUBIC%2BNews%252FArtikler%2BCUBIC%2BNEWS%252FSohar%2BAluminimum%2BPower%2BPlant%2B-%2BOman.pdf&usg=AFQjCNF041IDwcpd4gOFquNZmLCjzn8zHQ&sig2=la4P6ACD2ytOhuhBJrdtAg&cad=rja,,,,,,,Operating,Oman,,24.4722,56.63306,,,,,,,,,,
