PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Age,Units,Owner,Annual Generation (GWh),Other,Source,URL,Source 2,URL 2,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language,CO2_annual_reported,CO2_tCO2/MWh
1005977,Neurath,lignite coal,"2,068",Grevenbroich-Neurath,Sub-critical Thermal,1972-1976,"5 units (277, 288, 292, 604, 607)",RWE Power AG,,,Open Power System Data,http://data.open-power-system-data.org/,,,0.35,,,,,,operating,Germany,,51.039475,6.615041,,,,,,,,,,
1005699,GKM,Coal,"1,958",Mannheim,Sub-critical Thermal,1982-2015,"4 units (255, 425, 435, 843)",Grosskraftwerk Mannheim AG,,,Open Power System Data,http://data.open-power-system-data.org/,,,0.429,,,,,,operating,Germany,,49.445694,8.490444,,,,,,,,,,
1006134,Weisweiler,lignite coal,1800,Eschweiler-Weisweiler,Sub-critical Thermal,1965-1975,"4 units(2x592, 1x304, 1x312)",RWE Power AG,14337.11,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,0.346,,,,,,operating,Germany,,50.839167,6.321111,,,,,,,,,,
1005616,Boxberg,lignite coal,1787,Boxberg,Sub-critical Thermal,1979-2000,"2x465, 1x857",Vattenfall Europe Generation AG,17874.16,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,0.386,,,,,,operating,Germany,,51.41626317,14.56194878,,,,,,,,,,
1006026,Rheinhafen-Dampfkraftwerk,Coal,"1,547",Karlsruhe,Sub-critical Thermal,1985-2014,"2 units (505, 842)",EnBW Energie Baden-Württemberg AG,4546.169,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,0.45,,,,,,operating,Germany,,49.01342,8.306486,,,,,,,,,,
1006045,Schwarze Pumpe,lignite coal,"1,500",Spremberg,Sub-critical Thermal,1997-1998,2x750,Vattenfall Europe Generation AG,,,Open Power System Data,http://data.open-power-system-data.org/,,,0.41,,,,,,operating,Germany,,51.53482028,14.35312271,,,,,,,,,,
1005916,KW Walsum,Coal,1095,Duisburg,Sub-critical Thermal,1988-2013,"2 units (370, 725)",Steag GmbH,4128.955,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,0.427,,,,,,operating,Germany,,51.52672,6.71868,,,,,,,,,,
1006141,Westfalen,Coal,1049,Hamm-Uentrop,Sub-critical Thermal,"1969, 2014","2 units (284, 765)",RWE Generation SE,4904.639,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,0.433,,,,,,operating,Germany,,,,,,,,,,,,,
1006041,Schkopau,lignite coal,900,Schkopau,Sub-critical Thermal,1996,2x450,E.ON Kraftwerke GmbH,4170.691,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,0.4,,,,,,operating,Germany,,51.39845463,11.9504201,,,,,,,,,,
1005619,Braunkohlekraftwerk Lippendorf,lignite coal,875,Böhlen,Sub-critical Thermal,1999,,EnBW Energie Baden-Württemberg AG,,,Open Power System Data,http://data.open-power-system-data.org/,,,0.42,,,,,,operating,Germany,,51.182122,12.373287,,,,,,,,,,
1005935,Lippendorf,lignite coal,875,Böhlen,Sub-critical Thermal,2000,,Vattenfall Europe Generation AG,10816.19,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,0.41,,,,,,operating,Germany,,51.182122,12.373287,,,,,,,,,,
1005765,Heyden,Coal,875,Petershagen,Sub-critical Thermal,1987,,E.ON Kraftwerke GmbH,3084.143,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,0.42,,,,,,operating,Germany,,52.38279238,8.996004114,,,,,,,,,,
1005832,Ibbenbüren,Coal,794,Ibbenbüren,Sub-critical Thermal,1985,,RWE Generation SE,3540.277,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,operating,Germany,,52.28881179,7.747906179,,,,,,,,,,
1005747,Heizkraftwerk Heilbronn,Coal,778,Heilbronn,Sub-critical Thermal,1985,,EnBW Energie Baden-Württemberg AG,3212.588,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,operating,Germany,,49.177334,9.206318,,,,,,,,,,
1005737,Heizkraftwerk Altbach/Deizisau (Coal),Coal,769,Altbach,Sub-critical Thermal,1985-1997,"2 units (336, 433)",EnBW Energie Baden-Württemberg AG,,,Open Power System Data,http://data.open-power-system-data.org/,,,0.44,,,,,,operating,Germany,,48.717611,9.374917,,,,,,,,,,
1005953,Moorburg B,Coal,1600,Hamburg,Sub-critical Thermal,2015,,Vattenfall Europe Generation AG,4606.494,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,0.465,,,,,,operating,Germany,,,,,,,,,,,,,
1006143,Wilhelmshaven (Coal),Coal,757,Wilhelmshaven,Sub-critical Thermal,1976,,E.ON Kraftwerke GmbH,3212.419,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,0.4,,,,,,operating,Germany,,53.565819,8.146245,,,,,,,,,,
1006073,Trianel Kohlekraftwerk Lünen,Coal,746,Lünen,Sub-critical Thermal,2013,,Trianel Kohlekraftwerk Lünen GmbH & Co. KG,,,Open Power System Data,http://data.open-power-system-data.org/,,,0.4595,,,,,,operating,Germany,,51.6124,7.46532,,,,,,,,,,
1005904,KW Herne,Coal,729,Herne,Sub-critical Thermal,1966-1989,"2 units (280, 449)",Steag GmbH,2352.909,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,0.36,,,,,,operating,Germany,,51.550753,7.187481,,,,,,,,,,
1005877,Kraftwerk Bexbach,Coal,721,Bexbach,Sub-critical Thermal,1983,,STEAG GmbH,2193.083,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,0.39,,,,,,operating,Germany,,49.363481,7.237136,,,,,,,,,,
1005584,Bergkamen,Coal,717,Bergkamen,Sub-critical Thermal,1981,,RWE Generation SE,2684.819,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,operating,Germany,,51.63702,7.6191,,,,,,,,,,
1005915,KW Voerde,Coal,1390,Voerde,Sub-critical Thermal,1982-1985,2x695,Kraftwerk Voerde beschränkt haftende OHG,4815.882,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,0.387,,,,,,operating,Germany,,51.576475,6.689428,,,,,,,,,,
1005928,KWM,Coal,690,Hohenhameln OT Mehrum,Sub-critical Thermal,1979,,Stadtwerke Hannover AG,2857.679,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,operating,Germany,,52.3150224,10.09141738,,,,,,,,,,
1006133,Weiher,Coal,655.6,Quierschied,Sub-critical Thermal,1976,,STEAG Power Saar GmbH,1604.843,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,0.37,,,,,,operating,Germany,,49.33413028,7.031355928,,,,,,,,,,
1005616,Boxberg,lignite coal,640,Boxberg,Sub-critical Thermal,2012,,Vattenfall Europe Generation AG,,,Open Power System Data,http://data.open-power-system-data.org/,,,0.437,,,,,,operating,Germany,,51.41918,14.5698,,,,,,,,,,
1005917,KW West,Coal,640,Voerde,Sub-critical Thermal,1971,2x320,Steag GmbH,,,Open Power System Data,http://data.open-power-system-data.org/,,,0.382,,,,,,operating,Germany,,51.57962,6.67888,,,,,,,,,,
1006024,Reuter West,Coal,564,Berlin,Sub-critical Thermal,1987-1988,2x282,Vattenfall Europe Wärme AG,2753.51,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,0.4,,,,,,operating,Germany,,52.53508792,13.24264526,,,,,,,,,,
1005683,Frimmersdorf,lignite coal,562,Grevenbroich-Frimmersdorf,Sub-critical Thermal,1966-1970,"2 units (278, 284)",RWE Power AG,3519.707,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,operating,Germany,,51.05744518,6.577080395,,,,,,,,,,
1005866,KNG Kraftwerk Rostock,Coal,514,Rostock,Sub-critical Thermal,1994,,EnBW Energie Baden-Württemberg AG,2787.371,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,0.432,,,,,,operating,Germany,,54.14282177,12.13287489,,,,,,,,,,
1006056,Staudinger,Coal,1132,Großkrotzenburg,Sub-critical Thermal,1992,,E.ON Kraftwerke GmbH,2528.214,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,operating,Germany,,50.088553,8.953399,,,,,,,,,,
1005911,KW Lünen,Coal,473,Lünen,Sub-critical Thermal,1962-1969,"2 units (149, 324)",Steag GmbH,2605.035,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,0.36,,,,,,operating,Germany,,51.61403992,7.481253974,,,,,,,,,,
1005879,Kraftwerk Ensdorf,Coal,389,Ensdorf,Sub-critical Thermal,1963-1971,"2 units (106, 283)",Gemeinschaft nach Bruchteilen der Saarstahl AG (SAG) und Saarschmiede GmbH Freiformschmiede (SSF),1103.909,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,0.36,,,,,,operating,Germany,,49.293248,6.770937,,,,,,,,,,
1005623,Buschhaus,lignite coal,352,Helmstedt,Sub-critical Thermal,1985,,Helmstedter Revier GmbH,2102.622,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,0.36,,,,,,operating,Germany,,52.17237156,10.97682873,,,,,,,,,,
1005676,Farge,Coal,350,Bremen,Sub-critical Thermal,1969,,GDF SUEZ Energie Deutschland AG,1715.125,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,operating,Germany,,53.20206653,8.516153926,,,,,,,,,,
1006042,Scholven,Coal,690,Gelsenkirchen,Sub-critical Thermal,1968-1969,2x345,E.ON Kraftwerke GmbH,3454.37,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,operating,Germany,,51.60236802,7.009894096,,,,,,,,,,
1005982,Nord 2,Coal,332.7,Unterföhring,Sub-critical Thermal,1991,,SWM Services GmbH,510.096,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,operating,Germany,,,,,,,,,,,,,
1005692,Gemeinschaftskraftwerk Kiel,Coal,323,Kiel,Sub-critical Thermal,1970,,Gemeinschaftskraftwerk Kiel GmbH,1370.06,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,0.39,,,,,,operating,Germany,,54.33945,10.1766,,,,,,,,,,
1005898,Kraftwerk Werdohl-Elverlingsen,Coal,310,Werdohl,Sub-critical Thermal,1982,,Mark-E AG,508.377,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,operating,Germany,,51.276361,7.705667,,,,,,,,,,
1005902,KW Hafen,Coal,427,Bremen,Sub-critical Thermal,1979,,swb Erzeugung GmbH & Co. KG,1615.605,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,operating,Germany,,53.124861,8.728657,,,,,,,,,,
1005697,GKH,Coal,272,Hannover,Sub-critical Thermal,1989,2x136,Stadtwerke Hannover AG,1174.86,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,operating,Germany,,52.42,9.648611,,,,,,,,,,
1006130,Wedel,Coal,260,Wedel,Sub-critical Thermal,1961-1962,"123, 137",Vattenfall Europe Wärme AG,1658.141,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,0.36,,,,,,operating,Germany,,53.56695702,9.724445343,,,,,,,,,,
1005883,Kraftwerk I,Coal,235.8,Marl,Sub-critical Thermal,1971-1983,"3 units(120, 60.4, 55.3)",Evonik Degussa GmbH,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,51.68037,7.09688,,,,,,,,,,
1005734,Heizkraftwerk 3,Coal,211,Völklingen-Fenne,Sub-critical Thermal,1989,,STEAG Power Saar GmbH,,,Open Power System Data,http://data.open-power-system-data.org/,,,0.37,,,,,,operating,Germany,,49.249018,6.879244,,,,,,,,,,
1005805,HKW Nord West,Coal,200,Wolfsburg,Sub-critical Thermal,1985-2000,"2 units (138.5, 61.5)",Volkswagen AG,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,51.25292,9.43796,,,,,,,,,,
1006069,Tiefstack,Coal,194,Hamburg,Sub-critical Thermal,1993,,Vattenfall Europe Wärme Aktiengesellschaft,1267.156,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,operating,Germany,,53.52616631,10.06317616,,,,,,,,,,
1005952,Modellkraftwerk,Coal,179,Völklingen-Fenne,Sub-critical Thermal,1982,,STEAG Power Saar GmbH,,,Open Power System Data,http://data.open-power-system-data.org/,,,0.4,,,,,,operating,Germany,,49.249018,6.879244,,,,,,,,,,
1005864,Klingenberg,lignite coal,164,Berlin,Sub-critical Thermal,1981,,Vattenfall Europe Wärme Aktiengesellschaft,510.519,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,operating,Germany,,52.48891639,13.49696159,,,,,,,,,,
1006019,Restmüll-Heizkraftwerk Stuttgart-Münster,Coal,159.9,Stuttgart,Sub-critical Thermal,1974-1984,"4 units (2x45 Coal, 3x23.3 Oil)",EnBW Energie Baden-Württemberg AG,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,48.815833,9.221111,Oil,,,,,,,,,
1005743,Heizkraftwerk FL,Coal,147,Flensburg,Sub-critical Thermal,1978-1992,"5 units (23, 27, 29, 33, 35",Stadtwerke Flensburg GmbH,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,54.80495,9.43244,,,,,,,,,,
1005818,HKW West,Coal,138.5,Wolfsburg,Sub-critical Thermal,1985,,Volkswagen AG,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,52.44223,10.76454,,,,,,,,,,
1006022,Reuter,Coal,124,Berlin,Sub-critical Thermal,1969,,Vattenfall Europe Wärme Aktiengesellschaft,392.88,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,operating,Germany,,52.532146,13.246072,,,,,,,,,,
1005817,HKW West,Coal,123,Frankfurt am Main,Sub-critical Thermal,1989,2x61.5,Mainova AG,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,50.09843,8.65313,,,,,,,,,,
1005903,KW Hastedt,Coal,119,Bremen,Sub-critical Thermal,1989,,swb Erzeugung GmbH & Co. KG,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,53.06008,8.87328,,,,,,,,,,
1005682,Frechen/Wachtberg,lignite coal,118,Frechen,Sub-critical Thermal,1959,,RWE Power AG,562.35,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,operating,Germany,,50.8976,6.793099,,,,,,,,,,
1005889,Kraftwerk N 230,Coal,110,Krefeld-Uerdingen,Sub-critical Thermal,1971,,Currenta GmbH & Co. OHG,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,51.369811,6.6615,,,,,,,,,,
1005686,G-Kraftwerk,Coal,103,Leverkusen,Sub-critical Thermal,1962,,Currenta GmbH & Co. OHG,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,51.368872,6.654106,,,,,,,,,,
1005792,HKW I,Coal,95,Duisburg,Sub-critical Thermal,1985,,Stadtwerke Duisburg AG,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,51.429324,6.751984,,,,,,,,,,
1005950,Moabit (Coal),Coal,89,Berlin,Sub-critical Thermal,1990,,Vattenfall Europe Wärme Aktiengesellschaft,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,52.53735111,13.34611416,,,,,,,,,,
1005781,HKW Elberfeld,Coal,85,Wuppertal,Sub-critical Thermal,1989,,WSW Energie & Wasser AG,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,51.24835,7.11874,,,,,,,,,,
1005840,Industrie-Kraftwerk,Coal,79,Rheinberg,OCGT,1975,,Solvay Chemicals GmbH,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,51.56489,6.57824,,,,,,,,,,
1005800,HKW Merkenich (Coal),lignite coal,75.3,Köln,Sub-critical Thermal,2010,,RheinEnergie AG,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,51.01781,6.96435,,,,,,,,,,
1005779,HKW Cottbus,lignite coal,74,Cottbus,Sub-critical Thermal,1999,,HKW Heizkraftwerksgesellschaft Cottbus mbH,,,Open Power System Data,http://data.open-power-system-data.org/,,,0.4,,,,,,operating,Germany,,51.76017,14.37004,,,,,,,,,,
1005685,FWK Buer,Coal,70,Gelsenkirchen,Sub-critical Thermal,1985,,E.ON Kraftwerke GmbH,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,51.59696,7.00452,,,,,,,,,,
1005631,Deuben,lignite coal,67,Teuchern,Sub-critical Thermal,1936,,Mitteldeutsche Braunkohlengesellschaft mbH,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,51.11187,12.07617,,,,,,,,,,
1005804,HKW Nord,Coal,61.5,Wolfsburg,Sub-critical Thermal,2000,,Volkswagen AG,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,52.43279,10.78611,,,,,,,,,,
1005883,Kraftwerk II,Coal,60.4,Marl,Sub-critical Thermal,1966,,Evonik Degussa GmbH,,,Open Power System Data,http://data.open-power-system-data.org/,,,0.38,,,,,,operating,Germany,,51.68037,7.09688,,,,,,,,,,
1005777,HKW Chemnitz  Nord II,lignite coal,56.8,Chemnitz,Sub-critical Thermal,1988-1990,"2 units (56.8, 90.8)",eins energie in sachsen GmbH & Co. KG,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,50.856981,12.923096,,,,,,,,,,
1005754,Heizkraftwerk Offenbach,Coal,54,Offenbach,Sub-critical Thermal,1990,,Energieversorgung Offenbach AG,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,50.065155,8.768964,,,,,,,,,,
1006123,Ville/Berrenrath,lignite coal,52,Hürth,Sub-critical Thermal,1991,,RWE Power AG,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,50.86138,6.84066,,,,,,,,,,
1005705,Grubenheizkraftwerk,lignite coal,49,Seegebiet Mansfelder Land,Sub-critical Thermal,1979,,ROMONTA GmbH,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,51.462749,11.714028,,,,,,,,,,
1005878,Kraftwerk Dessau,lignite coal,49,Dessau-Roßlau,Sub-critical Thermal,1996,,Kraftwerk Dessau GmbH,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,51.82685,12.23003,,,,,,,,,,
1005742,Heizkraftwerk FFO,lignite coal,45,Frankfurt Oder,Sub-critical Thermal,1997,,Stadtwerke Frankfurt (Oder) GmbH,,,Open Power System Data,http://data.open-power-system-data.org/,,,0.4,,,,,,operating,Germany,,52.346,14.546,,,,,,,,,,
1005679,FKK,lignite coal,33.5,Kassel,Sub-critical Thermal,1988,,Städtische Werke Energie + Wärme GmbH,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,51.279099,9.484012,,,,,,,,,,
1006125,Wählitz,lignite coal,31,Wählitz,Sub-critical Thermal,1994,,Mitteldeutsche Braunkohlengesellschaft mbH,,,Open Power System Data,http://data.open-power-system-data.org/,,,0.385,,,,,,operating,Germany,,51.16664,12.07622,,,,,,,,,,
1005809,HKW Sachtleben,lignite coal,27.5,Duisburg,Sub-critical Thermal,1962,,Sachtleben Chemie GmbH,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,51.44089,6.70543,,,,,,,,,,
1005757,Heizkraftwerk Pforzheim GmbH (Coal),Coal,26.9,Pforzheim,Sub-critical Thermal,1990,,Heizkraftwerk Pforzheim GmbH,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,48.88316,8.6653,,,,,,,,,,
1005885,Kraftwerk L 57,Coal,26,Krefeld-Uerdingen,Sub-critical Thermal,1957,,Currenta GmbH & Co. OHG,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,51.369811,6.6615,,,,,,,,,,
1005740,Heizkraftwerk der Sappi Stockstadt GmbH,Coal,24.8,Stockstadt,Sub-critical Thermal,1969,,Sappi Stockstadt GmbH,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,49.97745,9.06872,,,,,,,,,,
1005994,P&L Werk Jülich,lignite coal,24.6,Jülich,Sub-critical Thermal,2004,,Pfeifer & Langen Kommanditgesellschaft,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,50.91517,6.36935,,,,,,,,,,
1005760,Heizkraftwerk Stuttgart-Gaisburg,Coal,22.6,Stuttgart,Sub-critical Thermal,2009,,EnBW Energie Baden-Württemberg AG,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,48.782453,9.231483,,,,,,,,,,
1005752,Heizkraftwerk Magirusstraße,Coal,20.7,Ulm,Sub-critical Thermal,1978,,Fernwärme Ulm GmbH,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,48.39704,9.96484,,,,,,,,,,
1005995,P&L Werk Könnern,lignite coal,20.3,Könnern,Sub-critical Thermal,1993,,Pfeifer & Langen Kommanditgesellschaft,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,51.69784,11.7581,,,,,,,,,,
1006017,Reno De Medici,Coal,19,Arnsberg,Sub-critical Thermal,1923-1956,,Reno De Medici Arnsberg GmbH,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,51.39139,8.07304,,,,,,,,,,
1005673,EZ1,lignite coal,18.5,Zeitz,Sub-critical Thermal,1993,2x18.5,"Südzucker AG Mannheim/Ochsenfurt, Werk Zeitz",,"One unit is Oil powered, the other is 1 powered",Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,51.04885,12.11038,Oil,,,,,,,,,
1006096,Coal Plant #2,Coal,18.5,Oberkirch,Sub-critical Thermal,1986,,Koehler SE,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,48.527237,8.086828,,,,,,,,,,
1006094,Coal Plant #1,lignite coal,17.5,Zeitz,Sub-critical Thermal,2005,,CropEnergies Bioethanol GmbH Zeitz,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,51.04885,12.11038,,,,,,,,,,
1005784,HKW Erlangen (Coal),Coal,17.4,Erlangen,Sub-critical Thermal,1980,,Erlanger Stadtwerke AG,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,49.59283,11.00148,,,,,,,,,,
1005680,Fortuna Nord,lignite coal,15,Bergheim,Sub-critical Thermal,1984,,RWE Power AG,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,50.945598,6.663576,,,,,,,,,,
1005993,P&L Werk Euskirchen,lignite coal,14.5,Euskirchen,Sub-critical Thermal,1970-2013,,Pfeifer & Langen Kommanditgesellschaft,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,50.65803,6.81012,,,,,,,,,,
1005869,Kohlekraftwerk,lignite coal,14.4,Zülpich,Sub-critical Thermal,2010,,Smurfit Kappa Zülpich Papier GmbH,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,50.7055,6.65362,,,,,,,,,,
1005795,HKW Karcherstr. (Coal),Coal,13.4,Kaiserslautern,Sub-critical Thermal,1996,,SWK - Stadtwerke Kaiserslautern,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,49.43461,7.75824,,,,,,,,,,
1005874,Kraftwerk,lignite coal,10,Bergheim,Sub-critical Thermal,1995,,Martinswerk GmbH,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,50.94564,6.66503,,,,,,,,,,
1005860,Kessel 4,lignite coal,9.3,Düren,Sub-critical Thermal,1983,,"Papierfabrik Schoellershammer 
Heinrich August Schoeller Söhne GmbH & Co. KG",,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,operating,Germany,,50.77701,6.48605,,,,,,,,,,
