PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Commissioning Year,Units,Owner,Annual Generation (GWh),Other,Source,URL,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language
1000284,TNB Prai,Natural Gas,1071,,CCGT,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,Operating,Malaysia,,,,,,,,,,,
1000241,WOH_,Hydro,150,Peninsular Malaysia,,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,Operating,Malaysia,,,,,,,,,,,
1000285,Tg. Bin Energy,Coal,"2,100",Johor,Ultra Super-Critical Thermal,2016,,,,"1,100 Ultra Super Critical Unit added March 2016",Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,Operating,Malaysia,,1.334,103.5422,,,,,,,,
1000242,Minor,Hydro,12,Peninsular Malaysia,,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,Operating,Malaysia,,,,,,,,,,,
1000243,Segari,Natural Gas,1303,Peninsular Malaysia,CCGT,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,Operating,Malaysia,,,,,,,,,,,
1000244,GB3,Natural Gas,640,Peninsular Malaysia,CCGT,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,Operating,Malaysia,,,,,,,,,,,
1000245,Kapar Energy Ventures (KEV),Natural Gas,2420,Peninsular Malaysia,Sub-Critical Thermal,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,Operating,Malaysia,,,,,,,,,,,
1000228,Teknologi Tenaga Perlis Consortium,Natural Gas,650,Peninsular Malaysia,CCGT,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,Operating,Malaysia,,,,,,,,,,,
1000229,Tewa,Natural Gas,68,Peninsular Malaysia,OCGT,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,Operating,Malaysia,,,,,,,,,,,
1000230,Prai Power,Natural Gas,350,Peninsular Malaysia,CCGT,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,Operating,Malaysia,,,,,,,,,,,
1000231,Gelugor,Natural Gas,330,Peninsular Malaysia,CCGT,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,Operating,Malaysia,,,,,,,,,,,
1000232,Kenering,Hydro,120,Peninsular Malaysia,,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,Operating,Malaysia,,,,,,,,,,,
1000233,Bersia,Hydro,48,Peninsular Malaysia,,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,Operating,Malaysia,,,,,,,,,,,
1000234,Cenderoh,Hydro,33.94,Peninsular Malaysia,,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,Operating,Malaysia,,,,,,,,,,,
1000235,SG. Piah Lower,Hydro,54,Peninsular Malaysia,,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,Operating,Malaysia,,,,,,,,,,,
1026640,Bukit Palong Solar Power Plant,Solar,3,,PV,,,Gaya Dunia Sdn Bhd,,,Cypark Resources Board,http://innogenetic.com/cypark/index.php/2014-07-02-17-02-16/2014-07-02-17-02-52/renewable-energy,,,,,,,Operating,Malaysia,,2.58234,101.8313,,,,,,,,
1026641,Gebeng Solar Power Plant,Solar,10,,PV,,,Petronas,,,Metta Energy,http://www.mettaenergy.com.my/projects/view/10mw-petronas-solar-plant-gebeng,,,,,,,Operating,Malaysia,,3.99241,103.3682,,,,,,,,
1026642,Gemas Solar Power Plant,Solar,10.2,,PV,,,Yingli Solar,,,Yingli Solar,http://d9no22y7yqre8.cloudfront.net/assets/uploads/projects/downloads/AseanCaseStudy_Malaysia_Solarfarm_10MW%20Amcorp%20Gemas_v4.pdf,,,,,,,Operating,Malaysia,,2.59563,102.6216,,,,,,,,
1026643,Hijau Solar Power Plant,Solar,8,,PV,,,Gading Kencana Sdn Bhd,,,Gading Kencana,http://gadingkencana.com.my/utility-scale-solar-farm/,,,,,,,Operating,Malaysia,,2.3409,102.2168,,,,,,,,
1000246,Connought Bridge,Natural Gas,828,Peninsular Malaysia,CCGT,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,Operating,Malaysia,,,,,,,,,,,
1026644,Kuala Lumpur Airport Solar Power Plant,Solar,19,,PV,,,Kuala Lumpur International Airport (KLIA),,,Malaysia Airports,http://www.malaysiaairports.com.my/?m=media_centre&c=news&id=364,,,,,,,Operating,Malaysia,,2.77912,101.7144,,,,,,,,
1000247,Putrajaya,Natural Gas,625,Peninsular Malaysia,CCGT,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,Operating,Malaysia,,,,,,,,,,,
1026645,Kuala Perlis Solar Power Plant,Solar,6,,PV,,,Ambang Fiesta Sdn Bhd,,,Cypark Resources Board,http://innogenetic.com/cypark/index.php/2014-07-02-17-02-16/2014-07-02-17-02-52/renewable-energy,,,,,,,Operating,Malaysia,,6.4105,100.1378,,,,,,,,
1000248,Genting Sanyen,Natural Gas,762,Peninsular Malaysia,CCGT,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,Operating,Malaysia,,,,,,,,,,,
1026646,Kuala Sawah Solar Power Plant,Solar,5.3,,PV,,,Cypark Renewable Energy Sdn Bhd,,,Cypark Resources Board,http://innogenetic.com/cypark/index.php/2014-07-02-17-02-16/2014-07-02-17-02-52/renewable-energy,,,,,,,Operating,Malaysia,,2.63545,101.9404,,,,,,,,
