PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Age,Units,Owner,Annual Generation (GWh),Other,Source,URL,Source 2,URL 2,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language,CO2_annual_reported,CO2_specific_emissions_tCO2/MWh
1019296,Maasvlakte (MPP3),Coal,1070,,,2013,,E.ON,6260.613,,E.On,http://www.mega-project.eu/assets/exp/resources/Aris_Blankenspoor_MPP3_theory_versus_practice_rev_20150410_sv.pdf,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Netherlands,,,,,,,,,,,,,
1019290,Maxima,Natural gas,880,,CCGT,2010,,Electrabel,,,Engie,http://www.engie.com/en/journalists/press-releases/electrabel-gdf-suez-group-inaugurates-its-maxima-plant-in-the-netherlands/,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,60%,,,,,,,Netherlands,,,,,,,,,,,,,
1019307,GELDERLAND,Coal,590,,,,,GDF Suez,2886.239,,GDF Suez,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&ved=0ahUKEwilnu-T0aXOAhUBjz4KHT5VCjYQFggsMAI&url=http%3A%2F%2Fwww.engie.com%2Fwp-content%2Fuploads%2F2012%2F08%2FGDF_SUEZ_power_asset_table_vdef.xls&usg=AFQjCNHSG0cjbY0ZCS761mkpSWj0Z6E2zA&sig2=v45V3Rq0dF8CVwsH9bx9OQ&cad=rja,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Netherlands,,,,Biomass,,,,,,,,,
1019304,BERGUM,Natural gas,664,,,,,GDF Suez,,,GDF Suez,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&ved=0ahUKEwilnu-T0aXOAhUBjz4KHT5VCjYQFggsMAI&url=http%3A%2F%2Fwww.engie.com%2Fwp-content%2Fuploads%2F2012%2F08%2FGDF_SUEZ_power_asset_table_vdef.xls&usg=AFQjCNHSG0cjbY0ZCS761mkpSWj0Z6E2zA&sig2=v45V3Rq0dF8CVwsH9bx9OQ&cad=rja,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Netherlands,,,,,,,,,,,,,
1019306,HARCULO,Natural gas,349,,,,,GDF Suez,,,GDF Suez,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&ved=0ahUKEwilnu-T0aXOAhUBjz4KHT5VCjYQFggsMAI&url=http%3A%2F%2Fwww.engie.com%2Fwp-content%2Fuploads%2F2012%2F08%2FGDF_SUEZ_power_asset_table_vdef.xls&usg=AFQjCNHSG0cjbY0ZCS761mkpSWj0Z6E2zA&sig2=v45V3Rq0dF8CVwsH9bx9OQ&cad=rja,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Netherlands,,,,,,,,,,,,,
1019303,APNED,Natural gas,43,,,,,GDF Suez,,,GDF Suez,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&ved=0ahUKEwilnu-T0aXOAhUBjz4KHT5VCjYQFggsMAI&url=http%3A%2F%2Fwww.engie.com%2Fwp-content%2Fuploads%2F2012%2F08%2FGDF_SUEZ_power_asset_table_vdef.xls&usg=AFQjCNHSG0cjbY0ZCS761mkpSWj0Z6E2zA&sig2=v45V3Rq0dF8CVwsH9bx9OQ&cad=rja,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Netherlands,,,,,,,,,,,,,
1019309,Levanto NL,Wind,29,,Onshore,,,GDF Suez,,,GDF Suez,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&ved=0ahUKEwilnu-T0aXOAhUBjz4KHT5VCjYQFggsMAI&url=http%3A%2F%2Fwww.engie.com%2Fwp-content%2Fuploads%2F2012%2F08%2FGDF_SUEZ_power_asset_table_vdef.xls&usg=AFQjCNHSG0cjbY0ZCS761mkpSWj0Z6E2zA&sig2=v45V3Rq0dF8CVwsH9bx9OQ&cad=rja,,,,,,,,,,Netherlands,,,,,,,,,,,,,
1019308,EEMS,Wind,27,,,,,GDF Suez,,,GDF Suez,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&ved=0ahUKEwilnu-T0aXOAhUBjz4KHT5VCjYQFggsMAI&url=http%3A%2F%2Fwww.engie.com%2Fwp-content%2Fuploads%2F2012%2F08%2FGDF_SUEZ_power_asset_table_vdef.xls&usg=AFQjCNHSG0cjbY0ZCS761mkpSWj0Z6E2zA&sig2=v45V3Rq0dF8CVwsH9bx9OQ&cad=rja,,,,,,,,,,Netherlands,,,,,,,,,,,,,
1019305,FLEVO,Natural gas,999,,CCGT,2010,,GDF Suez,,,GDF Suez,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&ved=0ahUKEwilnu-T0aXOAhUBjz4KHT5VCjYQFggsMAI&url=http%3A%2F%2Fwww.engie.com%2Fwp-content%2Fuploads%2F2012%2F08%2FGDF_SUEZ_power_asset_table_vdef.xls&usg=AFQjCNHSG0cjbY0ZCS761mkpSWj0Z6E2zA&sig2=v45V3Rq0dF8CVwsH9bx9OQ&cad=rja,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Netherlands,,,,,,,,,,,,,
1019288,Eems,Natural gas,"2,495",,,1996,,Electrabel,"1,553.66",,GDF Suez,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&ved=0ahUKEwilnu-T0aXOAhUBjz4KHT5VCjYQFggsMAI&url=http%3A%2F%2Fwww.engie.com%2Fwp-content%2Fuploads%2F2012%2F08%2FGDF_SUEZ_power_asset_table_vdef.xls&usg=AFQjCNHSG0cjbY0ZCS761mkpSWj0Z6E2zA&sig2=v45V3Rq0dF8CVwsH9bx9OQ&cad=rja,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Netherlands,,,,,,,,,,,,,
1019295,Maasvlakte (MV1 and MV2),Coal/biomass,1040,,,1988,,E.ON,3652.756,,GDF Suez,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&ved=0ahUKEwilnu-T0aXOAhUBjz4KHT5VCjYQFggsMAI&url=http%3A%2F%2Fwww.engie.com%2Fwp-content%2Fuploads%2F2012%2F08%2FGDF_SUEZ_power_asset_table_vdef.xls&usg=AFQjCNHSG0cjbY0ZCS761mkpSWj0Z6E2zA&sig2=v45V3Rq0dF8CVwsH9bx9OQ&cad=rja,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Netherlands,,,,,,,,,,,,,
1019300,Borssele Nuclear Power Station,Nuclear,485,,PWR,1973,,EPZ,3674.868,,IAEA PRIS,https://www.iaea.org/PRIS/CountryStatistics/CountryDetails.aspx?current=NL,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Netherlands,,,,,,,,,,,,,
1019291,Claus,Natural Gas,1900,,CCGT,1977-2012,,Essent,0,,RWE,http://www.rwe.com/web/cms/en/1772100/rwe-generation-se/locations/netherlands/claus-power-plant/,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Netherlands,,,,,,,,,,,,,
1019297,Amer (AC8 and AC9),Coal,1245,,,1981,,Essent,6440.892,,RWE,http://www.rwe.com/web/cms/en/1771654/rwe-generation-se/locations/netherlands/amer-power-plant/,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Netherlands,,,,Biomass,,,,,,,,,
1019301,Linne,Hydro,11,,Run of the River,1980,,Essent,,,RWE,http://www.rwe.com/web/cms/en/1772100/rwe-generation-se/locations/netherlands/claus-power-plant/,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Netherlands,,,,,,,,,,,,,
1019289,Eemshaven,Coal,"1,560",,Ultra Super-Critical,2014,2x780,Essent,7293.94,,RWE,http://www.rwe.com/web/cms/en/1772148/rwe-generation-se/locations/netherlands/eemshaven-power-plant/,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,46%,,,,,,,Netherlands,,,,Biomass,,,,,,,,,
1019293,Swentibold,Natural Gas,231,,CCGT,1999,,Essent,1053.966,,RWE,http://www.rwe.com/web/cms/nl/1772172/rwe-generation-se/locaties/nederland/klantcentrales/centrale-swentibold/,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Netherlands,,,,,,,,,,,,,
1019292,Moerdijk,Natural Gas,765,,CCGT,1997,,Essent,1871.658,,RWE,http://www.rwe.com/web/cms/en/1772076/rwe-generation-se/locations/netherlands/moerdijk-power-plant/,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,58%,,,,,,,Netherlands,,,,,,,,,,,,,
1019294,Borssele (BS12),Coal,426,,,1988,,EPZ,2115.988,,RWE,http://www.rwe.com/web/cms/nl/1772172/rwe-generation-se/locaties/nederland/klantcentrales/centrale-swentibold/,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Netherlands,,,,,,,,,,,,,
1019287,Sloe,Natural gas,870,,CCGT,2010,,EDF/DELTA,2385.628,,SloeCentrale,http://www.sloecentrale.com/,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,59%,,,,,,,Netherlands,,,,,,,,,,,,,
1005506,Delesto,Natural Gas,530,Farmsum - Oosterhorn 4,,,,TenneT,,,TenneT,http://energieinfo.tennet.org/Production/InstalledCapacity.aspx,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Netherlands,,,,,,,,,,,,,
1005509,ELSTA,Natural Gas,456,Hoek - Herbert H. Dowweg 5D,,,,TenneT,,,TenneT,http://energieinfo.tennet.org/Production/InstalledCapacity.aspx,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Netherlands,,,,,,,,,,,,,
1005515,Rijnmond II,Natural Gas,427,Rotterdam - Petroleumweg 44,,,,TenneT,,,TenneT,http://energieinfo.tennet.org/Production/InstalledCapacity.aspx,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Netherlands,,,,,,,,,,,,,
1005496,Centrale Lage Wide,Natural Gas,247,Utrecht - Atoomweg 7-9,,,,TenneT,312.129,,TenneT,http://energieinfo.tennet.org/Production/InstalledCapacity.aspx,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Netherlands,,,,,,,,,,,,,
1005499,Centrale Merwedekanaal,Natural Gas,227,Utrecht - Keulsekade 181,,,,TenneT,0,,TenneT,http://energieinfo.tennet.org/Production/InstalledCapacity.aspx,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Netherlands,,,,,,,,,,,,,
1005501,Centrale RoCa ,Natural Gas,218,Rotterdam - Capelseweg 400,,,,TenneT,473.742,,TenneT,http://energieinfo.tennet.org/Production/InstalledCapacity.aspx,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Netherlands,,,,,,,,,,,,,
1005507,EDH,Natural Gas,112,Den Haag - De Constant Rebecqueplein 20,,,,TenneT,,,TenneT,http://energieinfo.tennet.org/Production/InstalledCapacity.aspx,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Netherlands,,,,,,,,,,,,,
1005512,MK11,Natural Gas,103,Utrecht - Keulsekade 181,,,,TenneT,,,TenneT,http://energieinfo.tennet.org/Production/InstalledCapacity.aspx,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Netherlands,,,,,,,,,,,,,
1019311,Magnum,Natural Gas,"1,331",,CCGT,2013,,Vattenfall,,,Vattenfall,http://powerplants.vattenfall.com/magnum,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,58%,,,,,,,Netherlands,,,,,,,,,,,,,
1019299,Hemweg 9,Natural Gas,440,,CCGT,2012,,Vattenfall,,,Vattenfall,http://powerplants.vattenfall.com/hemweg-9,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,59%,,,,,,,Netherlands,,,,,,,,,,,,,
1019312,Velsen,Natural Gas,725,,CCGT,2003,,Vattenfall,2947.318,,Vattenfall,http://powerplants.vattenfall.com/velsen,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Netherlands,,,,Blast Furnace Gas,,,,,,,,,
1019313,Ijmond,Natural Gas,114,,CCGT,1997,,Vattenfall,,,Vattenfall,http://powerplants.vattenfall.com/ijmond,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Netherlands,,,,Blast Furnace Gas,,,,,,,,,
1019310,Diemen 33,Natural gas,684,,CCGT,1995,,Vattenfall,2276.51,,Vattenfall,http://powerplants.vattenfall.com/diemen,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,59%,,,,,,,Netherlands,,,,,,,,,,,,,
1019298,Hemweg 8,Coal,650,,,1994,,NUON,5718.006,,Vattenfall,http://powerplants.vattenfall.com/hemweg-8,ENTSOE (generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Netherlands,,,,,,,,,,,,,
1005298,De Windvogel,Wind,2.5,Zeewolde,Onshore,1998-2005,2,,3,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005318,Geen windpark,Wind,314.43,Coevorden,Onshore,1995-2015,530,,17,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005330,Gemini,Wind,400,Offshore,Offshore,2016,50,,"1,980",,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005410,Outside the Northeast,Wind,144,Northeast,Onshore,2016,42,,421.7,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005419,old Dintel,Wind,16,Moerdijk,Onshore,2016,5,,43,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005279,Barrepolder,Wind,12,zoeterwoude,Onshore,2016,4,,26,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005280,Battenoert,Wind,12,Goeree-Overflakkee,Onshore,2016,4,,36,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005364,Kattenberg-Reedijk,Wind,9.6,oirschot,Onshore,2016,4,,0,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005390,Luchterduinen,Wind,129,Offshore,Offshore,2015,43,,505.8,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005302,Delfzijl Noord,Wind,62.7,Delfzijl,Onshore,2015,19,,173,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005489,Zuidwal,Wind,15,Rotterdam,Onshore,2015,5,,42,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,,
1005404,New Prinsenland,Wind,12.8,Steenbergen,Onshore,2015,4,,34.4,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005347,Hellegatsplein,Wind,12,Goeree-Overflakkee,Onshore,2015,4,,35,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005488,Zuiderzeehaven,Wind,12,Kampen,Onshore,2015,4,,24,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,,
1005378,Laarakker Dijk,Wind,10,Reusel-De Mierden,Onshore,2015,5,,30,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005345,Hazeldonk,Wind,9,Breda,Onshore,2015,3,,20,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005436,Roosendaal Serbian Vliet,Wind,9,Roosendaal,Onshore,2015,3,,19.8,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005391,Maanderbroek,Wind,6.4,Ede,Onshore,2015,2,,15.4,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005379,spit,Wind,6,Rotterdam,Onshore,2015,2,,15.6,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005385,Lelystad-Noord,Wind,6,Lelystad,Onshore,2015,2,,21.4,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005368,Kloosterlanden,Wind,4.7,Deventer,Onshore,2015,2,,11,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005288,Burgerveen,Wind,4.6,Haarlemmermeer,Onshore,2015,2,,8,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005431,flushing,Wind,2.3,flushing,Onshore,2015,,,5.4,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005409,Northeast Binnendijks,Wind,217.5,Northeast,Onshore,2014,29,,524.7,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005332,Greenchoice Hartelkanaal,Wind,24,Rotterdam,Onshore,2014,8,,79,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005341,Hartelbrug II,Wind,24,Rotterdam,Onshore,2014,8,,75,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005315,Europaweg-Zuid,Wind,12.48,flushing,Onshore,2014,7,,28,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005486,Zierikzee,Wind,10.2,Schouwen-Duiveland,Onshore,2014,3,,31.5,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,,
1005377,Laak Vaart,Wind,10,Halderberge,Onshore,2014,5,,28.5,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005405,Nieuwegein,Wind,10,Nieuwegein,Onshore,2014,5,,28.5,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005437,Sabina polder,Wind,9,Moerdijk,Onshore,2014,3,,20.6,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005287,Buren,Wind,8,Neighbors,Onshore,2014,4,,20,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005308,Duiven,Wind,8,pigeons,Onshore,2014,4,,22,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005430,Rembrandt,Wind,6,Coevorden,Onshore,2014,3,,17.4,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005464,Vlaardingen,Wind,6,Vlaardingen,Onshore,2014,2,,13.7,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005485,Zeshoek,Wind,6,Lelystad,Onshore,2014,2,,16.1,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005382,Leeuwarden,Wind,1.8,Leeuwarden,Onshore,2014,2,,3,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005426,Princess Alexia,Wind,122.4,Zeewolde,Onshore,2013,36,,304.3,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005375,Kreekraksluis,Wind,77.5,Reimerswaal,Onshore,2013,31,,210.8,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005453,Sternweg,Wind,27,Zeewolde,Onshore,2013,9,,54.9,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005353,Hoevensche Beemden,Wind,15,Halderberge,Onshore,2013,5,,32,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005454,Suurhoffbrug,Wind,12,Rotterdam,Onshore,2013,4,,31.2,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005459,Van Gogh,Wind,11.5,Etten-Leur,Onshore,2013,5,,27,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005490,Zwartenbergseweg,Wind,10,Etten-Leur,Onshore,2013,5,,28,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,,
1005331,Giessenwind,Wind,9,Giessenlanden,Onshore,2013,3,,14,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005392,Maas estuary,Wind,9,Rotterdam,Onshore,2013,3,,25.5,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005356,Houten,Wind,6,Wooden,Onshore,2013,3,,17,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005397,more Wind,Wind,4.6,Haarlemmermeer,Onshore,2013,2,,8.1,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005354,Hondtocht,Wind,13.8,dronten,Onshore,2012,6,,25,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005400,Neeltje Jans,Wind,12,Veere,Onshore,2012,4,,31.8,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005435,Roompotsluis,Wind,12,Veere,Onshore,2012,4,,32.4,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005401,Down,Wind,11.5,Leudal,Onshore,2012,5,,24,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005457,tollbooth Countries,Wind,9.9,Zwolle,Onshore,2012,4,,21.3,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005473,Westenwind,Wind,9.9,Dalfsen,Onshore,2012,4,,21.3,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005434,Roggenplaat,Wind,9.2,Schouwen-Duiveland,Onshore,2012,4,,27.3,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005455,Test Site Lelystad,Wind,8.3,Lelystad,Onshore,2012,3,,26,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005383,Lely Flevoland,Wind,5.2,Lelystad,Onshore,2012,2,,14,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005448,Sortiva,Wind,4.6,Alkmaar,Onshore,2012,2,,11.8,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005310,ECN Testpark,Wind,29.5,Dutch Crown,Onshore,2011,10,,90,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
1005415,Oldebroeker Tour,Wind,13.8,dronten,Onshore,2011,6,,23.4,,Wind Stats Netherlands,http://windstats.nl/turbines.php,,,,,,,,,,Netherlands,,,,,,,,,,,,0,0
