PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Age,Units,Owner,Annual Generation (GWh),Other,Source,URL,Source 2,URL 2,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language,CO2_annual_reported,CO2_tCO2/MWh
1002982,VERZUOLO,Natural Gas,140,VERZUOLO,,,,,21,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,ENTSOE (For generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,Operating,Italy,,,,,,,,,,,,,
1002983,VOGHERA,Natural Gas,380.5,VOGHERA,CCGT,,,,1649,,Tractabel,http://www.tractebel-engie.com/references/combined-cycle-power-plant-voghera-pavia-2/,ENTSOE (For generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,Operating,Italy,,,,Oil,,,,Once Through,Mediterranean Ocean,,,,
1021312,AES OTTANA ENERGIA S.R.L,Oil,80,,Sub-critical thermal,,,,63.289,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1002848,ASSEMINI,Oil,177,ASSEMINI,Sub-Critical Thermal,1992,2x88,Italy Ministry of Economy and Finance,,,ENEL,https://www.futur-e.enel.it/cs/Satellite?blobcol=urldata&blobheader=application%2Fpdf&blobheadername1=Content-Disposition&blobheadername2=MDT-Type&blobheadervalue1=inline%3B+filename%3Dassemini-eng.pdf&blobheadervalue2=abinary%3B+charset%3DUTF-8&blobkey=id&blobtable=MungoBlobs&blobwhere=1445864757474&ssbinary=true,ENTSOE (For generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,Operating,Italy,,,,Oil,,,,,380 kv,,,,
1002849,AUGUSTA C.LE,Oil,210,AUGUSTA,Sub-critical thermal,1959,3x70,ENEL,,Currently only one of the three units is open for operation and had only 386 operation hours in 2014,ENEL,https://www.futur-e.enel.it/cs/Satellite?blobcol=urldata&blobheader=application%2Fpdf&blobheadername1=Content-Disposition&blobheadername2=MDT-Type&blobheadervalue1=inline%3B+filename%3Daugusta-eng.pdf&blobheadervalue2=abinary%3B+charset%3DUTF-8&blobkey=id&blobtable=MungoBlobs&blobwhere=1445864757502&ssbinary=true,ENTSOE (For generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,Operating,Italy,,,,,,,,,,,,,
1002898,LAMARMORA,Oil,116.7,BRESCIA,Sub-Critical Thermal,1976-1988,,,409,CHP,A2a,http://www.a2a.eu/en/plants_networks/cogeneration/lamarmora.html,ENTSOE (For generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,Operating,Italy,,,,,,,,,,,,,
1002906,LIVORNO MARZOCCO,Oil,310,LIVORNO,Sub-critical thermal,1965,2x155,ENEL,457,,ENEL,https://www.futur-e.enel.it/cs/Satellite?blobcol=urldata&blobheader=application%2Fpdf&blobheadername1=Content-Disposition&blobheadername2=MDT-Type&blobheadervalue1=inline%3B+filename%3Dlivorno-eng.pdf&blobheadervalue2=abinary%3B+charset%3DUTF-8&blobkey=id&blobtable=MungoBlobs&blobwhere=1445864757397&ssbinary=true,ENTSOE (For generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Italy,,,,,,,,,,,,,
1002920,PIOMBINO TERMICA,Oil,"1,280",PIOMBINO,Sub-Critical Thermal,1977-1989,4x320,ENEL,,,ENEL,https://www.futur-e.enel.it/cs/Satellite?blobcol=urldata&blobheader=application%2Fpdf&blobheadername1=Content-Disposition&blobheadername2=MDT-Type&blobheadervalue1=inline%3B+filename%3Dpiombino-eng.pdf&blobheadervalue2=abinary%3B+charset%3DUTF-8&blobkey=id&blobtable=MungoBlobs&blobwhere=1445864757443&ssbinary=true,ENTSOE (For generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,Operating,Italy,,,,,,,,,,,,,
1002925,PORTO EMPEDOCLE C.LE,Oil,140,Siciliy,OCGT,,2x70,ENEL,0,,Power Plants at Risk of Shutting Down,http://www.italy24.ilsole24ore.com/pdf2010/Editrice/ILSOLE24ORE/QUOTIDIANO_INSIDE_ITALY/Online/_Oggetti_Correlati/Documenti/2014/10/23/20141023_Power.pdf,ENTSOE (For generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,Operating,Italy,,,,,,,,,,380 kv,,,
1002927,PORTO TOLLE,Oil,2640,PORTO TOLLE,Sub-Critical Thermal,1980-1984,4x660,ENEL,,,Rueters,http://uk.reuters.com/article/enel-portotolle-conversion-idUKLDE7661B620110707,ENTSOE (For generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,Operating,Italy,,,,,,,,,,150 kv,,,
1002926,Portoscuso,Oil,320,Sardinia,Sub-critical thermal,1973,2x160,ENEL,0,,ENEL,https://www.futur-e.enel.it/cs/Satellite?blobcol=urldata&blobheader=application%2Fpdf&blobheadername1=Content-Disposition&blobheadername2=MDT-Type&blobheadervalue1=inline%3B+filename%3Dportoscuso-eng.pdf&blobheadervalue2=abinary%3B+charset%3DUTF-8&blobkey=id&blobtable=MungoBlobs&blobwhere=1445864757450&ssbinary=true,ENTSOE (For generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Italy,,,,,,,,,,,,,
1002939,ROSSANO TE,Oil,"1,200",ROSSANO,Sub-Critical Thermal,,"4x320, 4x115",,0,,ENEL,https://www.futur-e.enel.it/cs/Satellite?blobcol=urldata&blobheader=application%2Fpdf&blobheadername1=Content-Disposition&blobheadername2=MDT-Type&blobheadervalue1=inline%3B+filename%3Drossano-eng.pdf&blobheadervalue2=abinary%3B+charset%3DUTF-8&blobkey=id&blobtable=MungoBlobs&blobwhere=1445864757481&ssbinary=true,ENTSOE (For generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Italy,,,,,,,,,,,,,
1002947,SAN FILIPPO DEL MELA,Oil,866,SAN FILIPPO DEL MELA,Sub-Critical Thermal,1970-1976,"4x160, 2x320",Edipower,2181.092,,Edipower,https://web.archive.org/web/20150316075708/http://www.edipower.it/centrale_di_sanfilippo.htm,ENTSOE (For generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Italy,,,,,,,,,,,,,
1002973,TURBIGO,Oil,1569,MILANO,Sub-Critical Thermal and CCGT,"1967-1970, 2008-2012",5x264,Edipower,1617.071,"900 MW of Sub-Critical Oil, the rest is a CCGT unit",Edipower,https://web.archive.org/web/20110909235851/http://www.edipower.org/centrali/turbigo.asp,ENTSOE (For generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,Operating,Italy,,,,Natural Gas,,,,,,,,,
1021322,ACERRA,Other,72,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021363,ALTO GARDA POWER SRL,Other,55,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021964,APPIA ENERGY S.R.L.,Other,10,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021582,Assprova1,Other,25,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021784,Biogen Chivasso,Other,16,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021483,BIOPOWER SARDEGNA,Other,36,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021680,C.LE HERA MODENA CAVAZZA,Other,20,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021932,C.LEHERA FORLABAGNOLO,Other,11,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021866,C.W.F.ITALIA,Other,13,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021809,CABOT RAVENNA CTE1,Other,15,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021659,CAIRO,Other,21,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021317,CAMERATA PICENA,Other,76,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021304,CAMPOMARINO,Other,87,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021507,CAPODIPONTE,Other,33,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021838,Centrale Elettrica Manfredonia Paglia,Other,14,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021353,CENTRALE ELETTROGORIZIA,Other,57,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021783,CENTRALE TERMOELETTRICA,Other,16,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021741,CHP,Other,18,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1022025,COLARI,Other,5,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021499,DISTER COGENERAZIONE,Other,34,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021933,E.P. SISTEMI,Other,11,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021557,EALL - S. Vittore del Lazio,Other,28,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021931,ENERGONUT SPA,Other,11,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021806,ENI S.P.A. - RAFFINERIA DI SANNAZZARO,Other,15,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021807,ENI S.P.A. - RAFFINERIA DI VENEZIA,Other,15,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021329,ENIPOWER TARANTO,Other,66,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021965,FAENZA CONVERTITE,Other,10,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021743,FAMAGOSTA,Other,18,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021484,GOGLIO,Other,36,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021993,GOLTARA,Other,9,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021352,GTG101/GTG501,Other,57,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021356,IMPIANTO DI PRESELEZIONE E TERMOVALORIZZAZIONE SILLA2,Other,56,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021357,Impianto di Termovalorizzazione dei rifiuti della Prov.di TO,Other,56,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021714,IMPIANTO DI TERMOVALORIZZAZIONE RIFIUTI DI TREZZO SULL'ADDA,Other,19,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021339,IMPSUD,Other,61,,,,,,117.336,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021450,ITA V.SERIO,Other,40,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021414,MAEN,Other,44,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021713,MIRAFIORI NORD,Other,19,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021934,MOBILSERVICE,Other,11,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021313,MONTEMARTINI,Other,79,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021358,NERA MONTORO,Other,56,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021966,NIC,Other,10,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021293,NOVEL,Other,97,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021808,PAI - Polo Ambientale Integrato,Other,15,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021415,PARONA,Other,44,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021477,PFLOR,Other,37,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021532,POLIMERI EUROPA S.P.A. - PORTO TORRES,Other,30,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021785,PORTOFERRAIO,Other,16,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021319,RETE 2,Other,74,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021425,STRONGOLI,Other,43,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021500,T.ENERGY,Other,34,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021416,TERMICA COLLEFERRO,Other,44,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021305,TERMOUTILIZZATORE,Other,85,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021290,TERMOVALORIZZATORE DI ACERRA,Other,99,,,,,,609.64,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021742,TPG_prova1,Other,18,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021451,TPG_prova2,Other,40,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021893,U.P.  WHIRLPOOL,Other,12,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021350,UNIGRA' CONSELICE,Other,58,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021892,WARTSILA ITALIA S.P.A,Other,12,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1002932,RAFFINERIA DI GELA SPA,Petcoke,100,GELA,Sub-critical thermal,,,,,,Topsoe SNOX paper,http://www.topsoe.com/sites/default/files/topsoe_snox_paper.pdf,,,,,,,,,Operating,Italy,,,,,,,,Dry Cooling,,,,,
1021523,ALFONSINE,Solar,31,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021583,Alfonsine 2,Solar,25,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021410,ANDROMEDA 45 MW,Solar,45,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021937,Borgo Sabotino,Solar,11,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021894,De Nittis 1,Solar,12,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021935,De Nittis 2,Solar,11,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021839,De Nittis 3,Solar,14,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021895,DELICETO TORRETTA,Solar,12,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021333,EMMEZETA SOLAR PARK ROVIGO,Solar,65,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,45.036694,11.570632,,,,,,,,,,
1021897,Ferrara Aranova,Solar,12,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021967,Ferrara Focomorto 2,Solar,10,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021547,Fiume Santo 2,Solar,29,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021394,Fotovoltaico Enersol,Solar,48,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021841,GIRIFALCO,Solar,14,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021716,GIUGLIANO FV,Solar,19,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021811,Hptestsolar2,Solar,15,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021840,IGE-SANDONACI,Solar,14,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021431,IL PRIMO,Solar,42,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021621,"Impianto fotovoltaico ""San Floro Girifalco""",Solar,23,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021566,IMPIANTO FV SANT'ALBERTO FORELLO,Solar,27,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021637,LANUVIO,Solar,22,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021896,LOREO,Solar,12,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021968,MALALBERGO,Solar,10,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021715,Matos,Solar,19,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021868,MEGASOL 13,Solar,13,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021620,MONTALTO24,Solar,23,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021810,ORSA MAGGIORE,Solar,15,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021936,Parco di Stalla,Solar,11,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021869,PRIOLO GARGALLO,Solar,13,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021598,Sant'Alberto 2,Solar,24,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021681,Su Scioffu,Solar,20,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021599,Sugarella,Solar,24,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021597,Sun Energy and Partners,Solar,24,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021596,Tirsole 25Mwp,Solar,24,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1021867,TROIA CANCARRO,Solar,13,,PV,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
1002869,CENTRO ENERGIA FERRARA,Unknown,136,FERRARA,,,,,,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,ENTSOE (For generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Italy,,,,,,,,,,,,,
1002892,IGES,Unknown,149.6,MONOPOLI,,,,,,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,ENTSOE (For generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,Operating,Italy,,,,,,,,,,,,,
1002921,POMIGLIANO D'ARCO,Unknown,105,POMIGLIANO D'ARCO,,,,,1.5,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,ENTSOE (For generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,Italy,,,,,,,,,,,,,
1002952,SESTO SAN GIOVANNI,Unknown,110.6,SESTO SAN GIOVANNI,,,,,,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,ENTSOE (For generation and capacity),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,Operating,Italy,,,,Natural Gas,,,,,,,,,
1021870,C.LE FERRARA CASSANA,Waste,13,,Waste Incinerator,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Italy,,,,,,,,,,,,,
