PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Commissioning Year,Units,Owner,Annual Generation (GWh),Other,Source,URL,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language,CO2_annual_reported,CO2_specific_emissions_tCO2/MWh
1004845,Great Eppleton RO,Wind,4,North East,Onshore Wind,2010,,E.On UK,,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
1004697,Bilbster,Wind,4,Scotland,Onshore Wind,2008,,RWE Innogy UK Ltd (Part of RWE Npower),,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
1004838,Goole Fields,Wind,4,North East,Onshore Wind,2013,,RWE Innogy UK Ltd (Part of RWE Npower),,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
1004846,Great Orton,Wind,4,North West,Onshore Wind,1999,,Great Orton Windfarm Ltd (6)(7),,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
1004851,Greendykeside,Wind,4,Scotland,Onshore Wind,2007,,A7 Energy (2),,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
1005026,Siddick (30),Wind,4,North West,Onshore Wind,1996,,E.On UK,,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
1005093,Workington (Eastman),Wind,4,North West,Onshore Wind,2005,,Resonance (17),,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
1004669,Arnish Moor,Wind,4,Scotland,ONshore Wind,2006,,Resonance (17),,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
1004734,Cathkin Braes,Wind,3,Scotland,Onshore Wind,2013,,,,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
1004867,Haverigg 3 (2),Wind,3,North West,Onshore Wind,2005,,Windcluster,,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
1004876,Hollies,Wind,3,East,Onshore Wind,2008,,RWE Innogy Ltd (continued),,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
1005020,Seaforth,Wind,3,North West,Onshore Wind,1999,,Peel Energy Ltd,,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
1004871,High Volts,Wind,3,North East,Onshore Wind,2004,,E.On UK,,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
1004877,Holmside,Wind,3,North East,Onshore Wind,2004,,E.On UK,,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
1004878,Holmside RO,Wind,3,North East,Onshore Wind,2004,,E.On UK,,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
1004706,Blyth T1,Wind,2,North East,Offshore Wind,2000,,E.On UK,,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
1004706,Blyth T2,Wind,2,North East,Offshore Wind,2000,,E.On UK,,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
1004762,Crimp,Wind,2,South West,Onshore Wind,2011,,ENGIE,,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
1004778,Dewlay Cheese,Wind,2,North West,Onshore Wind,2010,,Resonance (17),,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
1004823,Forss,Wind,2,Scotland,Onshore Wind,2003,,,,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
1004870,High Hedley 1,Wind,2,North East,Onshore Wind,2001,,High Hedley Hope Wind Ltd (7),,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
1004905,Kirkheaton,Wind,2,North East,Onshore Wind,2000,,Kirkheaton Wind Ltd (7),,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
1004995,Rheidol,Wind,2,Wales,Onshore Wind,1997,,Infinis,,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
1005067,Tow Law,Wind,2,North East,Onshore Wind,2001,,Beaufort Wind Ltd (4),,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
1005090,Winscales 1,Wind,2,North West,Onshore Wind,1999,,K/S Winscales (7),,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
1004791,Dunfermline (FMC),Wind,2,Scotland,Onshore Wind,2012,,Triodos (17),,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
1004856,GV March,Wind,2,East Midlands,Onshore Wind,2012,,MEAG (17),,,UK DUKES,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/446457/dukes5_10.xls,,,,,,,Operating,United Kingdom,National Grid,,,,,,,,,,,,
