PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Commissioning Year,Units,Owner,Annual Generation (GWh),Other,Source,URL,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language
1026278,Lopburi - AJ Solar Power Plant,Solar,3.7,,,,,AJ Technology Company Limited (AJ),,,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,,,,,,,Operating,Thailand,,15.0851,101.0676,,,,,,,,
1026279,Lopburi - BSP 1 Solar Power Plant,Solar,2,,,,,Bangkok Solar Power Company Limited (BSP),,,Bangkok Solar Power,http://www.bangkoksolarpower.com/en/reference_project,,,,,,,Operating,Thailand,,14.8895,100.9104,,,,,,,,
1026280,Lopburi - BSP 4 Solar Power Plant,Solar,2,,,,,Bangkok Solar Power Company Limited (BSP),,,Bangkok Solar Power,http://www.bangkoksolarpower.com/en/reference_project,,,,,,,Operating,Thailand,,14.7807,100.9102,,,,,,,,
1026281,Lopburi - BSP 5 Solar Power Plant,Solar,2,,,,,Bangkok Solar Power Company Limited (BSP),,,Bangkok Solar Power,http://www.bangkoksolarpower.com/en/reference_project,,,,,,,Operating,Thailand,,14.7783,100.9103,,,,,,,,
1026282,Lopburi - BSP 6 Solar Power Plant,Solar,4,,,,,Bangkok Solar Power Company Limited (BSP),,,Bangkok Solar Power,http://www.bangkoksolarpower.com/en/reference_project,,,,,,,Operating,Thailand,,14.7801,100.9044,,,,,,,,
1026283,Lopburi - NED Solar Power Plant,Solar,55,,,,,Natural Energy Development Co Ltd (NED),,,Natural Energy Development Company,http://www.ned.co.th,,,,,,,Operating,Thailand,,15.0497,100.8976,,,,,,,,
1026284,Lopburi - SAAM 1 Solar Power Plant,Solar,2,,,,,SAAM Solar Power One Company Limited,,,Bangkok Solar Power,http://www.bangkoksolarpower.com/en/reference_project,,,,,,,Operating,Thailand,,14.9017,100.9788,,,,,,,,
1026285,Lopburi - TP Solar Power Plant,Solar,3.7,,,,,Tipayanarai Company Limited (TP),,,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,,,,,,,Operating,Thailand,,15.0851,101.0702,,,,,,,,
1026286,Nakhon Phanom 1 Solar Power Plant,Solar,6.1,,,,,Solar Power (Nakhon Phanom 1) Company Limited,,,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,,,,,,,Operating,Thailand,,17.2988,104.4477,,,,,,,,
1026287,Nakhon Phanom 2 Solar Power Plant,Solar,7.4,,,,,Solar Power (Nakhon Phanom 2) Company Limited,,,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,,,,,,,Operating,Thailand,,17.298,104.4499,,,,,,,,
1026288,Nakhon Phanom 3 Solar Power Plant,Solar,7.4,,,,,Solar Power (Nakhon Phanom 3) Company Limited,,,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,,,,,,,Operating,Thailand,,16.8941,104.683,,,,,,,,
1026289,Nakhon Ratchasima - BSP Solar Power Plant,Solar,1,,,,,Bangkok Solar Power Company Limited (BSP),,,Bangkok Solar Power,http://www.bangkoksolarpower.com/en/reference_project,,,,,,,Operating,Thailand,,15.6191,102.5633,,,,,,,,
1026290,Nakhon Sawan Solar Power Plant,Solar,90,,,,,EA Solar Nakornsawan Company Limited,,,Energy Absolute,http://www.energyabsolute.co.th/index.php,,,,,,,Operating,Thailand,,15.3671,100.301,,,,,,,,
1026291,Noen Po Solar Power Plant,Solar,5.6,,,,,Gunkul Chubu Powergen Company Limited,,,Gunkul Chubu Powergen Company Limited,http://www.gunkul.com,,,,,,,Operating,Thailand,,16.4348,100.1423,,,,,,,,
1026292,Nong Khai 1 Solar Power Plant,Solar,7.4,,,,,Solar Power (Nong Khai 1) Company Limited,,,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,,,,,,,Operating,Thailand,,17.9447,104.0059,,,,,,,,
1026293,Nong On Solar Power Plant,Solar,8,,,,,SSE-PV9 Project,,,Thai Solar Energy Public Company Limited (TSE),http://www.thaisolarenergy.com/project.php?menu=future_projects,,,,,,,Operating,Thailand,,14.3981,99.83129,,,,,,,,
1026294,Nongkrathum 4 Solar Power Plant,Solar,8,,,,,SSE-PV4 Project,,,Thai Solar Energy Public Company Limited (TSE),http://www.thaisolarenergy.com/project.php?menu=future_projects,,,,,,,Operating,Thailand,,14.8735,99.83114,,,,,,,,
1026295,Nongkrathum 5 Solar Power Plant,Solar,8,,,,,SSE-PV5 Project,,,Thai Solar Energy Public Company Limited (TSE),http://www.thaisolarenergy.com/project.php?menu=future_projects,,,,,,,Operating,Thailand,,14.8735,99.83345,,,,,,,,
1026296,Nongyasai Solar Power Plant,Solar,8,,,,,SSE-PV3 Project,,,Thai Solar Energy Public Company Limited (TSE),http://www.thaisolarenergy.com/project.php?menu=future_projects,,,,,,,Operating,Thailand,,14.7697,99.95049,,,,,,,,
1026297,Phanom Thuan Solar Power Plant,Solar,8,,,,,SSE-PV8 Project,,,Thai Solar Energy Public Company Limited (TSE),http://www.thaisolarenergy.com/project.php?menu=future_projects,,,,,,,Operating,Thailand,,14.22,99.73413,,,,,,,,
1026298,Phetchaburi Solar Power Plant,Solar,2.1,,,,,Bangkok Solar Power Company Limited (BSP),,,Bangkok Solar Power,http://www.bangkoksolarpower.com/en/reference_project,,,,,,,Operating,Thailand,,12.7251,99.9192,,,,,,,,
1026299,Phitsanulok Solar Power Plant,Solar,90,,,,,EA Solar Lopburi Company Limited,,,Energy Absolute,http://www.energyabsolute.co.th/index.php,,,,,,,Operating,Thailand,,17.0713,100.118,,,,,,,,
1026300,Roi Et - SPP5 Solar Power Plant,Solar,8,,,,,SPP Five Co Ltd (SPP 5),,,EGCO,http://www.egco.com/en/corperate_com_press_detail.asp?press_id=206&iYear=2014,,,,,,,Operating,Thailand,,15.7651,103.7389,,,,,,,,
1026301,Sai Kyo Solar Power Plant,Solar,11.9,,,,,Solarco Company Limited,,,EGCO,http://www.egco.com/en/corperate_com_press_detail.asp?press_id=206&iYear=2014,,,,,,,Operating,Thailand,,14.1542,100.1377,,,,,,,,
1026302,Sai Phet Solar Power Plant,Solar,35.9,,,,,Solarco Company Limited,,,EGCO,http://www.egco.com/en/corperate_com_press_detail.asp?press_id=206&iYear=2014,,,,,,,Operating,Thailand,,14.1078,100.1744,,,,,,,,
1026303,Sai Prapa Solar Power Plant,Solar,7.2,,,,,Solarta Co Ltd,,,Ratchaburi,http://investor.ratch.co.th/factsheet.html,,,,,,,Operating,Thailand,,13.9999,100.2002,,,,,,,,
1026304,Sai Saphan Solar Power Plant,Solar,7,,,,,Solarta Co Ltd,,,Ratchaburi,http://investor.ratch.co.th/factsheet.html,,,,,,,Operating,Thailand,,14.2223,100.1129,,,,,,,,
1026305,Sai Sena - Solarta Solar Power Plant,Solar,3,,,,,Solarta Co Ltd,,,Ratchaburi,http://investor.ratch.co.th/factsheet.html,,,,,,,Operating,Thailand,,14.2173,100.2778,,,,,,,,
1026306,Sai Tatong Solar Power Plant,Solar,1,,,,,Solarta Co Ltd,,,Ratchaburi,http://investor.ratch.co.th/factsheet.html,,,,,,,Operating,Thailand,,14.244,100.128,,,,,,,,
1026307,Sai Thong Solar Power Plant,Solar,6.1,,,,,Solarta Co Ltd,,,Ratchaburi,http://investor.ratch.co.th/factsheet.html,,,,,,,Operating,Thailand,,13.9752,100.1841,,,,,,,,
1026308,Sai Yai - Solarco Solar Power Plant,Solar,23.8,,,,,Solarco Company Limited,,,EGCO,http://www.egco.com/en/corperate_com_press_detail.asp?press_id=206&iYear=2014,,,,,,,Operating,Thailand,,14.1368,100.1432,,,,,,,,
1026309,Sai Yai - Solarta Solar Power Plant,Solar,9.7,,,,,Solarta Co Ltd,,,Ratchaburi,http://investor.ratch.co.th/factsheet.html,,,,,,,Operating,Thailand,,14.1385,100.1506,,,,,,,,
1026310,Sai Yoi Solar Power Plant,Solar,3,,,,,Solarta Co Ltd,,,Ratchaburi,http://investor.ratch.co.th/factsheet.html,,,,,,,Operating,Thailand,,13.9842,100.1954,,,,,,,,
1026311,Sakon Nakhon 1 Solar Power Plant,Solar,6.1,,,,,Solar Power (Sakon Nakhon 1) Company Limited,,,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,,,,,,,Operating,Thailand,,17.5326,103.4932,,,,,,,,
1026312,Sakon Nakhon 2 Solar Power Plant,Solar,7.6,,,,,Solar Power (Sakon Nakhon 2) Company Limited,,,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,,,,,,,Operating,Thailand,,17.4343,103.7255,,,,,,,,
1026313,Sakrajom Solar Power Plant,Solar,8,,,,,SSE-PV2 Project,,,Thai Solar Energy Public Company Limited (TSE),http://www.thaisolarenergy.com/project.php?menu=future_projects,,,,,,,Operating,Thailand,,14.6317,99.88994,,,,,,,,
1026314,Saraburi - SPP2 Solar Power Plant,Solar,8,,,,,SPP Two Co Ltd (SPP 2),,,Astro Energy Developmetn,http://www.astronergydevelopment.com/projects1.asp?parid=11&classid=21,,,,,,,Operating,Thailand,,14.8211,101.1153,,,,,,,,
1026315,Sisaket - SPP3 Solar Power Plant,Solar,8,,,,,SPP Three Co Ltd (SPP 3),,,EGCO,http://www.egco.com/en/corperate_com_press_detail.asp?press_id=206&iYear=2014,,,,,,,Operating,Thailand,,14.7882,104.8137,,,,,,,,
1026316,Sri Chula Solar Power Plant,Solar,8,,,,,Gunkul Chubu Powergen Company Limited,,,Gunkul Chubu Powergen Company Limited,http://www.gunkul.com,,,,,,,Operating,Thailand,,14.0278,101.1862,,,,,,,,
1026317,Surin 1 Solar Power Plant,Solar,7.4,,,,,Solar Power (Surin 1) Company Limited,,,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,,,,,,,Operating,Thailand,,15.078,103.8864,,,,,,,,
1026318,Surin 2 Solar Power Plant,Solar,7.4,,,,,Solar Power (Surin 2) Company Limited,,,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,,,,,,,Operating,Thailand,,14.6283,103.8105,,,,,,,,
1026319,Surin 3 Solar Power Plant,Solar,7.4,,,,,Solar Power (Surin 3) Company Limited,,,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,,,,,,,Operating,Thailand,,15.3723,103.69,,,,,,,,
1026320,Ta Khit Solar Power Plant,Solar,7.6,,,,,G-Power Source Co Ltd,,,EGCO,http://www.egco.com/en/corperate_com_press_detail.asp?press_id=206&iYear=2014,,,,,,,Operating,Thailand,,16.0266,99.88848,,,,,,,,
1026321,Ta Sang Solar Power Plant,Solar,7.6,,,,,G-Power Source Co Ltd,,,EGCO,http://www.egco.com/en/corperate_com_press_detail.asp?press_id=206&iYear=2014,,,,,,,Operating,Thailand,,16.0186,99.98738,,,,,,,,
1026322,Takhian - Sonnedix Solar Power Plant,Solar,7.5,,,,,Chiangrai Solar Company Limited,,,Sonnedix,http://www.sonnedix.com/power-plants/list-of-plants/operating/,,,,,,,Operating,Thailand,,15.1183,101.7346,,,,,,,,
1026323,Tha Muang Solar Power Plant,Solar,8,,,,,SSE-PV7 Project,,,Thai Solar Energy Public Company Limited (TSE),http://www.thaisolarenergy.com/project.php?menu=future_projects,,,,,,,Operating,Thailand,,13.8731,99.50235,,,,,,,,
1026324,Thai Solar Power 1,Solar,5,,,,,Thai Solar Energy Co. Ltd.,,,NREL,http://www.nrel.gov/csp/solarpaces/project_detail.cfm/projectID=207,,,,,,,Operating,Thailand,,14.3345,99.71039,,,,,,,,
1026325,Thap Sakae Solar Power Plant,Solar,5,,,,,Electricity Generating Authority of Thailand,,,Electricity Generating Authority of Thailand,http://www.egat.co.th,,,,,,,Operating,Thailand,,11.4732,99.59654,,,,,,,,
1026326,Thap Tai Solar Power Plant,Solar,1.7,,,,,Bangkok Solar Power Company Limited (BSP),,,Thai Solar Energy Public Company Limited (TSE),http://www.bangkoksolarpower.com/en/reference_project,,,,,,,Operating,Thailand,,12.4778,99.89081,,,,,,,,
1026327,The Mall - Bangkapi Solar Power Plant,Solar,1,,,,,Thai Solar Energy Public Company Limited (TSE),,,Thai Solar Energy Public Company Limited (TSE),http://www.thaisolarenergy.com/project.php?menu=future_projects,,,,,,,Operating,Thailand,,13.7659,100.6422,,,,,,,,
1026328,The Mall - Ngamwongwan Solar Power Plant,Solar,1,,,,,Thai Solar Energy Public Company Limited (TSE),,,Thai Solar Energy Public Company Limited (TSE),http://www.thaisolarenergy.com/project.php?menu=future_projects,,,,,,,Operating,Thailand,,13.8551,100.5417,,,,,,,,
1026329,The Mall - Tha Phra Solar Power Plant,Solar,1,,,,,Thai Solar Energy Public Company Limited (TSE),,,Thai Solar Energy Public Company Limited (TSE),http://www.thaisolarenergy.com/project.php?menu=future_projects,,,,,,,Operating,Thailand,,13.7132,100.48,,,,,,,,
1026330,Ubon Ratchathani - SPP4 Solar Power Plant,Solar,6,,,,,SPP Four Co Ltd (SPP 4),,,EGCO,http://www.egco.com/en/corperate_com_press_detail.asp?press_id=206&iYear=2014,,,,,,,Operating,Thailand,,14.7922,104.8157,,,,,,,,
1026331,Udon Thani - BSP 1 Solar Power Plant,Solar,0.25,,,,,Bangkok Solar Power Company Limited (BSP),,,Bangkok Solar Power,http://www.bangkoksolarpower.com/en/reference_project,,,,,,,Operating,Thailand,,17.5579,102.8031,,,,,,,,
1026332,Udon Thani - BSP 2 Solar Power Plant,Solar,1.5,,,,,Bangkok Solar Power Company Limited (BSP),,,Bangkok Solar Power,http://www.bangkoksolarpower.com/en/reference_project,,,,,,,Operating,Thailand,,17.577,102.8017,,,,,,,,
1026333,Udon Thani - SPCG Solar Power Plant,Solar,7.4,,,,,Solar Power (Udon Thani 1) Company Limited,,,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,,,,,,,Operating,Thailand,,17.6954,102.4976,,,,,,,,
1026334,Wang Luek Solar Power Plant,Solar,8,,,,,SSE-PV10 Project,,,Thai Solar Energy Public Company Limited (TSE),http://www.thaisolarenergy.com/project.php?menu=future_projects,,,,,,,Operating,Thailand,,14.7391,100.1331,,,,,,,,
1026335,Wang Man 1 Solar Power Plant,Solar,10.2,,,,,Soleq Private Limited,,,Thai Solar Energy Public Company Limited (TSE),http://www.soleq.com,,,,,,,Operating,Thailand,,17.1824,99.12778,,,,,,,,
1026336,Wang Man 2 Solar Power Plant,Solar,10.2,,,,,Soleq Private Limited,,,Soleq,http://www.soleq.com,,,,,,,Operating,Thailand,,17.18,99.12142,,,,,,,,
1026337,Wang Phloeng Solar Power Plant,Solar,8,,,,,Natural Energy Development Co Ltd (NED),,,Natural Energy Development Company,http://www.ned.co.th,,,,,,,Operating,Thailand,,15.0538,100.8859,,,,,,,,
1026338,Wichian Buri Solar Power Plant,Solar,8,,,,,Gunkul Chubu Powergen Company Limited,,,Gunkul Chubu Powergen Company Limited,http://www.gunkul.com,,,,,,,Operating,Thailand,,15.6799,101.0486,,,,,,,,
