PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Age,Units,Owner,Annual Generation (GWh),Other,Source,URL,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language
1015830,High Falls,hydro,104,Gagnon,,1929,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015831,Hinds Lake,hydro,75,Bowman,,1980,,Brookfield Renewable Power,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015834,Island Falls,hydro,101,Iroquois Falls,,1930,,Northland Power,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015836,Isle-Maligne,hydro,440,Campbell River,,1926,,Kelson,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015838,Jean-Lesage,hydro,"1,145",Matane,,1965,,Northland Power,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015839,Jenpeg,hydro,135,Baie-Comeau,,1979,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015840,Jim-Gray,hydro,63,Cross Lake,,1953,,Manitoba Hydro,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015842,John Hart,hydro,126,Red Deer,,1953,,Capital Power & Nova Chemicals,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015843,Jordan River,hydro,170,Campell River,,1971,,BC Hydro,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015844,Kaministiquia,hydro,68,Victoria,,1958,,BC Hydro,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015849,Kelsey,hydro,250,Wabamun,,1957,,Capital Power & TransAlta,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015850,Kemano,hydro,896,Moak Lake,,1955,,Manitoba Hydro,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015852,Kettle,hydro,"1,220",Riverside-Albert,,1970,,TransAlta,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015855,Kipling,hydro,240,Bath,,1966,,Northland Power,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015858,Kootenay Canal,hydro,583,Port Hardy,,1975,,International Power,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015859,Kwalsa Energy,hydro,90,South Slocan,,2010,,BC Hydro,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015860,Kwoiek Creek,hydro,50,Mission,,2012,,Cloudworks Energy,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015862,La Gabelle,hydro,131,Châteauguay,,1924,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015863,La Grande-1,hydro,"1,436",La Gabelle,,1994,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015864,La Grande-2-A,hydro,"2,106",Chisasibi,,1991,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015865,La Grande-3,hydro,"2,417",Radisson,,1982,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015866,La Grande-4,hydro,"2,779",Sakami,,1984,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015867,La Tuque,hydro,294,Keyano,,1940,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015869,Laforge-1,hydro,878,Matapédia,,1993,,Saint-Laurent Énergies,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015870,Laforge-2,hydro,319,Lac Jobert,,1996,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015877,Les Cèdres,hydro,122,Napanee,,1914,,Ontario Power Generation,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015878,Limestone,hydro,"1,340",Montreal,,1990,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015880,Little Jackfish,hydro,100,New Waterford,,2020,,NS Power,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Planned,Canada,,,,,,,,,,,
1015881,Little Long,hydro,204,Mud River,,1963,,Ontario Power Generation,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015883,Long Spruce,hydro,"1,010",Fort McMurray,,1977,,Nexen,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015884,Lower Churchill,hydro,"3,074",Gillam,,2020,,Manitoba Hydro,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Planned,Canada,,,,,,,,,,,
1015885,Lower Notch,hydro,274,Churchill Falls,,1971,,NL Hydro,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015886,Lower Observatory Inlet,hydro,61,North Cobalt,,2013,,Ontario Power Generation,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015887,MacKay,hydro,62,Kitsault,,1937,,Confederation Power,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015889,Mactaquac,hydro,672,Fort McMurray,,1968,,TransCanada,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015891,Mamquam,hydro,58,Cold Lake,,1996,,Imperial Oil,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015892,Manic-1,hydro,184,Squamish,,1966,,Capital Power,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015893,Manic-5,hydro,"1,596",Baie-Comeau,,1970,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015894,Manic-5-PA,hydro,"1,064",Lac Manicouagan,,1989,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015895,Manitou,hydro,73,Les Sept Lacs,,1956,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015897,Masson,hydro,105,Bellechasse,,1933,,Saint-Laurent Énergies,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015898,McArthur,hydro,55,Gatineau,,1954,,Brookfield Renewable Power,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015900,McCormick,hydro,335,Fort Macleod,,1952,,TransAlta & Enmax,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015907,Mercier,hydro,55,Shelburne,,2007,,TransAlta,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015909,Mica,hydro,"1,792",Lloydminster,,1977,,Husky,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015919,Mountain Chute,hydro,170,Murdochville,,1967,,NextEra Energy,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015920,Murdock-Wilson,hydro,55,Renfrew,,1957,,Ontario Power Generation,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015925,Nipawin,hydro,255,Port Hawkesbury,,1985,,NS Power,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015930,Otter Rapids,hydro,182,Ottawa,,1961,,TransAlta,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015931,Otto Holden,hydro,243,Kapuskasing,,1952,,Ontario Power Generation,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015932,Outardes-2,hydro,523,Mattawa,,1978,,Ontario Power Generation,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015933,Outardes-3,hydro,"1,026",Chutes-aux-Outardes,,1969,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015934,Outardes-4,hydro,785,Kashipiautshemus,,1969,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015936,Paugan,hydro,204,Thetford Mines,,1928,,3ci,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015937,Peace Canyon,hydro,694,Paugan Falls,,1980,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015938,Péribonka,hydro,405,Hudson's Hope,,2007,,BC Hydro,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015942,Pine Falls,hydro,89,Pickering,,1952,,Ontario Power Generation,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015943,Pine Portage,hydro,142,Powerview,,1950,,Manitoba Hydro,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015947,Pointe du Bois,hydro,77,Port Hawkesbury,,1911,,NS Power,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015954,Première-Chute,hydro,131,Toronto,,1968,,TransCanada & OPG,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015962,Rapide-2,hydro,67,Chatham-Kent,,1954,,Invenergy,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015963,Rapide-7,hydro,67,Lac Vaudray,,1941,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015964,Rapide-Blanc,hydro,204,Lac Simard,,1934,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015965,Rapide-des-Cœurs,hydro,79,Rapide-Blanc,,2008,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015966,Rapides-des-Îles,hydro,176,Windigo,,1966,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015967,Rapides-des-Quinze,hydro,103,Saint-Eugène-de-Guigues,,1923,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015968,Rapides-Farmer,hydro,104,Angliers,,1927,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015969,René-Lévesque,hydro,"1,244",Chelsea,,1975,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,49.74021,-68.5928,,,,,,,,
1015970,Revelstoke,hydro,"2,500",Micoua,,1984,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015971,RH Saunders,hydro,"1,045",Revelstoke,,1958,,BC Hydro,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015973,Rivière-des-Prairies,hydro,54,Kincardine,,1929,,Suncor & Acciona Energy,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015975,Robert-Bourassa,hydro,"5,616",Fjord-du-Saguenay,,1981,,Saint-Laurent Énergies,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015976,Rocher-de-Grand-Mère,hydro,230,Radisson,,2004,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015977,Romaine-1,hydro,290,Grand-Mère,,2016,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015978,Romaine-2,hydro,640,Lac Allard,,2014,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015979,Romaine-3,hydro,395,Lac Katshihtshekakamat,,2017,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015980,Romaine-4,hydro,245,Lac Allard,,2020,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Planned,Canada,,,,,,,,,,,
1015981,Rundle,hydro,50,Lac Allard,,1951,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015982,Ruskin,hydro,105,Canmore,,1930,,TransAlta,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015983,Rutherford Creek,hydro,50,Mission,,2004,,BC Hydro,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015985,Sainte-Marguerite-3,hydro,884,Foothills,,2003,,TransCanada,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015988,Sarcelle,hydro,150,Saint-Jean-sur-Richelieu,,2012,,TransAlta,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015995,Seven Mile,hydro,805,Selkirk,,1979,,Manitoba Hydro,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015996,Seven Sisters,hydro,165,Trail,,1931,,BC Hydro,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015998,Shawinigan-2,hydro,200,Estevan,,1911,,SaskPower,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1015999,Shawinigan-3,hydro,194,Shawinigan,,1948,,Hydro Quebec,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1016002,Shipshaw,hydro,940,Calgary,,1943,,Enmax,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
1016003,Sir Adam Beck I,hydro,568,Rivière Saguenay,,1922,,Rio Tinto Alcan,,,Canadian Power Plant Database,http://www.cbc.ca/news2/interactives/database-cdnpowerplants/?appSession=37157089528396396394056638291117802843348425060575648208153793135366829336033758248443548607051384464831349653596564231536607108,,,,,,,Operational,Canada,,,,,,,,,,,
